Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
Joshua G,Jan 2015,5.0 of 5 bubbles,This is an excellent hotel in Cebu for the price.,I really enjoyed this hotel because it was the only hotel in the Phillipines that had excellent in room internet and a hot shower. In addition the breakfast buffet was way more than I imagined it would be. What dissapointed me the most is that I had to carry all my luggage to the room myself and no one bothered to show me how to run the aircon. This is the only hotel where I experienced this as well,January 2015,NA
62erik,Jan 2015,4.0 of 5 bubbles,very friendly staff,"very good hotel,nice swimmingpool on the roof ,very kind people ,everything was ok :-) ,very good breakfast ,clean rooms ,nice big bathroom ,towelchange twice a day what should i say more with your 200 letters !",October 2014,NA
PCT555,Jan 2015,4.0 of 5 bubbles,"small, nice and clean","Small lobby, nicely done. Receptionist very courteous and helpful. Room small, modern, clean with the exception of the hot water (not hot enough) specially in the morning. Rooftop pool over looking the city, mountain and the sea.",January 2015,NA
Georges V,Jan 2015,5.0 of 5 bubbles,superb,"Reception, quality of Staff, swimming pool on the roof with a splendid view on the sea and the mountains, cleanliness of the spacious rooms, really the best place in Cebu for the weekend.The only problem could be the streets noise.",December 2014,NA
Bothmer399,Jan 2015,5.0 of 5 bubbles,Great hotel.,Stayed 4 days early Jan. And was very pleased with staff  and food and great rooms and food. Super  rooftop pool and amazing viewn will stay again next trip. You can't go wrong staying at the Lex. Good location as well.,January 2015,NA
AndyTaylorUK,Feb 2015,5.0 of 5 bubbles,Fantastic roof top pool,"The room was clean, tidy and spacious with a massive bed. Couldn't fault it. A good selection for breakfast and all very nice. The staff were all friendly and helpful. The highlight of this hotel is the infinity pool on the roof with amazing views over the city. Open till 10 it's a fantastic place to be when the sun sets.",February 2015,NA
Yessie85,Feb 2015,3.0 of 5 bubbles,Excellent room BUT...,"The room was spacious, nice, comfort kingsize bed and the bathroom was also spacious and clean. So i have nothing bad to say about the room. The pool was also nice on the roof. But the restaurant, they didn't have anything we wanted to order, then the next morning the breakfast, they had a lot of things but nothing really good. I asked for butter and it took like 10 minutes before i got it, no fresh made juice ect.. At night we called for room service, we wanted to order some dessert, then again they didn't have we wanted and ended up taking the only option they gave us and it took like 25 minutes to get the brownies. Also the check out was kind of slow.",December 2014,NA
Joshua G,Jan 2015,5.0 of 5 bubbles,This is an excellent hotel in Cebu for the price.,I really enjoyed this hotel because it was the only hotel in the Phillipines that had excellent in room internet and a hot shower. In addition the breakfast buffet was way more than I imagined it would be. What dissapointed me the most is that I had to carry all my luggage to the room myself and no one bothered to show me how to run the aircon. This is the only hotel where I experienced this as well,January 2015,NA
62erik,Jan 2015,4.0 of 5 bubbles,very friendly staff,"very good hotel,nice swimmingpool on the roof ,very kind people ,everything was ok :-) ,very good breakfast ,clean rooms ,nice big bathroom ,towelchange twice a day what should i say more with your 200 letters !",October 2014,NA
PCT555,Jan 2015,4.0 of 5 bubbles,"small, nice and clean","Small lobby, nicely done. Receptionist very courteous and helpful. Room small, modern, clean with the exception of the hot water (not hot enough) specially in the morning. Rooftop pool over looking the city, mountain and the sea.",January 2015,NA
Georges V,Jan 2015,5.0 of 5 bubbles,superb,"Reception, quality of Staff, swimming pool on the roof with a splendid view on the sea and the mountains, cleanliness of the spacious rooms, really the best place in Cebu for the weekend.The only problem could be the streets noise.",December 2014,NA
Bothmer399,Jan 2015,5.0 of 5 bubbles,Great hotel.,Stayed 4 days early Jan. And was very pleased with staff  and food and great rooms and food. Super  rooftop pool and amazing viewn will stay again next trip. You can't go wrong staying at the Lex. Good location as well.,January 2015,NA
AndyTaylorUK,Feb 2015,5.0 of 5 bubbles,Fantastic roof top pool,"The room was clean, tidy and spacious with a massive bed. Couldn't fault it. A good selection for breakfast and all very nice. The staff were all friendly and helpful. The highlight of this hotel is the infinity pool on the roof with amazing views over the city. Open till 10 it's a fantastic place to be when the sun sets.",February 2015,NA
Yessie85,Feb 2015,3.0 of 5 bubbles,Excellent room BUT...,"The room was spacious, nice, comfort kingsize bed and the bathroom was also spacious and clean. So i have nothing bad to say about the room. The pool was also nice on the roof. But the restaurant, they didn't have anything we wanted to order, then the next morning the breakfast, they had a lot of things but nothing really good. I asked for butter and it took like 10 minutes before i got it, no fresh made juice ect.. At night we called for room service, we wanted to order some dessert, then again they didn't have we wanted and ended up taking the only option they gave us and it took like 25 minutes to get the brownies. Also the check out was kind of slow.",December 2014,NA
Joshua G,Jan 2015,5.0 of 5 bubbles,This is an excellent hotel in Cebu for the price.,I really enjoyed this hotel because it was the only hotel in the Phillipines that had excellent in room internet and a hot shower. In addition the breakfast buffet was way more than I imagined it would be. What dissapointed me the most is that I had to carry all my luggage to the room myself and no one bothered to show me how to run the aircon. This is the only hotel where I experienced this as well,January 2015,NA
62erik,Jan 2015,4.0 of 5 bubbles,very friendly staff,"very good hotel,nice swimmingpool on the roof ,very kind people ,everything was ok :-) ,very good breakfast ,clean rooms ,nice big bathroom ,towelchange twice a day what should i say more with your 200 letters !",October 2014,NA
PCT555,Jan 2015,4.0 of 5 bubbles,"small, nice and clean","Small lobby, nicely done. Receptionist very courteous and helpful. Room small, modern, clean with the exception of the hot water (not hot enough) specially in the morning. Rooftop pool over looking the city, mountain and the sea.",January 2015,NA
Georges V,Jan 2015,5.0 of 5 bubbles,superb,"Reception, quality of Staff, swimming pool on the roof with a splendid view on the sea and the mountains, cleanliness of the spacious rooms, really the best place in Cebu for the weekend.The only problem could be the streets noise.",December 2014,NA
Bothmer399,Jan 2015,5.0 of 5 bubbles,Great hotel.,Stayed 4 days early Jan. And was very pleased with staff  and food and great rooms and food. Super  rooftop pool and amazing viewn will stay again next trip. You can't go wrong staying at the Lex. Good location as well.,January 2015,NA
AndyTaylorUK,Feb 2015,5.0 of 5 bubbles,Fantastic roof top pool,"The room was clean, tidy and spacious with a massive bed. Couldn't fault it. A good selection for breakfast and all very nice. The staff were all friendly and helpful. The highlight of this hotel is the infinity pool on the roof with amazing views over the city. Open till 10 it's a fantastic place to be when the sun sets.",February 2015,NA
Yessie85,Feb 2015,3.0 of 5 bubbles,Excellent room BUT...,"The room was spacious, nice, comfort kingsize bed and the bathroom was also spacious and clean. So i have nothing bad to say about the room. The pool was also nice on the roof. But the restaurant, they didn't have anything we wanted to order, then the next morning the breakfast, they had a lot of things but nothing really good. I asked for butter and it took like 10 minutes before i got it, no fresh made juice ect.. At night we called for room service, we wanted to order some dessert, then again they didn't have we wanted and ended up taking the only option they gave us and it took like 25 minutes to get the brownies. Also the check out was kind of slow.",December 2014,NA
Joshua G,Jan 2015,5.0 of 5 bubbles,This is an excellent hotel in Cebu for the price.,I really enjoyed this hotel because it was the only hotel in the Phillipines that had excellent in room internet and a hot shower. In addition the breakfast buffet was way more than I imagined it would be. What dissapointed me the most is that I had to carry all my luggage to the room myself and no one bothered to show me how to run the aircon. This is the only hotel where I experienced this as well,January 2015,NA
62erik,Jan 2015,4.0 of 5 bubbles,very friendly staff,"very good hotel,nice swimmingpool on the roof ,very kind people ,everything was ok :-) ,very good breakfast ,clean rooms ,nice big bathroom ,towelchange twice a day what should i say more with your 200 letters !",October 2014,NA
PCT555,Jan 2015,4.0 of 5 bubbles,"small, nice and clean","Small lobby, nicely done. Receptionist very courteous and helpful. Room small, modern, clean with the exception of the hot water (not hot enough) specially in the morning. Rooftop pool over looking the city, mountain and the sea.",January 2015,NA
Georges V,Jan 2015,5.0 of 5 bubbles,superb,"Reception, quality of Staff, swimming pool on the roof with a splendid view on the sea and the mountains, cleanliness of the spacious rooms, really the best place in Cebu for the weekend.The only problem could be the streets noise.",December 2014,NA
Bothmer399,Jan 2015,5.0 of 5 bubbles,Great hotel.,Stayed 4 days early Jan. And was very pleased with staff  and food and great rooms and food. Super  rooftop pool and amazing viewn will stay again next trip. You can't go wrong staying at the Lex. Good location as well.,January 2015,NA
AndyTaylorUK,Feb 2015,5.0 of 5 bubbles,Fantastic roof top pool,"The room was clean, tidy and spacious with a massive bed. Couldn't fault it. A good selection for breakfast and all very nice. The staff were all friendly and helpful. The highlight of this hotel is the infinity pool on the roof with amazing views over the city. Open till 10 it's a fantastic place to be when the sun sets.",February 2015,NA
Yessie85,Feb 2015,3.0 of 5 bubbles,Excellent room BUT...,"The room was spacious, nice, comfort kingsize bed and the bathroom was also spacious and clean. So i have nothing bad to say about the room. The pool was also nice on the roof. But the restaurant, they didn't have anything we wanted to order, then the next morning the breakfast, they had a lot of things but nothing really good. I asked for butter and it took like 10 minutes before i got it, no fresh made juice ect.. At night we called for room service, we wanted to order some dessert, then again they didn't have we wanted and ended up taking the only option they gave us and it took like 25 minutes to get the brownies. Also the check out was kind of slow.",December 2014,NA
Joshua G,Jan 2015,5.0 of 5 bubbles,This is an excellent hotel in Cebu for the price.,I really enjoyed this hotel because it was the only hotel in the Phillipines that had excellent in room internet and a hot shower. In addition the breakfast buffet was way more than I imagined it would be. What dissapointed me the most is that I had to carry all my luggage to the room myself and no one bothered to show me how to run the aircon. This is the only hotel where I experienced this as well,January 2015,NA
62erik,Jan 2015,4.0 of 5 bubbles,very friendly staff,"very good hotel,nice swimmingpool on the roof ,very kind people ,everything was ok :-) ,very good breakfast ,clean rooms ,nice big bathroom ,towelchange twice a day what should i say more with your 200 letters !",October 2014,NA
PCT555,Jan 2015,4.0 of 5 bubbles,"small, nice and clean","Small lobby, nicely done. Receptionist very courteous and helpful. Room small, modern, clean with the exception of the hot water (not hot enough) specially in the morning. Rooftop pool over looking the city, mountain and the sea.",January 2015,NA
Georges V,Jan 2015,5.0 of 5 bubbles,superb,"Reception, quality of Staff, swimming pool on the roof with a splendid view on the sea and the mountains, cleanliness of the spacious rooms, really the best place in Cebu for the weekend.The only problem could be the streets noise.",December 2014,NA
Bothmer399,Jan 2015,5.0 of 5 bubbles,Great hotel.,Stayed 4 days early Jan. And was very pleased with staff  and food and great rooms and food. Super  rooftop pool and amazing viewn will stay again next trip. You can't go wrong staying at the Lex. Good location as well.,January 2015,NA
daglas2007,Sep 2014,3.0 of 5 bubbles,Look at everything when booking hotels,"Was on a busy intersection, in city area overall was ok. would of been nice if pool was just slightly warm, as was quite cold as we had kids with us.other wise ok.but wouuld of been better to have hotel out of city, as most of the things you will do is out of city and traffic is slow most afternoons.",March 2014,NA
Tom G,Sep 2014,5.0 of 5 bubbles,excellent service  a awesome room,"The ladies at the front desk were incredibly professional, and very service minded.  The Concierge was extremely helpful and knowledgeable of the area around the hotel.  Great room and exceptional service.",September 2014,NA
miguelenrique1116,Sep 2014,4.0 of 5 bubbles,My First Hotel Review,the hotel was new so most of the facilities are in good condition. The foods are great yet sometimes the serving time may take a little bit longer but overall the food are tasty and great.  The hotel employee's are friendly and approachable. Lines are clean but not that i expect. the rooms are very nice and advance also the way they place the whole architectural design fabulous.the breakfast was not the i expected somethings missing and the mixed and match of the food not that good. Salad station should be always cold since it is in cold station. hot items always hot but not dry. The pancakes sizes sometimes i don't understand and also the set up.,May 2014,NA
Simon S,Aug 2014,4.0 of 5 bubbles,Location,"Very new hotel, big rooms, king size bed, rainfall shower, fast free wifi, nice roof top pool and all the amenities you could wish for. Located close to the business district in a slightly dodgy area. Top restaurant - zubuchon next door. The quality and selection of the breakfast buffet was a little disappointing. I also should have checked the location of the hotel prior to booking, as it was a little out of the way for the water activities that we planned on doing :(. Hotel is great value and right in the centre of Cebu.",August 2014,NA
Miguel R,Aug 2014,5.0 of 5 bubbles,Awesome Ribs!!!,Went there to have a team meeting with food and a couple of drinks. Had to wait longer than usual (resto time) for my meal but it was well worth the wait! Everyone who isnt too health conscious should definitely try it out! #bestribs,July 2014,NA
Lindsay N,Aug 2014,5.0 of 5 bubbles,A Great Alternative,"We stayed here as an alternative to our usual resort and were quite impressed. It certainly is not a 5 star resort but very comfortable. Food services need to be expanded, but food is good. Rooms all look out onto the sea and are quite spacious. Staff are very accommodating. Quite far from the airport unfortunately.",October 2013,NA
daglas2007,Sep 2014,3.0 of 5 bubbles,Look at everything when booking hotels,"Was on a busy intersection, in city area overall was ok. would of been nice if pool was just slightly warm, as was quite cold as we had kids with us.other wise ok.but wouuld of been better to have hotel out of city, as most of the things you will do is out of city and traffic is slow most afternoons.",March 2014,NA
Tom G,Sep 2014,5.0 of 5 bubbles,excellent service  a awesome room,"The ladies at the front desk were incredibly professional, and very service minded.  The Concierge was extremely helpful and knowledgeable of the area around the hotel.  Great room and exceptional service.",September 2014,NA
miguelenrique1116,Sep 2014,4.0 of 5 bubbles,My First Hotel Review,the hotel was new so most of the facilities are in good condition. The foods are great yet sometimes the serving time may take a little bit longer but overall the food are tasty and great.  The hotel employee's are friendly and approachable. Lines are clean but not that i expect. the rooms are very nice and advance also the way they place the whole architectural design fabulous.the breakfast was not the i expected somethings missing and the mixed and match of the food not that good. Salad station should be always cold since it is in cold station. hot items always hot but not dry. The pancakes sizes sometimes i don't understand and also the set up.,May 2014,NA
Simon S,Aug 2014,4.0 of 5 bubbles,Location,"Very new hotel, big rooms, king size bed, rainfall shower, fast free wifi, nice roof top pool and all the amenities you could wish for. Located close to the business district in a slightly dodgy area. Top restaurant - zubuchon next door. The quality and selection of the breakfast buffet was a little disappointing. I also should have checked the location of the hotel prior to booking, as it was a little out of the way for the water activities that we planned on doing :(. Hotel is great value and right in the centre of Cebu.",August 2014,NA
Miguel R,Aug 2014,5.0 of 5 bubbles,Awesome Ribs!!!,Went there to have a team meeting with food and a couple of drinks. Had to wait longer than usual (resto time) for my meal but it was well worth the wait! Everyone who isnt too health conscious should definitely try it out! #bestribs,July 2014,NA
Lindsay N,Aug 2014,5.0 of 5 bubbles,A Great Alternative,"We stayed here as an alternative to our usual resort and were quite impressed. It certainly is not a 5 star resort but very comfortable. Food services need to be expanded, but food is good. Rooms all look out onto the sea and are quite spacious. Staff are very accommodating. Quite far from the airport unfortunately.",October 2013,NA
Eugene B,Aug 2014,4.0 of 5 bubbles,Get higher floor,"Fast Wi-Fi,  comfortable beds, card excess to your room, small empty gym , swimming pool you can get cold out there because of wind. Ask DJ to turn the music down.Breakfast is very good, nothing else you need for the morning. Printing service available, they call taxi for you. They can arrange transfer for you as well by van or car at no extra charge. Perfect English spoken by personnel.Never get rooms on street side, I had to use ear plugs , there is so much noise from the street. Get also a higher floor to avoid it.Read more",July 2014,NA
Gonzalo G,Aug 2014,5.0 of 5 bubbles,Excellent Hotel,On this trip I was sick and I needed hospital treatment. The hospital nurse and management could not have been more helpful. The F and B department are amazing and again the rooms are super comfortable and a good size. Nothing is too much trouble for this place. Amazing.,August 2014,NA
Oly1610,Aug 2014,5.0 of 5 bubbles,Excellent Stay!,Great location and service. Highly recommended! Few minutes away from Mactan Shrine and Taboan Market. The commercial complex in Escario Street is a plus. Few steps away from numerous restaurants and points of interests. Few mi utes away from Ayala.,July 2014,NA
Danno6,Aug 2014,4.0 of 5 bubbles,Nice Place!,"Nice modern hotel in the downtown area of Cebu. All staff were pleasant and helpful, rooms were great (deluxe), huge with awesome bathrooms. Elevators were fast and efficient, and great pool with restaurant on the roof!",July 2014,NA
Stella R,Aug 2014,5.0 of 5 bubbles,nice and trendy hotel,"I like the BW chain bec of it's service and BW Plus Lex Cebu meets my expectation. The room is clean, trendy, new , quiet but small. Breakfast is good esp on Sundays bec they convert the whole lobby as a breakfast venue. Don't be fooled by internet pictures, their pool is not that big as what is shown in the internet and they use salt water in their pool. How I wish this hotel is located somewhere else where they can expand their lobby, their restaurants and the parking area. This hotel is good for business travellers and friends who like to explore the city. Good value for your money and I would highly recommend this hotel to anyone who wants to visit Cebu City. One thing that I like in this hotel, the staff brought me a flat iron and ironing board so I can iron my blouse:)",July 2014,NA
LukasDenmark,Aug 2014,3.0 of 5 bubbles,good service,its my second visit in this hotel everything was good but sad i didn't see the girl in the egg station shes one of the best staff in this hotel. lots of new faces probably some of them are trainee. food was okay too. great roof top what a classic view but its quite noisy during night time its hard for me to sleep.,July 2014,NA
divemut123,Aug 2014,5.0 of 5 bubbles,Nice place,"Stayed here May 2014 .Very nice and clean hotel, staff very friendly, rooms big and comfortable, restaurant ok, pool bar on the roof is nice place to relax. would recommend this hotel for anyone traveling on business.",May 2014,NA
Eugene B,Aug 2014,4.0 of 5 bubbles,Get higher floor,"Fast Wi-Fi,  comfortable beds, card excess to your room, small empty gym , swimming pool you can get cold out there because of wind. Ask DJ to turn the music down.Breakfast is very good, nothing else you need for the morning. Printing service available, they call taxi for you. They can arrange transfer for you as well by van or car at no extra charge. Perfect English spoken by personnel.Never get rooms on street side, I had to use ear plugs , there is so much noise from the street. Get also a higher floor to avoid it.Read more",July 2014,NA
Gonzalo G,Aug 2014,5.0 of 5 bubbles,Excellent Hotel,On this trip I was sick and I needed hospital treatment. The hospital nurse and management could not have been more helpful. The F and B department are amazing and again the rooms are super comfortable and a good size. Nothing is too much trouble for this place. Amazing.,August 2014,NA
Oly1610,Aug 2014,5.0 of 5 bubbles,Excellent Stay!,Great location and service. Highly recommended! Few minutes away from Mactan Shrine and Taboan Market. The commercial complex in Escario Street is a plus. Few steps away from numerous restaurants and points of interests. Few mi utes away from Ayala.,July 2014,NA
Danno6,Aug 2014,4.0 of 5 bubbles,Nice Place!,"Nice modern hotel in the downtown area of Cebu. All staff were pleasant and helpful, rooms were great (deluxe), huge with awesome bathrooms. Elevators were fast and efficient, and great pool with restaurant on the roof!",July 2014,NA
Stella R,Aug 2014,5.0 of 5 bubbles,nice and trendy hotel,"I like the BW chain bec of it's service and BW Plus Lex Cebu meets my expectation. The room is clean, trendy, new , quiet but small. Breakfast is good esp on Sundays bec they convert the whole lobby as a breakfast venue. Don't be fooled by internet pictures, their pool is not that big as what is shown in the internet and they use salt water in their pool. How I wish this hotel is located somewhere else where they can expand their lobby, their restaurants and the parking area. This hotel is good for business travellers and friends who like to explore the city. Good value for your money and I would highly recommend this hotel to anyone who wants to visit Cebu City. One thing that I like in this hotel, the staff brought me a flat iron and ironing board so I can iron my blouse:)",July 2014,NA
LukasDenmark,Aug 2014,3.0 of 5 bubbles,good service,its my second visit in this hotel everything was good but sad i didn't see the girl in the egg station shes one of the best staff in this hotel. lots of new faces probably some of them are trainee. food was okay too. great roof top what a classic view but its quite noisy during night time its hard for me to sleep.,July 2014,NA
divemut123,Aug 2014,5.0 of 5 bubbles,Nice place,"Stayed here May 2014 .Very nice and clean hotel, staff very friendly, rooms big and comfortable, restaurant ok, pool bar on the roof is nice place to relax. would recommend this hotel for anyone traveling on business.",May 2014,NA
jman0076,May 2014,5.0 of 5 bubbles,Great option and centrally located,"I used this hotel as a base from which to explore all over the Visayas, and came back 2-3 times over a 10-12 day period. It ended up feeling much like a home away from home for me, mainly thanks to the comfortable surroundings and friendly and approachable staff. For me the little quirks with some of the service added a quaint personal touch,and I wouldn't want this to change. A great place to stay by any standards.I never had trouble getting a great nights rest, and rarely even noticed the traffic noise. I suspect patrons who find this an issue are not really used to spending time in big Asian cities, if you think it may be an issue for you, then just ask for a room on one of the upper floors.",May 2014,NA
JunaD78,May 2014,4.0 of 5 bubbles,Comfortable rooms but...,"I stayed for 2 days after arriving from the UK. Friendly staff and welcoming. Comfortable beds but even on the top floor I could still hear all the traffic noise at night. After a very long flight I could do with a good night sleep but for two days I did not get any sleep at all. So I checked-out even more tired, all together 4 days lack of sleep but the staff were polite and the hotel is quite pleasant so not bad.",March 2014,NA
theplanetraveler,Apr 2014,4.0 of 5 bubbles,Relaxing At the Lex Cebu,"First thing first, the pool is badazz! I totally enjoyed a relaxing swim in the pool which sits on the roof top. The rooms are quite comfy and are well stocked with plenty of amenities; although, I was only given one bar of soup for a four days stay. Now for the bad... The hotel is in the city and in the late afternoon, traffic becomes horrendous! This is not a problem unless you want to visit some of the resorts on Mactan Island which means you will have to deal with the traffic. Other than that, I have no complaints., The room have a comfortable bed, the internet was decent, bathroom had plenty of lighting. All in all, it was a decent place to stay. Also, there are plenty of food selection in the area. Jolly-bee, Buddy Burgers, McDonald's, 7-11, and a number of other restaurants.",April 2014,NA
Dean048,Apr 2014,5.0 of 5 bubbles,Loved this Hotel!,"I found this hotel on tripadvisor and once again I was highly satisfied. My room was beautiful and the bed was very comfortable. Temperature control was perfect. Very clean and modern. Bathroom was beautiful. Only negative was that it was tricky to adjust the hot and cold water at times. The hotel staff were amazing. Great service everywhere. Front desk staff always very helpful, The breakfast buffet and the staff were great. Wi-FI worked great. Business center was good. Even the doorman were great and always there to catch me a taxi. The roof top infinity pool was superb and such a nice place to relax and enjoy the view. I score the hotel and it staff a perfect 10. Location is good too. 15 min walk to Aryana shopping mall or 5 minute taxi ride. 10 minute walk to Mango Square. I will be back in four months!",March 2014,NA
sedtravel,Mar 2014,4.0 of 5 bubbles,"Good value, big rooms!","We stayed last week of October 2013 for 3 days, 2 nights.  We booked 1 deluxe room and 2 business class rooms.  All rooms are big.  Each room can actually fit in 2 king-sized beds.  We got the deluxe room for our 3 kids with 2 twin beds.  Even if our eldest is almost the size of one adult, they fit in comfortably when we put the beds together.  The deluxe room also has a bathtub with its own small TV.  I just did not like that they played music so loud (did not know if the loud speakers were in the hotel front driveway or at the roof deck) during our first night, and their glass panels/windows reverberated with the music.Aside from the music incident, I would still say the hotel gave good value with the clean, comfortable rooms and beds, courteous and helpful staff, and convenient location.",October 2013,NA
hadiabu,Mar 2014,5.0 of 5 bubbles,Short stay,Best in terms of value for money. Hotel is located smack in the middle of the city so getting anywhere is pretty much straight forward. The Mall is 5 mins away and the hotel do provide shuttle service twice a day. The room was spacious and very clean! Staff were very helpful in particular Mr Christian who was always there to assist me and my wife.,March 2014,NA
spennipc,Mar 2014,5.0 of 5 bubbles,What a treat!,"The first time I have been absolutely satisfied with a hotel in the Philippines. Could not find any faults. Nice room, bathroom, swimming pool and bar (bit modern style, but OK). For evening meal just go across the road, quite tasty food and cheap. Prices in the hotel reasonable (can of beer php55 in the mini bar,not like php125 in the quest hotel).Will definitely use it again!",March 2014,NA
Immune01,Mar 2014,5.0 of 5 bubbles,Wonderful stay,"What a great hotel at a great rate in a fantastic central location!!!  We stayed at the Best Western for two nights and my only regret is not staying here longer.  The room was super clean, big and very comfortable.  The bathrooms were spotless and the amenities provided were generous. The beds are very comfortable as well. The roof top pool is small but a great place to relax and unwind! We enjoyed the large breakfast spread as well. I would stay here again if I get the chance to visit Cebu again.",March 2014,NA
jman0076,May 2014,5.0 of 5 bubbles,Great option and centrally located,"I used this hotel as a base from which to explore all over the Visayas, and came back 2-3 times over a 10-12 day period. It ended up feeling much like a home away from home for me, mainly thanks to the comfortable surroundings and friendly and approachable staff. For me the little quirks with some of the service added a quaint personal touch,and I wouldn't want this to change. A great place to stay by any standards.I never had trouble getting a great nights rest, and rarely even noticed the traffic noise. I suspect patrons who find this an issue are not really used to spending time in big Asian cities, if you think it may be an issue for you, then just ask for a room on one of the upper floors.",May 2014,NA
JunaD78,May 2014,4.0 of 5 bubbles,Comfortable rooms but...,"I stayed for 2 days after arriving from the UK. Friendly staff and welcoming. Comfortable beds but even on the top floor I could still hear all the traffic noise at night. After a very long flight I could do with a good night sleep but for two days I did not get any sleep at all. So I checked-out even more tired, all together 4 days lack of sleep but the staff were polite and the hotel is quite pleasant so not bad.",March 2014,NA
theplanetraveler,Apr 2014,4.0 of 5 bubbles,Relaxing At the Lex Cebu,"First thing first, the pool is badazz! I totally enjoyed a relaxing swim in the pool which sits on the roof top. The rooms are quite comfy and are well stocked with plenty of amenities; although, I was only given one bar of soup for a four days stay. Now for the bad... The hotel is in the city and in the late afternoon, traffic becomes horrendous! This is not a problem unless you want to visit some of the resorts on Mactan Island which means you will have to deal with the traffic. Other than that, I have no complaints., The room have a comfortable bed, the internet was decent, bathroom had plenty of lighting. All in all, it was a decent place to stay. Also, there are plenty of food selection in the area. Jolly-bee, Buddy Burgers, McDonald's, 7-11, and a number of other restaurants.",April 2014,NA
Dean048,Apr 2014,5.0 of 5 bubbles,Loved this Hotel!,"I found this hotel on tripadvisor and once again I was highly satisfied. My room was beautiful and the bed was very comfortable. Temperature control was perfect. Very clean and modern. Bathroom was beautiful. Only negative was that it was tricky to adjust the hot and cold water at times. The hotel staff were amazing. Great service everywhere. Front desk staff always very helpful, The breakfast buffet and the staff were great. Wi-FI worked great. Business center was good. Even the doorman were great and always there to catch me a taxi. The roof top infinity pool was superb and such a nice place to relax and enjoy the view. I score the hotel and it staff a perfect 10. Location is good too. 15 min walk to Aryana shopping mall or 5 minute taxi ride. 10 minute walk to Mango Square. I will be back in four months!",March 2014,NA
sedtravel,Mar 2014,4.0 of 5 bubbles,"Good value, big rooms!","We stayed last week of October 2013 for 3 days, 2 nights.  We booked 1 deluxe room and 2 business class rooms.  All rooms are big.  Each room can actually fit in 2 king-sized beds.  We got the deluxe room for our 3 kids with 2 twin beds.  Even if our eldest is almost the size of one adult, they fit in comfortably when we put the beds together.  The deluxe room also has a bathtub with its own small TV.  I just did not like that they played music so loud (did not know if the loud speakers were in the hotel front driveway or at the roof deck) during our first night, and their glass panels/windows reverberated with the music.Aside from the music incident, I would still say the hotel gave good value with the clean, comfortable rooms and beds, courteous and helpful staff, and convenient location.",October 2013,NA
hadiabu,Mar 2014,5.0 of 5 bubbles,Short stay,Best in terms of value for money. Hotel is located smack in the middle of the city so getting anywhere is pretty much straight forward. The Mall is 5 mins away and the hotel do provide shuttle service twice a day. The room was spacious and very clean! Staff were very helpful in particular Mr Christian who was always there to assist me and my wife.,March 2014,NA
spennipc,Mar 2014,5.0 of 5 bubbles,What a treat!,"The first time I have been absolutely satisfied with a hotel in the Philippines. Could not find any faults. Nice room, bathroom, swimming pool and bar (bit modern style, but OK). For evening meal just go across the road, quite tasty food and cheap. Prices in the hotel reasonable (can of beer php55 in the mini bar,not like php125 in the quest hotel).Will definitely use it again!",March 2014,NA
Immune01,Mar 2014,5.0 of 5 bubbles,Wonderful stay,"What a great hotel at a great rate in a fantastic central location!!!  We stayed at the Best Western for two nights and my only regret is not staying here longer.  The room was super clean, big and very comfortable.  The bathrooms were spotless and the amenities provided were generous. The beds are very comfortable as well. The roof top pool is small but a great place to relax and unwind! We enjoyed the large breakfast spread as well. I would stay here again if I get the chance to visit Cebu again.",March 2014,NA
jman0076,May 2014,5.0 of 5 bubbles,Great option and centrally located,"I used this hotel as a base from which to explore all over the Visayas, and came back 2-3 times over a 10-12 day period. It ended up feeling much like a home away from home for me, mainly thanks to the comfortable surroundings and friendly and approachable staff. For me the little quirks with some of the service added a quaint personal touch,and I wouldn't want this to change. A great place to stay by any standards.I never had trouble getting a great nights rest, and rarely even noticed the traffic noise. I suspect patrons who find this an issue are not really used to spending time in big Asian cities, if you think it may be an issue for you, then just ask for a room on one of the upper floors.",May 2014,NA
JunaD78,May 2014,4.0 of 5 bubbles,Comfortable rooms but...,"I stayed for 2 days after arriving from the UK. Friendly staff and welcoming. Comfortable beds but even on the top floor I could still hear all the traffic noise at night. After a very long flight I could do with a good night sleep but for two days I did not get any sleep at all. So I checked-out even more tired, all together 4 days lack of sleep but the staff were polite and the hotel is quite pleasant so not bad.",March 2014,NA
theplanetraveler,Apr 2014,4.0 of 5 bubbles,Relaxing At the Lex Cebu,"First thing first, the pool is badazz! I totally enjoyed a relaxing swim in the pool which sits on the roof top. The rooms are quite comfy and are well stocked with plenty of amenities; although, I was only given one bar of soup for a four days stay. Now for the bad... The hotel is in the city and in the late afternoon, traffic becomes horrendous! This is not a problem unless you want to visit some of the resorts on Mactan Island which means you will have to deal with the traffic. Other than that, I have no complaints., The room have a comfortable bed, the internet was decent, bathroom had plenty of lighting. All in all, it was a decent place to stay. Also, there are plenty of food selection in the area. Jolly-bee, Buddy Burgers, McDonald's, 7-11, and a number of other restaurants.",April 2014,NA
