Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
jaepino,Jan 2016,4.0 of 5 bubbles,great experience!!!,"great experience.. from the hotel room, very spacious, clean  quiet, the bath tub experience up to their breakfast buffet that has too many choices of great food, up to their swimming pool.. one thing to improve is their check out counters but definitely we love to come back...",December 2015,NA
luigichiesa,Jan 2016,4.0 of 5 bubbles,An island of peace and comfort in the middle of a chaotic city,"I very much recommend this hotel and I have seen many hotels in the world. (I'm a doctor chemist,  77 years old!)A lot of space both in the room and in the facilities. Very friendly employees.Very good food, only the breakfast can be improved in quality.",January 2016,NA
marialoumairese,Jan 2016,4.0 of 5 bubbles,great experience,It was a great experience to spend our  christmas at your hotel.  We had a great time and we had fun taking pictures. We are so glad that we were placed in a room with nice view because we got a chance to see many fireworks during christmas eve. It was indeed a great experience!,December 2015,NA
Alastair M,Jan 2016,3.0 of 5 bubbles,recommended for the night before an early flight,This hotel is literally next to the airport entrance - a 30 second shuttle bus journey away  - so guaranteed to get you to the terminal on time without the risk of traffic jams if you come from elsewhere in the city.  The hotel is unremarkable but adequate - the rooms are a generous size and the restaurant is nothing spectacular but fine.,January 2016,NA
baby k,Jan 2016,4.0 of 5 bubbles,A night at the Waterfront,It was very pleasant staying at Waterfront.  Room is big.  Our only concern is the buffet breakfast at the Uno Resto.  It was horrible!  Coffee was terrible.  Not much choices of food.  refilling was slow.  Other than the buffet it was great.  We would definitely go back back except eating at Uno.,December 2015,NA
Kevin Andrew S,Jan 2016,4.0 of 5 bubbles,Third Stay,"It's now my third or fourth time staying in Waterfront Lahug. I definitely come back there again, there are four restaurants, one bakery and as far I know the largest casino in Cebu. They offer you a shuttle service to Ayala ""even walking distance"" and SM City. I hope they are going to consider to open a shuttle service also to SM Seaside what just recently opened. Rooms are quiet big, beds are comfortable restrooms need some renovation specially the shower, but still you are capable to take a bath in the tube. Waterfront offers you a gym (not bad equipped) and a nice pool.I just recommend you to look for a laundry outside, Waterfront laundry is quiet expensive..I definitely come back there again, it's my Hotel of choice.Read more",December 2015,NA
Ronald Dominic S,Jan 2016,5.0 of 5 bubbles,exceptional deatination,"an excellent destination except for the entrance from the side which gave me quite a fright when we turned in. very friendly staff and helpful security. No bath robes provided and a limited room service menu to choose from.I will go there again when the opportunity presents itself, and highly recommend this hotel for singles couples and families. more shade at the pool will be welcomed.",December 2015,NA
attykulot,Jan 2016,5.0 of 5 bubbles,A perfect travellers hotel,"From the check-in to the check-out, my stay at the Waterfront was carefully attended to by the staff.  They were courteous and prompt.  The food at the Uno Restaurant offers Cebuano delicacies like danggit, which makes the stay truly remarkable.  My room is spacious enough to hold meetings and serene to make my rest truly relaxing.  The only downside is that it does not provide airport shuttle services.  But will definitely back this place when I come back to Cebu.",June 2015,NA
120marygracem,Jan 2016,5.0 of 5 bubbles,Fabulous!,"Everything was fabulous! The set up of the hotel, the staff were so professional, friendly  they know their job well! A perfect place to stay, thumbs up for every1! We will surely get back  recommend our friends to stay in your hotel.😊😍",December 2015,NA
jaepino,Jan 2016,4.0 of 5 bubbles,great experience!!!,"great experience.. from the hotel room, very spacious, clean  quiet, the bath tub experience up to their breakfast buffet that has too many choices of great food, up to their swimming pool.. one thing to improve is their check out counters but definitely we love to come back...",December 2015,NA
luigichiesa,Jan 2016,4.0 of 5 bubbles,An island of peace and comfort in the middle of a chaotic city,"I very much recommend this hotel and I have seen many hotels in the world. (I'm a doctor chemist,  77 years old!)A lot of space both in the room and in the facilities. Very friendly employees.Very good food, only the breakfast can be improved in quality.",January 2016,NA
marialoumairese,Jan 2016,4.0 of 5 bubbles,great experience,It was a great experience to spend our  christmas at your hotel.  We had a great time and we had fun taking pictures. We are so glad that we were placed in a room with nice view because we got a chance to see many fireworks during christmas eve. It was indeed a great experience!,December 2015,NA
Alastair M,Jan 2016,3.0 of 5 bubbles,recommended for the night before an early flight,This hotel is literally next to the airport entrance - a 30 second shuttle bus journey away  - so guaranteed to get you to the terminal on time without the risk of traffic jams if you come from elsewhere in the city.  The hotel is unremarkable but adequate - the rooms are a generous size and the restaurant is nothing spectacular but fine.,January 2016,NA
baby k,Jan 2016,4.0 of 5 bubbles,A night at the Waterfront,It was very pleasant staying at Waterfront.  Room is big.  Our only concern is the buffet breakfast at the Uno Resto.  It was horrible!  Coffee was terrible.  Not much choices of food.  refilling was slow.  Other than the buffet it was great.  We would definitely go back back except eating at Uno.,December 2015,NA
Kevin Andrew S,Jan 2016,4.0 of 5 bubbles,Third Stay,"It's now my third or fourth time staying in Waterfront Lahug. I definitely come back there again, there are four restaurants, one bakery and as far I know the largest casino in Cebu. They offer you a shuttle service to Ayala ""even walking distance"" and SM City. I hope they are going to consider to open a shuttle service also to SM Seaside what just recently opened. Rooms are quiet big, beds are comfortable restrooms need some renovation specially the shower, but still you are capable to take a bath in the tube. Waterfront offers you a gym (not bad equipped) and a nice pool.I just recommend you to look for a laundry outside, Waterfront laundry is quiet expensive..I definitely come back there again, it's my Hotel of choice.Read more",December 2015,NA
Shaji D,Dec 2015,5.0 of 5 bubbles,Value for money  comfort,"Excellent permices, excellent service. I have stayed with my family and the facilities were enjoyed by my kid wife and visiting friends. I would always recommend my friends those visiting cebu to book for waterfront.",December 2015,NA
Raychie L,Dec 2015,5.0 of 5 bubbles,My kind of hotel,"Impeccable service! Would definitely go back again and again! To those who would like to experience world-class customer experience, stay in Waterfront Cebu! Great place with great food! Kudos to you!",December 2015,NA
LawsonMyles,Dec 2015,5.0 of 5 bubbles,Fancy and very nice,"My boyfriend and I very much enjoyed our stay here. The front desk people were nice and the location is great. IT Park is very close, perfect if you want to eat late at night. Food was great too, but room service is a little expensive but its sorta expected since its a fancy hotel.",December 2015,NA
Alan S,Dec 2015,5.0 of 5 bubbles,Top Notch Hotel,The staff are so professional it is most definitely 5 star by far hotel. I have only a few recommendations.  There needs to  be more bathroom amenities for women and the area for Taxi pickup needs to be better marked and enforced,December 2015,NA
hiukwann,Dec 2015,4.0 of 5 bubbles,nice hotel,The hotel management overall is a good one. The amentities and services are both smooth and satisfying. I'll suggest the front desk to have a faster and more efficient service sytem so the queue will not be long especially during peak seasons,November 2015,NA
jmo,Dec 2015,4.0 of 5 bubbles,Great hotel - but a little overpriced,"Waterfront is a great hotel and safe selection but you also have to pay for it. Big rooms, perfect service. However on Christmas day there was a lot of breakfast guests and they did not manage to fill up the food. Not as expected but probably not so surprising. Overall a good choice. I have been here several times and will probably come back too,",December 2015,NA
olmanDavid,Dec 2015,4.0 of 5 bubbles,I Love This Hotel,"Great Hotel and wonderful staff always right there to please.... Many restaurants and good food, free breakfast buffet, clean rooms with a comfy bed, close to SM and Ayala Malls.... I will return again to this hotel....",December 2015,NA
341lemuelb,Dec 2015,5.0 of 5 bubbles,Leisure,The front desk are very accommodating and the room service is prompt.The food are nice and the room is clean and very spacious.The location is accessible.I highly recommend for my family and friends to stay in waterfront hotel! Happy Holidays!,December 2015,NA
Tom S,Dec 2015,4.0 of 5 bubbles,Christmas was a great there,I spent Christmas vacation there last year....the hotel accommodations and services were excellent.  The management was fantastic.  I would highly recommend this hotel to anyone who was visiting Cebu.  The mall is walking distance and you are far enough from the central city not to get bothered by all of the beggars.,January 2015,NA
B2565TFrobertw,Dec 2015,4.0 of 5 bubbles,Nice property,It was a nice property and I enjoyed the pool and city gym. Many restaurants and good lounges. Fine room and good bed. Good value at $110 Canadian all in. Next to the open new IT Park. Good for a few nights.,December 2015,NA
Abdallah AlKhraishah,Dec 2015,3.0 of 5 bubbles,Waterfront Lahug,In general the Hotel is good but there are couple of small things needs to be mentioned to get the hotel much better with its prestige. Room service needs to be improved which I had problems with the towels as well as someone escorting me to my room which had a lot of bags and no one seems to care which frustrated me as well with the slow check in process which takes ages and I don't know the reason other than that the hotel is good. Transportation and money wise is perfect.,December 2015,NA
Lovette S,Dec 2015,5.0 of 5 bubbles,Great to stay!,"We stay for 2 days for our wedding dress up. Deluxe for the groom and bridal suite for me, the bridal suite accommodate us all from makeup artist, photographers and videographer. A perfect location near to ayala and sm. Specially to our church.",December 2015,NA
U7342SRbrianh,Dec 2015,5.0 of 5 bubbles,express overnights,every stay i have at waterfront cebu city i never experienced a problem. good service and very accommodating staff. people in this hotel are lovely and friendly. keep up the good job well done. God bless!,December 2015,NA
Mad_Madarang,Dec 2015,4.0 of 5 bubbles,Birthday gift was perfect!,"I love waterfront. This maybe an understateme 💖This is place holds priceless memories.I hope there is some sort of membership card for loyal locals like myself-- of course which is affordable.Even when I was in Manila, I stayed in waterfront... I appreciate how you take care of those who come in early, tired from travel.Read more",December 2015,NA
ArchNgeL77,Dec 2015,4.0 of 5 bubbles,Family Staycation,Staff were very warm and welcoming. No complaints at all on the experience. Would be better to offer competitive rates for family staycations for locals. Breakfast buffet at Uno was good. Bacon could have been crispier though.,December 2015,NA
Moonlighter88,Dec 2015,4.0 of 5 bubbles,Great buffet restaurant.,"This is a rather huge hotel so it was very pleasing to dine in the ""One "" Restuarant just off the main foyer. .Its an excellent buffet and with a 50% promo it was amazing value. Its an extensive range with foods from China, India and Europe .Nice stall and very pleasant atmosphere .Read more",November 2015,NA
907irav,Dec 2015,4.0 of 5 bubbles,Hotel visit for conference,The area was good. The staffs are very accommodating. My sleep during nights are good. I highly recommend this hotel. The conference or convention are big enough. the area is accessible to main road and food restaurant.,December 2015,NA
Edwin I,Dec 2015,5.0 of 5 bubbles,Will be back soon,"I visited Cebu every other Month for business purposes. I should say I will rather choose to stay at your hotel than any other hotel around Cebu. But I missed the brownies in breakfast when I first visited. All in all, highly recommended.",December 2015,NA
larakristine,Dec 2015,4.0 of 5 bubbles,From my recent travel,"Excellent service and staff are very accomodating.. Our room was very clean, and facing the city.. Highly recommended! People must try waterfront cebu since its also near d malls and resto.. Best hotel in town!",December 2015,NA
197maec,Dec 2015,4.0 of 5 bubbles,A Home Away from Home,"Seldom does it happen that I get a good night sleep in a dwelling not my home. But at Waterfront, I felt at home, I easily got the sleep I wanted after a few hours travel. It's clean and comfortable. However, some fixtures need repair or replacement like the electrical outlets which are loose. Installing a toilet bidae could give the hotel a plus.",December 2015,NA
MafArt83,Dec 2015,3.0 of 5 bubbles,Rather a lower 4 Star hotel...,"We’ve spent 3 nights in the Waterfront Hotel  Casino. We have been booking a “Winter Warmer Package” for a Superior Room direct at the hotel by the internet. The check-in was relatively efficient but later on it has been proven that the front desk personnel was not familiar with all the benefits of the package.At the arrival you get impressed by the huge lobby. There are different food outlets adjacent to the lobby. Unfortunately there is a bad smell of cigarette smoke in the lobby, probable coming from the open door of the casino. The 30sqm room has a bit dark furniture and probably has been brushed-up lately with some dark paint. There is a nice view to the city. The bathroom is very tiny and allows only to enter one person at the time. The amenities are of low quality and limited in variety. It’s a petty since the bath room is so tiny a bath tub is installed instead of a shower which would be more convenient and would take less space. We were asking for two single beds which are quite narrow and with awful uncomfortable mattresses.  My wife and myself were always suffering from back pain in the morning. The cleanliness generally is ok.The breakfast buffet in the restaurant UNO has a lot of choices of all kinds of warm and cold food. The only critics we have is that after a few consecutive days you get a bit fed-up, because the change of the variety is almost inexistent.Our verdict: This hotel is very big and lacking some coziness. We would rate this hotel as lower 4 Star hotel.Read more",December 2015,NA
Gary D,Dec 2015,5.0 of 5 bubbles,The double bar lobby,"I love the large open lobby, the huge Christmas tree and the gingerbread  house  was a show stopper. Also the lobby bars and band in the balcony was just perfect. My room was a very good size, clean with plenty of hot water for my bath, room service was fast but the club sandwich could have been a lot better. please add a shutter bus from the airport so we don't have to deal with dishonest taxi drivers.",December 2015,NA
Victor K,Dec 2015,5.0 of 5 bubbles,Geat choice for  CEbu stay - business or leisure,"Enjoy this property's hospitality more than five time now, and have never been disappointed by its service, environment, cleanliness and security level. Everything is always at the highest mark possible. And their breakfast is something one shouldn't miss!",December 2015,NA
JSGOODWIN,Dec 2015,4.0 of 5 bubbles,A nice escape,"Myself and a coworker from the US are staying in Cebu for a few weeks. Our company paid for rooms in another hotel, but ovee the weekend we decided to stay at Waterfront. It was a nice escape. We enjoyed sitting by the pool, and also walking around the casino. At night, the Christmas decorations were lit, and they had attractions like men on stilts. Their security made us feel safe. The only negative comment I have would be about the food. We were not impressed with breakfast, the 24/7 cafe or even the pizza. Food that supposdly is ""american"" style tastes nothing like american food. That wasnt just at this hotel though.The rooms were spacious, and comfortable. The shower was old, and hard to step in and out of. If youre looking for a safe, clean place to stay with great service in the Philippines, this is where you should stay",December 2015,NA
Eden R,Dec 2015,4.0 of 5 bubbles,A nice Hotel in a a very convenient location,The location is great specially if you want to enjoy the metropolitan feel of Cebu. It's near IT park and Malls and a free shuttle ride to Ayala and SM malls. Loved it every part was grand.We will definitely go back and book at this hotel on our future holiday.,November 2015,NA
julian_woodhouse,Dec 2015,4.0 of 5 bubbles,"Clean, comfortable and very freindly attentive staff","I travel every quarter to Cebu on business. The Waterfront is very conveniently situated for my business location in Cebu, hence it was why I started staying there. I have now been there 3 times in the past year and I am very happy to say that I have always enjoyed every visit. The hotel is very clean, lovely lobby, friendly staff, good breakfast and great air conditioning which is very much needed. The rooms themselves are very comfortable and all the facilities work well. The only slight issue is that the wifi connection can at times be temperamental.",November 2015,NA
cherseng_sim,Dec 2015,2.0 of 5 bubbles,A bit disappointed,"The check in process is too slow. So do the check out. The casino is a bit run down, too smoky and no free drinks or self service drink kicks.Should ban smoking and upgrade the jackpot machines in the casino.",December 2015,NA
C A,Dec 2015,4.0 of 5 bubbles,Was and Could be the best hotel in Cebu,"The Waterfront stands out as a landmark in Cebu for its grandiose Vegas style exterior and best casino in the Visayas. I stayed here partly because it was relatively cheap for a 4 star but more because the location is still one of the best in town. You are 2 minute walk from IT park which has lots of restaurants and cafes and about 5-10 minute walk to Ayala Mall . Not far is Fuente and airport is approx 30-45 mins away . They hace recently facelifted the lobby giving a luxurious 5 star feel and the gym and swimming pool are worthy of any 5 star hotel. The rooms are however still tired with bath enamel chips, out dated furniture and a rather dull, stale look to them. If the hotel can renovate and modernise the rooms then I believe this would be the best stay in town. For now its great for location and not bad for value but don't expect too much from the room.s",December 2015,NA
315ariel,Dec 2015,4.0 of 5 bubbles,So so..,"Have stayed here a few times but the room we had this time (grand deluxe) was quite dated compared to other hotels in the area.. Staff are very welcoming and the restaurants/buffet breakfast are very nice,location is ok near I.T park but maybe 10 minute drive to the nearest sm",November 2015,NA
Buhtri,Dec 2015,3.0 of 5 bubbles,I don't want to step into a Time Machine.,"Some of the rooms have been remodeled to keep them modern-looking. This is a big change from what I experience in 2014, when I stayed in one of their rooms that felt as if I stepped into a black hole and ended up in the 1980s. The room looked old, the mattress and the furniture looked and smelled old, and the bathroom looked as if you were using a bathroom in the Bates motel. Hopefully, they've remodeled ALL the rooms, and customers like me will never regret ever going to the Waterfront.",November 2015,NA
JSGOODWIN,Dec 2015,4.0 of 5 bubbles,A nice escape,"Myself and a coworker from the US are staying in Cebu for a few weeks. Our company paid for rooms in another hotel, but ovee the weekend we decided to stay at Waterfront. It was a nice escape. We enjoyed sitting by the pool, and also walking around the casino. At night, the Christmas decorations were lit, and they had attractions like men on stilts. Their security made us feel safe. The only negative comment I have would be about the food. We were not impressed with breakfast, the 24/7 cafe or even the pizza. Food that supposdly is ""american"" style tastes nothing like american food. That wasnt just at this hotel though.The rooms were spacious, and comfortable. The shower was old, and hard to step in and out of. If youre looking for a safe, clean place to stay with great service in the Philippines, this is where you should stay",December 2015,NA
Eden R,Dec 2015,4.0 of 5 bubbles,A nice Hotel in a a very convenient location,The location is great specially if you want to enjoy the metropolitan feel of Cebu. It's near IT park and Malls and a free shuttle ride to Ayala and SM malls. Loved it every part was grand.We will definitely go back and book at this hotel on our future holiday.,November 2015,NA
julian_woodhouse,Dec 2015,4.0 of 5 bubbles,"Clean, comfortable and very freindly attentive staff","I travel every quarter to Cebu on business. The Waterfront is very conveniently situated for my business location in Cebu, hence it was why I started staying there. I have now been there 3 times in the past year and I am very happy to say that I have always enjoyed every visit. The hotel is very clean, lovely lobby, friendly staff, good breakfast and great air conditioning which is very much needed. The rooms themselves are very comfortable and all the facilities work well. The only slight issue is that the wifi connection can at times be temperamental.",November 2015,NA
cherseng_sim,Dec 2015,2.0 of 5 bubbles,A bit disappointed,"The check in process is too slow. So do the check out. The casino is a bit run down, too smoky and no free drinks or self service drink kicks.Should ban smoking and upgrade the jackpot machines in the casino.",December 2015,NA
C A,Dec 2015,4.0 of 5 bubbles,Was and Could be the best hotel in Cebu,"The Waterfront stands out as a landmark in Cebu for its grandiose Vegas style exterior and best casino in the Visayas. I stayed here partly because it was relatively cheap for a 4 star but more because the location is still one of the best in town. You are 2 minute walk from IT park which has lots of restaurants and cafes and about 5-10 minute walk to Ayala Mall . Not far is Fuente and airport is approx 30-45 mins away . They hace recently facelifted the lobby giving a luxurious 5 star feel and the gym and swimming pool are worthy of any 5 star hotel. The rooms are however still tired with bath enamel chips, out dated furniture and a rather dull, stale look to them. If the hotel can renovate and modernise the rooms then I believe this would be the best stay in town. For now its great for location and not bad for value but don't expect too much from the room.s",December 2015,NA
315ariel,Dec 2015,4.0 of 5 bubbles,So so..,"Have stayed here a few times but the room we had this time (grand deluxe) was quite dated compared to other hotels in the area.. Staff are very welcoming and the restaurants/buffet breakfast are very nice,location is ok near I.T park but maybe 10 minute drive to the nearest sm",November 2015,NA
Buhtri,Dec 2015,3.0 of 5 bubbles,I don't want to step into a Time Machine.,"Some of the rooms have been remodeled to keep them modern-looking. This is a big change from what I experience in 2014, when I stayed in one of their rooms that felt as if I stepped into a black hole and ended up in the 1980s. The room looked old, the mattress and the furniture looked and smelled old, and the bathroom looked as if you were using a bathroom in the Bates motel. Hopefully, they've remodeled ALL the rooms, and customers like me will never regret ever going to the Waterfront.",November 2015,NA
mariashielay,Dec 2015,5.0 of 5 bubbles,November Visit,Love the service and the staff very friendly and helpful the room were clean and all but I do see that the rooms are very old especially since we stayed at the 3rd floor but over all love our stay would still be booking with you for my next visit in cebu. thanks again.,November 2015,NA
Ramil V,Nov 2015,4.0 of 5 bubbles,One of the best in Cebu,"I stay here for almost all of my trips to Cebu.  Good value for money and the buffet breakfast tremendously improved this year. Staff are friendly and professional. Very good location, 5-10 minute walk to Cebu IT Park. Highly recommended.",November 2015,NA
christQ7991GK,Nov 2015,3.0 of 5 bubbles,Nice Hotel,"Friendly breakfast staff and attentive especially Chef Gemma who was there to help us.Massive delicious food to choose from. Great breakfast team, thank you guys. The room was okay , very quiet , clean but it's a bit old.",November 2015,NA
Naomi W,Nov 2015,4.0 of 5 bubbles,Crusade,Everything was very good. A few negatives ; j did not like the open casino door that allowed cigarette smoke to move into the lobby. I am allergic to cigarette and that made my 8 day stay difficult. Also there was a phone call to my boss that was not correct. He was told his bill needed to be paid I'd he would not be able to continue his stay. His room was included in the rental if the ball room. This was critical due to the fact the call came as he was studying for his presentation that evening.,November 2015,NA
Sandra C,Nov 2015,2.0 of 5 bubbles,Honesty is the best policy,"My husband left something in the hotel room... It was not returned!No prompt reply!!!We are never coming back!For a big hotel such as this... It is expected that the staff are honest ""at least"" but they were not!",November 2015,NA
AngelMart24hrs,Nov 2015,3.0 of 5 bubbles,Room,"I was disappointed coz i expect a lot on this hotel but it turns out the worst..no slippers, the room smells bad, the aircon is defective. Im thinking it might because i get the promo rate, but its still not worth the price.",November 2015,NA
craigcM8526VD,Nov 2015,4.0 of 5 bubbles,good value,Nice resort! Price was good. Close to shopping. Restaurants were yummy. Nice pool. The rooms were a bit outdated and need bathroom remodel but good value for your money. The casino was a bit dated and full of smoke.,November 2015,NA
mariateresitacanlas,Nov 2015,3.0 of 5 bubbles,Frequent Guest,"Last June I stayed in a Junior Suite Room. Of course everything should be at best since I paid almost 8K per night. Toilet still not so clean. July I was there too with the same type of accommodation, suite room. It is not advisable to book in this hotel when there is a big event. They give priority to the big delegation and having other guest like me suffered for going farther exit end entry door. No one is in charge to even carry your luggage and you cannot even drop or get a cab right in front of the hotel. I think this is too unfair since I am also a hotel guest. Again, toilet cleanliness has not improved.Three days ago I stayed for 3 days and 2 nights in a De Luxe Room. Since there is no much number of guest they could give extra consideration. I was allowed to have late check out. I think this is just fine since I stayed in the hotel for sleep only and the whole day I am out of the hotel from 7:00am and back at 7:00pm. Nevertheless, that is still a commendable act of the hotel for being so considerate. Overall, I stayed in the hotel since this is the hotel that I am used even the previous years. The inconveniences are quite tolerable.",November 2015,NA
iamwyethc,Nov 2015,3.0 of 5 bubbles,NICE,We stayed for only 1 night here with my family. I can say that the highlight during our stay was the breakfast. (We were so tired when we arrived so we did not have time to explore the hotel) IT TOOK ME FOREVER TO CONTACT THEIR RESERVATIONS THO WHILE I WAS IN DUBAI (BECAUSE I WANTED TO MAKE AMENDMENTS ON MY BOOKING),November 2015,NA
bacadonl,Nov 2015,5.0 of 5 bubbles,My Waterfront Experience,Me and my mom decided to visit Cebu for a short visit and decided to stay in Waterfront for two nights. The hotel services is excellent and we are treated very well by the staff. Hope to come back soon,November 2015,NA
camille_mpsi,Nov 2015,4.0 of 5 bubbles,Very Nice experience,"Nice room, accomodating  approachable staff. Amenities are good and buffet breakfast is excellent. I've stayed there due to a corporate party. Will recommend this hotel to my friends and family who will be staying in Cebu for a vacation.",November 2015,NA
ghet77,Nov 2015,3.0 of 5 bubbles,Re-Visit,"Visited this hotel for the second time. A lot has changed, lobby was renovated. Service is average, staff are fine. Good value for money. Good location, provides free shuttle service going to SM. If I want a value for my money I will definitely stay here.",November 2015,NA
deayuns,Nov 2015,4.0 of 5 bubbles,if you will go to Cebu for  business or play casino,"if you will go to Cebu for  business or play casino , it will be best .also location is good and safety and near big shopping center hotel room is comfortable but it's old furniture i hopefully just change few thing will be bestRead more",October 2015,NA
garykW3927FW,Nov 2015,3.0 of 5 bubbles,Cot shortage,We booked through booking . Com and said we requested a cot. For our baby son. When we arrived they noted the request on the booking paperwork but no cot was available. Apparently they only have 3 cots. We where going to stay longer than  2 nights but had to leave because you didn't have a cot my son was in danger of falling out of bed when we where sleeping. Not very good for an hotel of that standard.,November 2015,NA
adelao807,Nov 2015,4.0 of 5 bubbles,Value for money,"Nice room , excellent staff  and also central to all amenities . The garden buffet was also very good very family friendly very  accomadating to our needs .  Will be back to stay here when I return next year",November 2015,NA
L2674DGterryc,Nov 2015,3.0 of 5 bubbles,Disappointed,"After reserving room with king bed 3 months in advance we were told they only could provide room with 2 double beds for my wife and I. After refusing they finally gave me a rm with king bed. Once in rm had to call because air cond wouldn't cool. After staff cleaned filter, still had to go out and buy fan just to sleep. Never did really cool and this was cooler time of year. Also ordered airport pickup that never showed. When we come again we will stay at the Costabella Resort near airport. Cost is comparable  and much more relaxing. Then moved into city (Hotel Elizabeth). Hotel Elizabeth is very accommodating and very clean and cool rooms. Highly recommend Jr suite. Will not recommend or stay art Waterfront again. Far better choices.",November 2015,NA
geryla2015,Nov 2015,4.0 of 5 bubbles,Love to stay!..,Definitely im coming back!...close to IT park which is alot of late restaurant are still open...Its a walking distance from the hotel so its convenient!!.love the hotel and its clean...we had a debut party to attend at the same hotel...they were accomadting...,October 2015,NA
338ninan,Nov 2015,4.0 of 5 bubbles,"Food, comfort and accesability","Aside from the great breakfast buffet, the hotel has numerous restaurants to choose from -chinese, japanese, italian etc. Rooms are comfy with clean bathroom. Location is great, very near to malls/establishments.",November 2015,NA
adamf525,Nov 2015,5.0 of 5 bubbles,Excelant hotel with good location,"Very good hotel with excelant view to city and too view i strongly recomend the hotel during visit to cebu in phlipenThe food are delicious with all required type , i will recommend this hotel to my friend.",November 2015,NA
corazons504,Nov 2015,4.0 of 5 bubbles,A timely rest,One thing i noticed upon checking-in at the front desk was the belts of the two ladies manning the front desk. The buckles were showing badly the wear and tear. This would reflect on how they were managed.,November 2015,NA
0bretth,Nov 2015,5.0 of 5 bubbles,Excellent Stay,Excellent location for all major malls and other shopping locations. Entire staff at hotel was top quality personnel and always greeted you everyday. If you ever needed something for your room it was done very fast.,November 2015,NA
franciscorL6351CB,Nov 2015,3.0 of 5 bubbles,Not so good for a PWD,"I am a PWD. As a disabled person I have limitations in going to accessible restaurants especially here in Cebu. This hotel have plenty of restaurants and bars to choose from. The lobby is not boring. The problem is the accessible room which does not conform with the standards ( I stayed there last May 2015 ). On my latest stay this Nov., I  booked a deluxe room and just requested a shower chair. They just provided a monoblolck chair which did not fit inside the bath tub. Although they transferred me to room without a bath tub, the shower area is too small. Maybe they can provide a real shower chair and make a standard accessible room with roll in shower. It does not cost a fortune!...... And the carpet needs some thourough cleansing, it smells old.... Despite of this, the hotel staff is exellent and very hospitable.",November 2015,NA
ORION B,Nov 2015,5.0 of 5 bubbles,Superior,I enjoyed it so much that I wrote a letter to the management about my satisfaction. The only thing I did not care to much for was the beverage service in the casino. Only beer was offered to be served. You had to get your own mixed drinks. Other casinos have full service at gaming machines.,November 2015,NA
dhimplealexisc,Nov 2015,5.0 of 5 bubbles,Very Nice,"The waterfront is very fancy hotel. I really like the hotel service, on how they serve the people. on how they accommodate them. they very hospitable and very good in everything. They're very nice. Continue being hospitable to all the people.",November 2015,NA
413parks,Nov 2015,5.0 of 5 bubbles,it was good!,"the pool is exellent and rooms are clean. I can buy anything in the hotel, and delicious breakfast!I satisfied it. great experience, when I go to Cebu again, I will pick again your hotel. thank you so much.",November 2015,NA
josegD6098ZU,Nov 2015,5.0 of 5 bubbles,My Stay at Waterfront Hotel.,"This hotel has a very nice ambiance both inside and outside of the hotel. It has a park of good landscape where you can breath fresh air from trees, grass and plants. You have a large place for smoking where the fresh air from trees and gardens can dilute the smoke pollutants. In the lobby you can hear a live music from professional group of singers that will make your night relaxing.",November 2015,NA
antoniorizaldev,Nov 2015,3.0 of 5 bubbles,vacation,"place is good, food is good, but thould habe fron desk is too slow, more cashier should  be assigned at any given time so that guest check in and out doesnt have to be in long lines, and long waits for guests.",November 2015,NA
Kristellynn,Nov 2015,1.0 of 5 bubbles,Very bad check out exprience,"1. Buffet breakfast (few selection of food and fruits not fresh)2. We were booked in the Ambassador Room, wherein we are entitled for an express check out at the lounge. Upon checking out, it was too slow. I think the check out person is on training. Then when we were leaving the hotel, the security was asking for a check out slip. We weren't given any check out slip by the check out person at the lounge. So we told the security our room number because we need to leave as we have an important client meeting. We rode a taxi but we were advised by another security personnel to go back and settle our room charges. Our room was paid before we even checked in at the hotel and we do not deserve to be humiliated like that. I have never been insulted in my entire life as if I am stealing from the hotel!!!!!!! I spoke with the Director of Rooms but he can only give apologies to these poorly trained staffs. My colleague and I have been traveling from Manila to Cebu due to business trips and this is the WORST experience ever!!!!!",November 2015,NA
janice764,Nov 2015,4.0 of 5 bubbles,Good,"Booked the bridal room but it wasn't available when I check-in so was given the executive suite. The room was big and nice. We also book their standard room but I think it needs renovation. The interiors were old and the shower head needs replacement. Other than that, everything was good.",November 2015,NA
songh837,Nov 2015,4.0 of 5 bubbles,Good,"Good overall. I booked 2 rooms. One had showerhead problem, the other one had sounds coming from elevator operation at quiet night. Other than that, satisfactory overall with nice view and breakfast buffet. Oh, I arrived at night with taxi. First time in Cebu city. The enetrance way to hotel from the road needs some improvement to upgrade the image of hotel. I thought the hotel sits inside a slum. Reception floor was fantastic.",November 2015,NA
joelsebastian82,Nov 2015,4.0 of 5 bubbles,good,"The toilet is good but please put bidet. The service over all was good. The room attendants are polite. The room is clean, hallway, nice view from our room. The place is very strategic because it it near to the mall, restaurant and parks. The location of the hotels is in the heart of the city. good for the conference, birthdays, debut, corporate meeting and also best for the wedding venue. I love the food especially the breakfast buffet. I also enjoyed swimming, it is good that the hotel has a pool. Over all rating for me is good! More powers to the management, staff etc. God bless!",October 2015,NA
