Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
kikky,Apr 2012,4.0 of 5 bubbles,nice place friendly staff,"i would recommend this place, close to SM mall. negativ. if u travel alone and want to book a tour u pay almost double price. make sure u find someone to share the tour with you. breakfast was very good.nice area in the city. they pick u up from the airport.have been there after new years good price",December 2011,NA
Nix,Jul 2012,5.0 of 5 bubbles,excellent hotel,"great hotel - location is perfect, just right across ayala center. the staff are courteous. great breakfast buffet. spacious rooms :)",July 2012,NA
Robin S,May 2012,4.0 of 5 bubbles,"clean, courteous staff  nice location","Stayed on a non-smoking floor for 1 night, clean hallway, clean room, clean bathroom.  Buffet breakfast was nice, lots of choices, but the local breakfast food like Tapa, Tocino and Danggit were missing.  Very near Ayala Center Cebu, easy to flag a cab.  Staff were courteous and helpful.  Did not try the internet.",May 2012,NA
William F,Apr 2012,4.0 of 5 bubbles,"Good location, great staff, poor internet","Overall my stay here was positive.  Arrived very late after plane delay and was offered a smoking room but I insisted on al alternative and they arranged that and then moved me to the correct room that I booked the next day.  Service was excellent, minor problems attended to quickly and the staff were all helpful, friendly and happy.  Room was good, and bed comfortable but cable Internet in room was very slow (20kb/sec)...WiFi in lobby was no better.  This is a serious disincentive for a business traveller.  Breakfast good and plenty of options.  Adjacent to Ayala Mall which makes shopping easy.",April 2012,NA
clunyjames,Apr 2012,4.0 of 5 bubbles,Yummy,"This hotel is an excellent choice for stopping over in Cebu. The breakfast and dinner buffets are really good. The non-buffet menu is rather good as well. The Ayala Mall is close ( 5 minute walk) and has lots of choice for food and a ""Jeepney"" loop. There is also a 24 Hour breakfast place ""Sinigan"" with good food in the small Plaza adjacent to the hotel. A Sari-Sari store is close by as well at the bottom of the hill and had good Buko juice ""coconut water"" as well as bottled water,cigarettes, candy etc. The streets are not so difficult to cross if you do it the Filipino style and leap-frog the 2 way traffic. Taxi's are readily available and the staff at this hotel are friendly and very competent. The rooms are a bit small but have all that is needed and are comfortable. Elevators are speedy and the swimming pool is large and a perfect temperature. Would recommend this hotel if you are willing to pay P3300.oo/ night.",April 2012,NA
Glendz B,Apr 2012,3.0 of 5 bubbles,Friendly and attentive  staff!,"We have checked- in  in this hotel for a week together with my family!  The hotel is very accessible to the Ayala mall if you like to go on shopping.  The way to Ayala mall from the hotel is scary at night,it was dark and it feels that anytime somebody will grab you.  So ,better take a taxi to be safe.The hotel furniture's is quiet old. The TV is old  model it should be replace with flat screen. The shower have some rust in the holder  and  the glasses are old also. Everything is old....The management should do something in order to meet up the standards of a modern hotel. The main lobby is  crowded with stores of  some gadgets and jewelries.  The reason why i stayed in this hotel is it is closer to Ayala mall.The hotel staff are very friendly and they are well  trained.They are helpful and you feel very welcome if you are a guest at  Parklane.The buffet is excellent with wide varieties...I LOVE THE FOOD! I hope they will do something to improve the hotel!",April 2012,NA
Joe F,Apr 2012,2.0 of 5 bubbles,Good and could be better,"The room with queen size bed was small and inadequate in comparison to a Motel 8. The hotel boasts of internet service throughout, but the reality is that wireless internet is only available near the lobby desk and on the fourth floor patio area. The good things, it is a safe secure place to stay and it is not over-priced like the rest of the Philippines has become...",April 2012,NA
Mila_K25,Apr 2012,3.0 of 5 bubbles,unprofessional staff on reception,"Stayed 1 night. When stepped out of elevator I was in shock - I could hardly breath because of smoke smell! But staff didn't even ask me if I smoke or not while check-in. Well, she gave me non-smoking room finally but didn't even apologize. While check-out there was one nice young man, we were waiting for RS check the mini-bar but since there was a taxi waiting me to airport he asked me if I used mini-bar and I said NO, he said OK and Good Bye. BUT when I was almost on taxi the bellman hmm caught me and said that I need to return to reception where staff said that I used smth. Ok, then they said that this is mistake and I can go...Oh, thank you very much! Guys, can you do your job well?",March 2012,NA
chudds32,Apr 2012,4.0 of 5 bubbles,Great hotel for a short stay,"Nice clean rooms , free internet service and friendly staff . good value for money . Also a good location in uptown Cebu . The only negative point , was the breakfast wasn't so good .",March 2012,NA
kikky,Apr 2012,4.0 of 5 bubbles,nice place friendly staff,"i would recommend this place, close to SM mall. negativ. if u travel alone and want to book a tour u pay almost double price. make sure u find someone to share the tour with you. breakfast was very good.nice area in the city. they pick u up from the airport.have been there after new years good price",December 2011,NA
Nix,Jul 2012,5.0 of 5 bubbles,excellent hotel,"great hotel - location is perfect, just right across ayala center. the staff are courteous. great breakfast buffet. spacious rooms :)",July 2012,NA
Robin S,May 2012,4.0 of 5 bubbles,"clean, courteous staff  nice location","Stayed on a non-smoking floor for 1 night, clean hallway, clean room, clean bathroom.  Buffet breakfast was nice, lots of choices, but the local breakfast food like Tapa, Tocino and Danggit were missing.  Very near Ayala Center Cebu, easy to flag a cab.  Staff were courteous and helpful.  Did not try the internet.",May 2012,NA
William F,Apr 2012,4.0 of 5 bubbles,"Good location, great staff, poor internet","Overall my stay here was positive.  Arrived very late after plane delay and was offered a smoking room but I insisted on al alternative and they arranged that and then moved me to the correct room that I booked the next day.  Service was excellent, minor problems attended to quickly and the staff were all helpful, friendly and happy.  Room was good, and bed comfortable but cable Internet in room was very slow (20kb/sec)...WiFi in lobby was no better.  This is a serious disincentive for a business traveller.  Breakfast good and plenty of options.  Adjacent to Ayala Mall which makes shopping easy.",April 2012,NA
clunyjames,Apr 2012,4.0 of 5 bubbles,Yummy,"This hotel is an excellent choice for stopping over in Cebu. The breakfast and dinner buffets are really good. The non-buffet menu is rather good as well. The Ayala Mall is close ( 5 minute walk) and has lots of choice for food and a ""Jeepney"" loop. There is also a 24 Hour breakfast place ""Sinigan"" with good food in the small Plaza adjacent to the hotel. A Sari-Sari store is close by as well at the bottom of the hill and had good Buko juice ""coconut water"" as well as bottled water,cigarettes, candy etc. The streets are not so difficult to cross if you do it the Filipino style and leap-frog the 2 way traffic. Taxi's are readily available and the staff at this hotel are friendly and very competent. The rooms are a bit small but have all that is needed and are comfortable. Elevators are speedy and the swimming pool is large and a perfect temperature. Would recommend this hotel if you are willing to pay P3300.oo/ night.",April 2012,NA
Glendz B,Apr 2012,3.0 of 5 bubbles,Friendly and attentive  staff!,"We have checked- in  in this hotel for a week together with my family!  The hotel is very accessible to the Ayala mall if you like to go on shopping.  The way to Ayala mall from the hotel is scary at night,it was dark and it feels that anytime somebody will grab you.  So ,better take a taxi to be safe.The hotel furniture's is quiet old. The TV is old  model it should be replace with flat screen. The shower have some rust in the holder  and  the glasses are old also. Everything is old....The management should do something in order to meet up the standards of a modern hotel. The main lobby is  crowded with stores of  some gadgets and jewelries.  The reason why i stayed in this hotel is it is closer to Ayala mall.The hotel staff are very friendly and they are well  trained.They are helpful and you feel very welcome if you are a guest at  Parklane.The buffet is excellent with wide varieties...I LOVE THE FOOD! I hope they will do something to improve the hotel!",April 2012,NA
Joe F,Apr 2012,2.0 of 5 bubbles,Good and could be better,"The room with queen size bed was small and inadequate in comparison to a Motel 8. The hotel boasts of internet service throughout, but the reality is that wireless internet is only available near the lobby desk and on the fourth floor patio area. The good things, it is a safe secure place to stay and it is not over-priced like the rest of the Philippines has become...",April 2012,NA
Mila_K25,Apr 2012,3.0 of 5 bubbles,unprofessional staff on reception,"Stayed 1 night. When stepped out of elevator I was in shock - I could hardly breath because of smoke smell! But staff didn't even ask me if I smoke or not while check-in. Well, she gave me non-smoking room finally but didn't even apologize. While check-out there was one nice young man, we were waiting for RS check the mini-bar but since there was a taxi waiting me to airport he asked me if I used mini-bar and I said NO, he said OK and Good Bye. BUT when I was almost on taxi the bellman hmm caught me and said that I need to return to reception where staff said that I used smth. Ok, then they said that this is mistake and I can go...Oh, thank you very much! Guys, can you do your job well?",March 2012,NA
chudds32,Apr 2012,4.0 of 5 bubbles,Great hotel for a short stay,"Nice clean rooms , free internet service and friendly staff . good value for money . Also a good location in uptown Cebu . The only negative point , was the breakfast wasn't so good .",March 2012,NA
kikky,Apr 2012,4.0 of 5 bubbles,nice place friendly staff,"i would recommend this place, close to SM mall. negativ. if u travel alone and want to book a tour u pay almost double price. make sure u find someone to share the tour with you. breakfast was very good.nice area in the city. they pick u up from the airport.have been there after new years good price",December 2011,NA
Nix,Jul 2012,5.0 of 5 bubbles,excellent hotel,"great hotel - location is perfect, just right across ayala center. the staff are courteous. great breakfast buffet. spacious rooms :)",July 2012,NA
Robin S,May 2012,4.0 of 5 bubbles,"clean, courteous staff  nice location","Stayed on a non-smoking floor for 1 night, clean hallway, clean room, clean bathroom.  Buffet breakfast was nice, lots of choices, but the local breakfast food like Tapa, Tocino and Danggit were missing.  Very near Ayala Center Cebu, easy to flag a cab.  Staff were courteous and helpful.  Did not try the internet.",May 2012,NA
William F,Apr 2012,4.0 of 5 bubbles,"Good location, great staff, poor internet","Overall my stay here was positive.  Arrived very late after plane delay and was offered a smoking room but I insisted on al alternative and they arranged that and then moved me to the correct room that I booked the next day.  Service was excellent, minor problems attended to quickly and the staff were all helpful, friendly and happy.  Room was good, and bed comfortable but cable Internet in room was very slow (20kb/sec)...WiFi in lobby was no better.  This is a serious disincentive for a business traveller.  Breakfast good and plenty of options.  Adjacent to Ayala Mall which makes shopping easy.",April 2012,NA
clunyjames,Apr 2012,4.0 of 5 bubbles,Yummy,"This hotel is an excellent choice for stopping over in Cebu. The breakfast and dinner buffets are really good. The non-buffet menu is rather good as well. The Ayala Mall is close ( 5 minute walk) and has lots of choice for food and a ""Jeepney"" loop. There is also a 24 Hour breakfast place ""Sinigan"" with good food in the small Plaza adjacent to the hotel. A Sari-Sari store is close by as well at the bottom of the hill and had good Buko juice ""coconut water"" as well as bottled water,cigarettes, candy etc. The streets are not so difficult to cross if you do it the Filipino style and leap-frog the 2 way traffic. Taxi's are readily available and the staff at this hotel are friendly and very competent. The rooms are a bit small but have all that is needed and are comfortable. Elevators are speedy and the swimming pool is large and a perfect temperature. Would recommend this hotel if you are willing to pay P3300.oo/ night.",April 2012,NA
Glendz B,Apr 2012,3.0 of 5 bubbles,Friendly and attentive  staff!,"We have checked- in  in this hotel for a week together with my family!  The hotel is very accessible to the Ayala mall if you like to go on shopping.  The way to Ayala mall from the hotel is scary at night,it was dark and it feels that anytime somebody will grab you.  So ,better take a taxi to be safe.The hotel furniture's is quiet old. The TV is old  model it should be replace with flat screen. The shower have some rust in the holder  and  the glasses are old also. Everything is old....The management should do something in order to meet up the standards of a modern hotel. The main lobby is  crowded with stores of  some gadgets and jewelries.  The reason why i stayed in this hotel is it is closer to Ayala mall.The hotel staff are very friendly and they are well  trained.They are helpful and you feel very welcome if you are a guest at  Parklane.The buffet is excellent with wide varieties...I LOVE THE FOOD! I hope they will do something to improve the hotel!",April 2012,NA
Joe F,Apr 2012,2.0 of 5 bubbles,Good and could be better,"The room with queen size bed was small and inadequate in comparison to a Motel 8. The hotel boasts of internet service throughout, but the reality is that wireless internet is only available near the lobby desk and on the fourth floor patio area. The good things, it is a safe secure place to stay and it is not over-priced like the rest of the Philippines has become...",April 2012,NA
Mila_K25,Apr 2012,3.0 of 5 bubbles,unprofessional staff on reception,"Stayed 1 night. When stepped out of elevator I was in shock - I could hardly breath because of smoke smell! But staff didn't even ask me if I smoke or not while check-in. Well, she gave me non-smoking room finally but didn't even apologize. While check-out there was one nice young man, we were waiting for RS check the mini-bar but since there was a taxi waiting me to airport he asked me if I used mini-bar and I said NO, he said OK and Good Bye. BUT when I was almost on taxi the bellman hmm caught me and said that I need to return to reception where staff said that I used smth. Ok, then they said that this is mistake and I can go...Oh, thank you very much! Guys, can you do your job well?",March 2012,NA
chudds32,Apr 2012,4.0 of 5 bubbles,Great hotel for a short stay,"Nice clean rooms , free internet service and friendly staff . good value for money . Also a good location in uptown Cebu . The only negative point , was the breakfast wasn't so good .",March 2012,NA
kikky,Apr 2012,4.0 of 5 bubbles,nice place friendly staff,"i would recommend this place, close to SM mall. negativ. if u travel alone and want to book a tour u pay almost double price. make sure u find someone to share the tour with you. breakfast was very good.nice area in the city. they pick u up from the airport.have been there after new years good price",December 2011,NA
Nix,Jul 2012,5.0 of 5 bubbles,excellent hotel,"great hotel - location is perfect, just right across ayala center. the staff are courteous. great breakfast buffet. spacious rooms :)",July 2012,NA
Robin S,May 2012,4.0 of 5 bubbles,"clean, courteous staff  nice location","Stayed on a non-smoking floor for 1 night, clean hallway, clean room, clean bathroom.  Buffet breakfast was nice, lots of choices, but the local breakfast food like Tapa, Tocino and Danggit were missing.  Very near Ayala Center Cebu, easy to flag a cab.  Staff were courteous and helpful.  Did not try the internet.",May 2012,NA
William F,Apr 2012,4.0 of 5 bubbles,"Good location, great staff, poor internet","Overall my stay here was positive.  Arrived very late after plane delay and was offered a smoking room but I insisted on al alternative and they arranged that and then moved me to the correct room that I booked the next day.  Service was excellent, minor problems attended to quickly and the staff were all helpful, friendly and happy.  Room was good, and bed comfortable but cable Internet in room was very slow (20kb/sec)...WiFi in lobby was no better.  This is a serious disincentive for a business traveller.  Breakfast good and plenty of options.  Adjacent to Ayala Mall which makes shopping easy.",April 2012,NA
clunyjames,Apr 2012,4.0 of 5 bubbles,Yummy,"This hotel is an excellent choice for stopping over in Cebu. The breakfast and dinner buffets are really good. The non-buffet menu is rather good as well. The Ayala Mall is close ( 5 minute walk) and has lots of choice for food and a ""Jeepney"" loop. There is also a 24 Hour breakfast place ""Sinigan"" with good food in the small Plaza adjacent to the hotel. A Sari-Sari store is close by as well at the bottom of the hill and had good Buko juice ""coconut water"" as well as bottled water,cigarettes, candy etc. The streets are not so difficult to cross if you do it the Filipino style and leap-frog the 2 way traffic. Taxi's are readily available and the staff at this hotel are friendly and very competent. The rooms are a bit small but have all that is needed and are comfortable. Elevators are speedy and the swimming pool is large and a perfect temperature. Would recommend this hotel if you are willing to pay P3300.oo/ night.",April 2012,NA
Glendz B,Apr 2012,3.0 of 5 bubbles,Friendly and attentive  staff!,"We have checked- in  in this hotel for a week together with my family!  The hotel is very accessible to the Ayala mall if you like to go on shopping.  The way to Ayala mall from the hotel is scary at night,it was dark and it feels that anytime somebody will grab you.  So ,better take a taxi to be safe.The hotel furniture's is quiet old. The TV is old  model it should be replace with flat screen. The shower have some rust in the holder  and  the glasses are old also. Everything is old....The management should do something in order to meet up the standards of a modern hotel. The main lobby is  crowded with stores of  some gadgets and jewelries.  The reason why i stayed in this hotel is it is closer to Ayala mall.The hotel staff are very friendly and they are well  trained.They are helpful and you feel very welcome if you are a guest at  Parklane.The buffet is excellent with wide varieties...I LOVE THE FOOD! I hope they will do something to improve the hotel!",April 2012,NA
Joe F,Apr 2012,2.0 of 5 bubbles,Good and could be better,"The room with queen size bed was small and inadequate in comparison to a Motel 8. The hotel boasts of internet service throughout, but the reality is that wireless internet is only available near the lobby desk and on the fourth floor patio area. The good things, it is a safe secure place to stay and it is not over-priced like the rest of the Philippines has become...",April 2012,NA
Mila_K25,Apr 2012,3.0 of 5 bubbles,unprofessional staff on reception,"Stayed 1 night. When stepped out of elevator I was in shock - I could hardly breath because of smoke smell! But staff didn't even ask me if I smoke or not while check-in. Well, she gave me non-smoking room finally but didn't even apologize. While check-out there was one nice young man, we were waiting for RS check the mini-bar but since there was a taxi waiting me to airport he asked me if I used mini-bar and I said NO, he said OK and Good Bye. BUT when I was almost on taxi the bellman hmm caught me and said that I need to return to reception where staff said that I used smth. Ok, then they said that this is mistake and I can go...Oh, thank you very much! Guys, can you do your job well?",March 2012,NA
chudds32,Apr 2012,4.0 of 5 bubbles,Great hotel for a short stay,"Nice clean rooms , free internet service and friendly staff . good value for money . Also a good location in uptown Cebu . The only negative point , was the breakfast wasn't so good .",March 2012,NA
kikky,Apr 2012,4.0 of 5 bubbles,nice place friendly staff,"i would recommend this place, close to SM mall. negativ. if u travel alone and want to book a tour u pay almost double price. make sure u find someone to share the tour with you. breakfast was very good.nice area in the city. they pick u up from the airport.have been there after new years good price",December 2011,NA
Nix,Jul 2012,5.0 of 5 bubbles,excellent hotel,"great hotel - location is perfect, just right across ayala center. the staff are courteous. great breakfast buffet. spacious rooms :)",July 2012,NA
Robin S,May 2012,4.0 of 5 bubbles,"clean, courteous staff  nice location","Stayed on a non-smoking floor for 1 night, clean hallway, clean room, clean bathroom.  Buffet breakfast was nice, lots of choices, but the local breakfast food like Tapa, Tocino and Danggit were missing.  Very near Ayala Center Cebu, easy to flag a cab.  Staff were courteous and helpful.  Did not try the internet.",May 2012,NA
William F,Apr 2012,4.0 of 5 bubbles,"Good location, great staff, poor internet","Overall my stay here was positive.  Arrived very late after plane delay and was offered a smoking room but I insisted on al alternative and they arranged that and then moved me to the correct room that I booked the next day.  Service was excellent, minor problems attended to quickly and the staff were all helpful, friendly and happy.  Room was good, and bed comfortable but cable Internet in room was very slow (20kb/sec)...WiFi in lobby was no better.  This is a serious disincentive for a business traveller.  Breakfast good and plenty of options.  Adjacent to Ayala Mall which makes shopping easy.",April 2012,NA
clunyjames,Apr 2012,4.0 of 5 bubbles,Yummy,"This hotel is an excellent choice for stopping over in Cebu. The breakfast and dinner buffets are really good. The non-buffet menu is rather good as well. The Ayala Mall is close ( 5 minute walk) and has lots of choice for food and a ""Jeepney"" loop. There is also a 24 Hour breakfast place ""Sinigan"" with good food in the small Plaza adjacent to the hotel. A Sari-Sari store is close by as well at the bottom of the hill and had good Buko juice ""coconut water"" as well as bottled water,cigarettes, candy etc. The streets are not so difficult to cross if you do it the Filipino style and leap-frog the 2 way traffic. Taxi's are readily available and the staff at this hotel are friendly and very competent. The rooms are a bit small but have all that is needed and are comfortable. Elevators are speedy and the swimming pool is large and a perfect temperature. Would recommend this hotel if you are willing to pay P3300.oo/ night.",April 2012,NA
Glendz B,Apr 2012,3.0 of 5 bubbles,Friendly and attentive  staff!,"We have checked- in  in this hotel for a week together with my family!  The hotel is very accessible to the Ayala mall if you like to go on shopping.  The way to Ayala mall from the hotel is scary at night,it was dark and it feels that anytime somebody will grab you.  So ,better take a taxi to be safe.The hotel furniture's is quiet old. The TV is old  model it should be replace with flat screen. The shower have some rust in the holder  and  the glasses are old also. Everything is old....The management should do something in order to meet up the standards of a modern hotel. The main lobby is  crowded with stores of  some gadgets and jewelries.  The reason why i stayed in this hotel is it is closer to Ayala mall.The hotel staff are very friendly and they are well  trained.They are helpful and you feel very welcome if you are a guest at  Parklane.The buffet is excellent with wide varieties...I LOVE THE FOOD! I hope they will do something to improve the hotel!",April 2012,NA
Joe F,Apr 2012,2.0 of 5 bubbles,Good and could be better,"The room with queen size bed was small and inadequate in comparison to a Motel 8. The hotel boasts of internet service throughout, but the reality is that wireless internet is only available near the lobby desk and on the fourth floor patio area. The good things, it is a safe secure place to stay and it is not over-priced like the rest of the Philippines has become...",April 2012,NA
Mila_K25,Apr 2012,3.0 of 5 bubbles,unprofessional staff on reception,"Stayed 1 night. When stepped out of elevator I was in shock - I could hardly breath because of smoke smell! But staff didn't even ask me if I smoke or not while check-in. Well, she gave me non-smoking room finally but didn't even apologize. While check-out there was one nice young man, we were waiting for RS check the mini-bar but since there was a taxi waiting me to airport he asked me if I used mini-bar and I said NO, he said OK and Good Bye. BUT when I was almost on taxi the bellman hmm caught me and said that I need to return to reception where staff said that I used smth. Ok, then they said that this is mistake and I can go...Oh, thank you very much! Guys, can you do your job well?",March 2012,NA
chudds32,Apr 2012,4.0 of 5 bubbles,Great hotel for a short stay,"Nice clean rooms , free internet service and friendly staff . good value for money . Also a good location in uptown Cebu . The only negative point , was the breakfast wasn't so good .",March 2012,NA
kikky,Apr 2012,4.0 of 5 bubbles,nice place friendly staff,"i would recommend this place, close to SM mall. negativ. if u travel alone and want to book a tour u pay almost double price. make sure u find someone to share the tour with you. breakfast was very good.nice area in the city. they pick u up from the airport.have been there after new years good price",December 2011,NA
Nix,Jul 2012,5.0 of 5 bubbles,excellent hotel,"great hotel - location is perfect, just right across ayala center. the staff are courteous. great breakfast buffet. spacious rooms :)",July 2012,NA
Robin S,May 2012,4.0 of 5 bubbles,"clean, courteous staff  nice location","Stayed on a non-smoking floor for 1 night, clean hallway, clean room, clean bathroom.  Buffet breakfast was nice, lots of choices, but the local breakfast food like Tapa, Tocino and Danggit were missing.  Very near Ayala Center Cebu, easy to flag a cab.  Staff were courteous and helpful.  Did not try the internet.",May 2012,NA
William F,Apr 2012,4.0 of 5 bubbles,"Good location, great staff, poor internet","Overall my stay here was positive.  Arrived very late after plane delay and was offered a smoking room but I insisted on al alternative and they arranged that and then moved me to the correct room that I booked the next day.  Service was excellent, minor problems attended to quickly and the staff were all helpful, friendly and happy.  Room was good, and bed comfortable but cable Internet in room was very slow (20kb/sec)...WiFi in lobby was no better.  This is a serious disincentive for a business traveller.  Breakfast good and plenty of options.  Adjacent to Ayala Mall which makes shopping easy.",April 2012,NA
clunyjames,Apr 2012,4.0 of 5 bubbles,Yummy,"This hotel is an excellent choice for stopping over in Cebu. The breakfast and dinner buffets are really good. The non-buffet menu is rather good as well. The Ayala Mall is close ( 5 minute walk) and has lots of choice for food and a ""Jeepney"" loop. There is also a 24 Hour breakfast place ""Sinigan"" with good food in the small Plaza adjacent to the hotel. A Sari-Sari store is close by as well at the bottom of the hill and had good Buko juice ""coconut water"" as well as bottled water,cigarettes, candy etc. The streets are not so difficult to cross if you do it the Filipino style and leap-frog the 2 way traffic. Taxi's are readily available and the staff at this hotel are friendly and very competent. The rooms are a bit small but have all that is needed and are comfortable. Elevators are speedy and the swimming pool is large and a perfect temperature. Would recommend this hotel if you are willing to pay P3300.oo/ night.",April 2012,NA
Glendz B,Apr 2012,3.0 of 5 bubbles,Friendly and attentive  staff!,"We have checked- in  in this hotel for a week together with my family!  The hotel is very accessible to the Ayala mall if you like to go on shopping.  The way to Ayala mall from the hotel is scary at night,it was dark and it feels that anytime somebody will grab you.  So ,better take a taxi to be safe.The hotel furniture's is quiet old. The TV is old  model it should be replace with flat screen. The shower have some rust in the holder  and  the glasses are old also. Everything is old....The management should do something in order to meet up the standards of a modern hotel. The main lobby is  crowded with stores of  some gadgets and jewelries.  The reason why i stayed in this hotel is it is closer to Ayala mall.The hotel staff are very friendly and they are well  trained.They are helpful and you feel very welcome if you are a guest at  Parklane.The buffet is excellent with wide varieties...I LOVE THE FOOD! I hope they will do something to improve the hotel!",April 2012,NA
Joe F,Apr 2012,2.0 of 5 bubbles,Good and could be better,"The room with queen size bed was small and inadequate in comparison to a Motel 8. The hotel boasts of internet service throughout, but the reality is that wireless internet is only available near the lobby desk and on the fourth floor patio area. The good things, it is a safe secure place to stay and it is not over-priced like the rest of the Philippines has become...",April 2012,NA
Mila_K25,Apr 2012,3.0 of 5 bubbles,unprofessional staff on reception,"Stayed 1 night. When stepped out of elevator I was in shock - I could hardly breath because of smoke smell! But staff didn't even ask me if I smoke or not while check-in. Well, she gave me non-smoking room finally but didn't even apologize. While check-out there was one nice young man, we were waiting for RS check the mini-bar but since there was a taxi waiting me to airport he asked me if I used mini-bar and I said NO, he said OK and Good Bye. BUT when I was almost on taxi the bellman hmm caught me and said that I need to return to reception where staff said that I used smth. Ok, then they said that this is mistake and I can go...Oh, thank you very much! Guys, can you do your job well?",March 2012,NA
chudds32,Apr 2012,4.0 of 5 bubbles,Great hotel for a short stay,"Nice clean rooms , free internet service and friendly staff . good value for money . Also a good location in uptown Cebu . The only negative point , was the breakfast wasn't so good .",March 2012,NA
kikky,Apr 2012,4.0 of 5 bubbles,nice place friendly staff,"i would recommend this place, close to SM mall. negativ. if u travel alone and want to book a tour u pay almost double price. make sure u find someone to share the tour with you. breakfast was very good.nice area in the city. they pick u up from the airport.have been there after new years good price",December 2011,NA
,Feb 2011,5.0 of 5 bubbles,5 star service,"Arrived at the hotel without luggage (thanks to Jetstar leaving it in Singapre), staff were fantastic, service with a smile. Our room was clean, bedding comfortable and hotel close to Mall where we had to do emergency shopping. Rooms have wired internet which is fast, the swimming pool is undergoing renovations which was not advised to us when we booked. Breakfast was varied, great selection. The concierge and business centre staff assisted us to liase to get our luggage back, as they have a booth at the airport they arranged to collect it and transported it to the hotel with other passengers without charge to us. All the staff were so helpful, always smiling and ready to assist, we enjoyed our stay",February 2011,NA
xploring666,Jan 2011,4.0 of 5 bubbles,Nice Hotel Good Area,Both me and my partner were treated extreamly well over almost a week here.  The staff is treated us very good. The rooms were small but clean and well maintained.  The breakfast buffet was excellent and good meal.  I love the coffee shop in the lobby they do a wonderful cappuccino and freshed baked bread in the morning.  The only downside is the restaurant is overpriced for meals after the breakfast.I stayed at a number of hotels in the Philippines on ths trip.  This one ranked at the top during the trip.  I will stay there again next time.,January 2011,NA
Trine1977,Jan 2011,3.0 of 5 bubbles,OK enough,"Our first stay in Cebu was at the Diplomat, which was dreadfull. Decided on return to add some pesos and stay at a nicer place. This was much better! We asked for a no smoking room but were placed on a smoking floor in a smoking room. We could have protested but didn't bother. Hotel is almost right next to Ayala mall, good for us as this is where we spent the afternoon. There are a few new hotels abit further down the street opening these days, and was told that you could make a bargain here compared to what we paid at the Parklane.",December 2010,NA
affiliatelife,Jan 2011,3.0 of 5 bubbles,Good breakfast.. but not my choice in Cebu,"This hotel is cheap and the breakfast was good. However I will not book it again. I got a dated room close to the elevators, which constantly went ding dong and could be heard clearly into my room. The shower leaked through the wall so the bathroom floor was soaked, and the shower was horrible anyway. The wired or wireless internet did not work in the room.. after the first night I had enough and I booked another hotel (Radisson Blu). Parklane made me pay for three nights, but I didn't care, I just wanted a nice room with proper facilities and the internet as I run my business online.If you plan to stay in the Parklane ask for a room far from the elevators and for goodness sake ask for a deluxe room or suite or something other than the standard. I still think you'd be better off at the Marriott because that is right next to Ayala shopping center and you can access it from within the shopping center. The Parklane is close but you have to cross a very busy street and there's no traffic lights so you better run... Besides you don't want to be walking around the hotel at dark. I would not choose Parklane if you have children, seniors or anyone with any kind of disability that effects walking quickly. The Marriott, although double the price, seems a much better option if you are looking to stay close to Ayala.",January 2011,NA
Marcel B,Jan 2011,1.0 of 5 bubbles,Go any were but here,"Hotel is a joke, very loud street noise also we were put in a room on 5th floor our child could not sleep from the noise of the music. Rooms that were booked were not available had to pay extra to get any decent room.  In Cebu there a lot better places for this amount of money. Toilets were not cleaned and shower was leaking all over.",January 2011,NA
Moonlighter88,Nov 2010,3.0 of 5 bubbles,"Well furnished , overpriced and staff with attitude (bad)","Stayed there in October this year instead of the Waterfront because it looked good in the adverts. Big mistake.The Hotel is well located in Cebu centre near the Malls etc but although modern is extremely cold and impersonal. The staff behind the reception counter have been trained not to look at you, not to smile and to talk in a low voice so you have to ask them to repeat themselves all the time. They have a very bad attitude problem and I am sure its to do with the training. Its not a great hotel by a long shot but it tries to charge great hotel prices!",October 2010,NA
330aviator,Nov 2010,5.0 of 5 bubbles,Excellent value,"Very good value for money  and convenient location.   Walking distance to Ayala Mall which is the biggest Mall in Cebu.    The staff   [ everyone  we came across]  were very friendly and efficient.    The rooms  are not very big  but  very clean and comfortable.  My room aircon did not work very well the first night but we got a room  change from second night.  All rooms have tea / coffee making facilities, mini bar and safe.The restaurent  breakfast buffet  is  very good but with limited choice.  Night clubs are only a short taxi ride away. Free Wi-Fi available but I did not tryout the internet so can't comment on speed.",November 2010,NA
Richard R,Oct 2010,3.0 of 5 bubbles,Tiny Room,The Parklane has been reviewed in prior times as having small rooms. Well it doesnt seem like that big of a deal till you stay. These rooms are sailing boat small. Stayed three nights that were prepaid through expedia and I would not have spent all three days if it had not been prepaid. Rooms were clean but old and small. The staff was so-so and has previously been mentioned require a voucher or copy of email from expedia. There are many hotels in Cebu that are much nicer and cheaper. The construction on the massive hotel across the street is currently at a standstill but I am sure when it starts up again the noise will be bad. Go elsewhere.,September 2010,NA
