Author,Review Date,Rating,Title,Review Text,Date of Stay,Trip Type
Aitch A,Feb 2013,3.0 of 5 bubbles,Pros and cons,"I booked online and got a flash deal being offered both by hotels and agoda, not oddly enough by Expedia, so I'm satisfied. I would not be at full price. I had the premium deluxe room, which has a patio and overlooks, sort of, the pool which belongs in someone's backyard. The room is not huge, but the bed is very comfortable. My big complaints are the drain in the sink won't close and has a vicious sewer smell emanating, and after many days at any hour water was never hotter than room temperature. Good pressure though for a cold shower. Curiously, I received an operator call reminding me to check out. I needed to extend but was told the hotel was fully booked and I had to go. So I went online and rebooked my same room again. The front desk can't access rooms available online. The elevators and front desk are always busy. I've not tried the lounge-restaurant as there are so many options at the Ayala mall, after playing human ""Frogger"" to cross the street for those who remember that game.",February 2013,NA
ejrobberts,Feb 2013,4.0 of 5 bubbles,practical hotel,"This hotel opened last year it took some time to finsh but now you can enjoy a new kid in town near Ayala shopping centre. The entrance is well guarded , including a sniffer dog. So it must be priity safe. Cebu has changed a lot since the first time I got here in 1981. Luxuary hotels were very few but now you can make a choice. Quest hotel is one of them. Either for business or leisure, we can recommend this hotel. The restaurent offers a wide range of self service dishes from different continents and a menu choice as well. The breakfast is somewhat on the expensive side. Room service is professional and friendly but this is very common in the Philippines. You feel at home. The frontdesk is somewhat on the small size. I wonder if many people want to check out at the same time how long this will take, just 3 persons to help you.We would return again for sure. Rooms are spacy and up to date on latest technology",January 2013,NA
hav4wannatravel,Feb 2013,3.0 of 5 bubbles,Good location but services need to be improved,"Chose this hotel for an overnight business trip for my husband as it's supposed to be right across Ayala Center. However, the walk across the public terminal to get to the mall is really oppressive, crossing the street right where the flyover drops off means you will need to navigate through high speed traffic. Once you cross over to the other side, you encounter pedestrian traffic and the fumes from the PUVs at the public terminal. This was not at all pleasant, so my solution for the following day was to wait for the hotel shuttle to take me 5 minutes across to the mall. Unfortunately, there are only 3 or 4 schedules for the entire day (as it's the same van that services their Mactan property) which makes this impracticable. They really should have a dedicated shuttle offering more frequent service if they mean to cater to the guests who are there for convenient access to Ayala Center.The good points for me are as follows. When Quest acquired this property (I'm not sure what it was previously), they seemed to have put in some capital to furnish it with good beds (nicely firm and well-lined, quality linen, even bathroom fixtures (grohe, hcg) and finishings, etc. Even the bathroom toiletries were mostly of acceptable quality for a business hotel (except the towels were thin and not generous) if rather spartan (""conditioning"" shampoo with no proper separate conditioner, no lotion, etc. though the toilet paper was of good quality--something I always gauge a hotel by!) The breakfast buffet was also of commendable value considering it was included in the room price. The spread was not big but the quality for me was satisfactory. It consisted of a small congee station, the usual breakfast fare (bacon, chipolata, french toast, the local dried fish delicacy), some hot items on chafing dishes, but also an egg station, a sizable selection of breads, muffins, danishes, cereals, a few cheeses and nuts and a section for fruit, fresh juices and yogurts (looked like they were made in-house and came in about 4 flavors which I all loved! this was my fave part of this spread). If only for the yogurt, I may consider staying again. The wi-fi was also good during our stay.That said, there is much room for improvement particularly with housekeeping that I encountered during my stay. Cleanliness-wise, I would rate it 3 out of 5. At first glance, it looks clean enough. The devil is in the details. There was one hair near the trash bin under the writing table and another on the far side of the water closet closest to the wall. The grouting on the sink is stained although cleaned. When I tried to make tea, the inside of one of the tea bags had dust on the crease (obviously from being recycled there for a while), but the other bag was fine. There were only 2 very small complimentary bottles of water. There was no water (free or otherwise) in the mini bar so when I wanted to make tea that night, I called housekeeping to ask for water. This took 3 follow up calls and about 45 minutes. The room that we stayed in also had a grounded light bulb which we only noticed after all the lights were out. That meant it blinked all night even though switched off and we were just too tired to try to call maintenance at that time after the frustrating time asking for simple water for tea.  The most problematic issue was the noise level coming from both outside the hotel and from the hallways. Walls were thin and  I could hear the comings and goings of nearby rooms till about 3am and as early as 5am (fortunately, I was the only light sleeper while my husband slept through). The noise coming from outside was also loud (it's in the center of town afterall) but was exacerbated by the cracks on the service window (although this was locked) where they installed the outdoor unit of the split type a/c. They could put a double panelling here if they wanted to address this.Overall, the service at front desk was very good and the staff were helpful bu there are major things this hotel can improve on before I would consider another stay.Read more",February 2013,NA
Aitch A,Feb 2013,3.0 of 5 bubbles,Pros and cons,"I booked online and got a flash deal being offered both by hotels and agoda, not oddly enough by Expedia, so I'm satisfied. I would not be at full price. I had the premium deluxe room, which has a patio and overlooks, sort of, the pool which belongs in someone's backyard. The room is not huge, but the bed is very comfortable. My big complaints are the drain in the sink won't close and has a vicious sewer smell emanating, and after many days at any hour water was never hotter than room temperature. Good pressure though for a cold shower. Curiously, I received an operator call reminding me to check out. I needed to extend but was told the hotel was fully booked and I had to go. So I went online and rebooked my same room again. The front desk can't access rooms available online. The elevators and front desk are always busy. I've not tried the lounge-restaurant as there are so many options at the Ayala mall, after playing human ""Frogger"" to cross the street for those who remember that game.",February 2013,NA
ejrobberts,Feb 2013,4.0 of 5 bubbles,practical hotel,"This hotel opened last year it took some time to finsh but now you can enjoy a new kid in town near Ayala shopping centre. The entrance is well guarded , including a sniffer dog. So it must be priity safe. Cebu has changed a lot since the first time I got here in 1981. Luxuary hotels were very few but now you can make a choice. Quest hotel is one of them. Either for business or leisure, we can recommend this hotel. The restaurent offers a wide range of self service dishes from different continents and a menu choice as well. The breakfast is somewhat on the expensive side. Room service is professional and friendly but this is very common in the Philippines. You feel at home. The frontdesk is somewhat on the small size. I wonder if many people want to check out at the same time how long this will take, just 3 persons to help you.We would return again for sure. Rooms are spacy and up to date on latest technology",January 2013,NA
hav4wannatravel,Feb 2013,3.0 of 5 bubbles,Good location but services need to be improved,"Chose this hotel for an overnight business trip for my husband as it's supposed to be right across Ayala Center. However, the walk across the public terminal to get to the mall is really oppressive, crossing the street right where the flyover drops off means you will need to navigate through high speed traffic. Once you cross over to the other side, you encounter pedestrian traffic and the fumes from the PUVs at the public terminal. This was not at all pleasant, so my solution for the following day was to wait for the hotel shuttle to take me 5 minutes across to the mall. Unfortunately, there are only 3 or 4 schedules for the entire day (as it's the same van that services their Mactan property) which makes this impracticable. They really should have a dedicated shuttle offering more frequent service if they mean to cater to the guests who are there for convenient access to Ayala Center.The good points for me are as follows. When Quest acquired this property (I'm not sure what it was previously), they seemed to have put in some capital to furnish it with good beds (nicely firm and well-lined, quality linen, even bathroom fixtures (grohe, hcg) and finishings, etc. Even the bathroom toiletries were mostly of acceptable quality for a business hotel (except the towels were thin and not generous) if rather spartan (""conditioning"" shampoo with no proper separate conditioner, no lotion, etc. though the toilet paper was of good quality--something I always gauge a hotel by!) The breakfast buffet was also of commendable value considering it was included in the room price. The spread was not big but the quality for me was satisfactory. It consisted of a small congee station, the usual breakfast fare (bacon, chipolata, french toast, the local dried fish delicacy), some hot items on chafing dishes, but also an egg station, a sizable selection of breads, muffins, danishes, cereals, a few cheeses and nuts and a section for fruit, fresh juices and yogurts (looked like they were made in-house and came in about 4 flavors which I all loved! this was my fave part of this spread). If only for the yogurt, I may consider staying again. The wi-fi was also good during our stay.That said, there is much room for improvement particularly with housekeeping that I encountered during my stay. Cleanliness-wise, I would rate it 3 out of 5. At first glance, it looks clean enough. The devil is in the details. There was one hair near the trash bin under the writing table and another on the far side of the water closet closest to the wall. The grouting on the sink is stained although cleaned. When I tried to make tea, the inside of one of the tea bags had dust on the crease (obviously from being recycled there for a while), but the other bag was fine. There were only 2 very small complimentary bottles of water. There was no water (free or otherwise) in the mini bar so when I wanted to make tea that night, I called housekeeping to ask for water. This took 3 follow up calls and about 45 minutes. The room that we stayed in also had a grounded light bulb which we only noticed after all the lights were out. That meant it blinked all night even though switched off and we were just too tired to try to call maintenance at that time after the frustrating time asking for simple water for tea.  The most problematic issue was the noise level coming from both outside the hotel and from the hallways. Walls were thin and  I could hear the comings and goings of nearby rooms till about 3am and as early as 5am (fortunately, I was the only light sleeper while my husband slept through). The noise coming from outside was also loud (it's in the center of town afterall) but was exacerbated by the cracks on the service window (although this was locked) where they installed the outdoor unit of the split type a/c. They could put a double panelling here if they wanted to address this.Overall, the service at front desk was very good and the staff were helpful bu there are major things this hotel can improve on before I would consider another stay.Read more",February 2013,NA
Aitch A,Feb 2013,3.0 of 5 bubbles,Pros and cons,"I booked online and got a flash deal being offered both by hotels and agoda, not oddly enough by Expedia, so I'm satisfied. I would not be at full price. I had the premium deluxe room, which has a patio and overlooks, sort of, the pool which belongs in someone's backyard. The room is not huge, but the bed is very comfortable. My big complaints are the drain in the sink won't close and has a vicious sewer smell emanating, and after many days at any hour water was never hotter than room temperature. Good pressure though for a cold shower. Curiously, I received an operator call reminding me to check out. I needed to extend but was told the hotel was fully booked and I had to go. So I went online and rebooked my same room again. The front desk can't access rooms available online. The elevators and front desk are always busy. I've not tried the lounge-restaurant as there are so many options at the Ayala mall, after playing human ""Frogger"" to cross the street for those who remember that game.",February 2013,NA
LOVEME2011,Jan 2013,1.0 of 5 bubbles,Disappointing New Year Experience from a Quest,It was new years day and we selected this hotel because it was on sale. The room we got was really nice. What got me disappointed was the fact that they don’t have towels available on their swimming pool when we went there around 2pm. The pool attendant just plainly told us that no towel is available which is weird since they should know that it’s expected that people will swarm the pool at this time of the day. We have 4 kids with us and I was so upset that they did not extend any help whatsoever. So I spoke to Nestle the duty manager and complained about the situation. The next day to my surprise the same thing happened. It’s still 8am and again no towel is available. What a shame. Nice pool but poor service. Whatever excuse that they don’t have any towel is unacceptable and my kids are feeling cold and shaking. I didn’t bother calling back because it’s evident that my initial complain didn’t really work at all.  Disappointing service from Quest Hotel. To add-breakfast was not that good. I asked for bacon-refill and the waiter just said to wait but after I came back it's still empty. No apologies whatsoever. I will never go back there again.,January 2013,NA
Jaiden14,Jan 2013,5.0 of 5 bubbles,AMAZING!,"Awesome! This hotel for me is not only excellent, it is super excellent. Clean, elegant, and most of it near everything. I will deffinetly come back here and stay again. And most of it the price is RIGHT!",January 2013,NA
Micheal D,Dec 2012,5.0 of 5 bubbles,one of the best in cebu,"Great hotel, clean, super service, wonderful great buffet, breakfast, lunch  and dinner.  real nice swimming pool. clean big rooms with kingsize bed and wonderful price for this fine, fine hotel. next door to ayala mall with lots happening there too.",December 2012,NA
Michael_Asombrado,Dec 2012,4.0 of 5 bubbles,New hotel with the perfect location,My wife and relatives stayed here during our layover to and from Boracay. The hotel is new and well staffed. Location is perfect as it is infront of the Ayala mall and there are taxis waiting just outside. All other attractions in Cebu are just minutes. Overall a good option while in Cebu.,December 2012,NA
TheSwagman,Dec 2012,5.0 of 5 bubbles,Great place to stay,We stayed 3 nights early December 12 and stayed in the Junior Suite as it had  a pull out for the kids and a separate room for us. The Ayala is right across the road (which was busy and  there was always a security guard to to stop traffic and help you across). The breakfast buffet was great. A good place to stay,December 2012,NA
Karen G,Dec 2012,4.0 of 5 bubbles,Great Location,"The Good: Location. Very convenient because its right across Ayala Mall. Room is very ""boutique"" in style. Clean and has everything you need. Staff were friendly and service was fast. They also have a nice pool deck. The Bad: Just one I can comment about. I wasn't too happy with the breakfast buffet and it was too expensive for the selection they had.",November 2012,NA
LOVEME2011,Jan 2013,1.0 of 5 bubbles,Disappointing New Year Experience from a Quest,It was new years day and we selected this hotel because it was on sale. The room we got was really nice. What got me disappointed was the fact that they don’t have towels available on their swimming pool when we went there around 2pm. The pool attendant just plainly told us that no towel is available which is weird since they should know that it’s expected that people will swarm the pool at this time of the day. We have 4 kids with us and I was so upset that they did not extend any help whatsoever. So I spoke to Nestle the duty manager and complained about the situation. The next day to my surprise the same thing happened. It’s still 8am and again no towel is available. What a shame. Nice pool but poor service. Whatever excuse that they don’t have any towel is unacceptable and my kids are feeling cold and shaking. I didn’t bother calling back because it’s evident that my initial complain didn’t really work at all.  Disappointing service from Quest Hotel. To add-breakfast was not that good. I asked for bacon-refill and the waiter just said to wait but after I came back it's still empty. No apologies whatsoever. I will never go back there again.,January 2013,NA
Jaiden14,Jan 2013,5.0 of 5 bubbles,AMAZING!,"Awesome! This hotel for me is not only excellent, it is super excellent. Clean, elegant, and most of it near everything. I will deffinetly come back here and stay again. And most of it the price is RIGHT!",January 2013,NA
Micheal D,Dec 2012,5.0 of 5 bubbles,one of the best in cebu,"Great hotel, clean, super service, wonderful great buffet, breakfast, lunch  and dinner.  real nice swimming pool. clean big rooms with kingsize bed and wonderful price for this fine, fine hotel. next door to ayala mall with lots happening there too.",December 2012,NA
Michael_Asombrado,Dec 2012,4.0 of 5 bubbles,New hotel with the perfect location,My wife and relatives stayed here during our layover to and from Boracay. The hotel is new and well staffed. Location is perfect as it is infront of the Ayala mall and there are taxis waiting just outside. All other attractions in Cebu are just minutes. Overall a good option while in Cebu.,December 2012,NA
TheSwagman,Dec 2012,5.0 of 5 bubbles,Great place to stay,We stayed 3 nights early December 12 and stayed in the Junior Suite as it had  a pull out for the kids and a separate room for us. The Ayala is right across the road (which was busy and  there was always a security guard to to stop traffic and help you across). The breakfast buffet was great. A good place to stay,December 2012,NA
Karen G,Dec 2012,4.0 of 5 bubbles,Great Location,"The Good: Location. Very convenient because its right across Ayala Mall. Room is very ""boutique"" in style. Clean and has everything you need. Staff were friendly and service was fast. They also have a nice pool deck. The Bad: Just one I can comment about. I wasn't too happy with the breakfast buffet and it was too expensive for the selection they had.",November 2012,NA
LOVEME2011,Jan 2013,1.0 of 5 bubbles,Disappointing New Year Experience from a Quest,It was new years day and we selected this hotel because it was on sale. The room we got was really nice. What got me disappointed was the fact that they don’t have towels available on their swimming pool when we went there around 2pm. The pool attendant just plainly told us that no towel is available which is weird since they should know that it’s expected that people will swarm the pool at this time of the day. We have 4 kids with us and I was so upset that they did not extend any help whatsoever. So I spoke to Nestle the duty manager and complained about the situation. The next day to my surprise the same thing happened. It’s still 8am and again no towel is available. What a shame. Nice pool but poor service. Whatever excuse that they don’t have any towel is unacceptable and my kids are feeling cold and shaking. I didn’t bother calling back because it’s evident that my initial complain didn’t really work at all.  Disappointing service from Quest Hotel. To add-breakfast was not that good. I asked for bacon-refill and the waiter just said to wait but after I came back it's still empty. No apologies whatsoever. I will never go back there again.,January 2013,NA
Jaiden14,Jan 2013,5.0 of 5 bubbles,AMAZING!,"Awesome! This hotel for me is not only excellent, it is super excellent. Clean, elegant, and most of it near everything. I will deffinetly come back here and stay again. And most of it the price is RIGHT!",January 2013,NA
Micheal D,Dec 2012,5.0 of 5 bubbles,one of the best in cebu,"Great hotel, clean, super service, wonderful great buffet, breakfast, lunch  and dinner.  real nice swimming pool. clean big rooms with kingsize bed and wonderful price for this fine, fine hotel. next door to ayala mall with lots happening there too.",December 2012,NA
Michael_Asombrado,Dec 2012,4.0 of 5 bubbles,New hotel with the perfect location,My wife and relatives stayed here during our layover to and from Boracay. The hotel is new and well staffed. Location is perfect as it is infront of the Ayala mall and there are taxis waiting just outside. All other attractions in Cebu are just minutes. Overall a good option while in Cebu.,December 2012,NA
TheSwagman,Dec 2012,5.0 of 5 bubbles,Great place to stay,We stayed 3 nights early December 12 and stayed in the Junior Suite as it had  a pull out for the kids and a separate room for us. The Ayala is right across the road (which was busy and  there was always a security guard to to stop traffic and help you across). The breakfast buffet was great. A good place to stay,December 2012,NA
Karen G,Dec 2012,4.0 of 5 bubbles,Great Location,"The Good: Location. Very convenient because its right across Ayala Mall. Room is very ""boutique"" in style. Clean and has everything you need. Staff were friendly and service was fast. They also have a nice pool deck. The Bad: Just one I can comment about. I wasn't too happy with the breakfast buffet and it was too expensive for the selection they had.",November 2012,NA
LOVEME2011,Jan 2013,1.0 of 5 bubbles,Disappointing New Year Experience from a Quest,It was new years day and we selected this hotel because it was on sale. The room we got was really nice. What got me disappointed was the fact that they don’t have towels available on their swimming pool when we went there around 2pm. The pool attendant just plainly told us that no towel is available which is weird since they should know that it’s expected that people will swarm the pool at this time of the day. We have 4 kids with us and I was so upset that they did not extend any help whatsoever. So I spoke to Nestle the duty manager and complained about the situation. The next day to my surprise the same thing happened. It’s still 8am and again no towel is available. What a shame. Nice pool but poor service. Whatever excuse that they don’t have any towel is unacceptable and my kids are feeling cold and shaking. I didn’t bother calling back because it’s evident that my initial complain didn’t really work at all.  Disappointing service from Quest Hotel. To add-breakfast was not that good. I asked for bacon-refill and the waiter just said to wait but after I came back it's still empty. No apologies whatsoever. I will never go back there again.,January 2013,NA
Jaiden14,Jan 2013,5.0 of 5 bubbles,AMAZING!,"Awesome! This hotel for me is not only excellent, it is super excellent. Clean, elegant, and most of it near everything. I will deffinetly come back here and stay again. And most of it the price is RIGHT!",January 2013,NA
Micheal D,Dec 2012,5.0 of 5 bubbles,one of the best in cebu,"Great hotel, clean, super service, wonderful great buffet, breakfast, lunch  and dinner.  real nice swimming pool. clean big rooms with kingsize bed and wonderful price for this fine, fine hotel. next door to ayala mall with lots happening there too.",December 2012,NA
Michael_Asombrado,Dec 2012,4.0 of 5 bubbles,New hotel with the perfect location,My wife and relatives stayed here during our layover to and from Boracay. The hotel is new and well staffed. Location is perfect as it is infront of the Ayala mall and there are taxis waiting just outside. All other attractions in Cebu are just minutes. Overall a good option while in Cebu.,December 2012,NA
TheSwagman,Dec 2012,5.0 of 5 bubbles,Great place to stay,We stayed 3 nights early December 12 and stayed in the Junior Suite as it had  a pull out for the kids and a separate room for us. The Ayala is right across the road (which was busy and  there was always a security guard to to stop traffic and help you across). The breakfast buffet was great. A good place to stay,December 2012,NA
Karen G,Dec 2012,4.0 of 5 bubbles,Great Location,"The Good: Location. Very convenient because its right across Ayala Mall. Room is very ""boutique"" in style. Clean and has everything you need. Staff were friendly and service was fast. They also have a nice pool deck. The Bad: Just one I can comment about. I wasn't too happy with the breakfast buffet and it was too expensive for the selection they had.",November 2012,NA
LOVEME2011,Jan 2013,1.0 of 5 bubbles,Disappointing New Year Experience from a Quest,It was new years day and we selected this hotel because it was on sale. The room we got was really nice. What got me disappointed was the fact that they don’t have towels available on their swimming pool when we went there around 2pm. The pool attendant just plainly told us that no towel is available which is weird since they should know that it’s expected that people will swarm the pool at this time of the day. We have 4 kids with us and I was so upset that they did not extend any help whatsoever. So I spoke to Nestle the duty manager and complained about the situation. The next day to my surprise the same thing happened. It’s still 8am and again no towel is available. What a shame. Nice pool but poor service. Whatever excuse that they don’t have any towel is unacceptable and my kids are feeling cold and shaking. I didn’t bother calling back because it’s evident that my initial complain didn’t really work at all.  Disappointing service from Quest Hotel. To add-breakfast was not that good. I asked for bacon-refill and the waiter just said to wait but after I came back it's still empty. No apologies whatsoever. I will never go back there again.,January 2013,NA
Jaiden14,Jan 2013,5.0 of 5 bubbles,AMAZING!,"Awesome! This hotel for me is not only excellent, it is super excellent. Clean, elegant, and most of it near everything. I will deffinetly come back here and stay again. And most of it the price is RIGHT!",January 2013,NA
Micheal D,Dec 2012,5.0 of 5 bubbles,one of the best in cebu,"Great hotel, clean, super service, wonderful great buffet, breakfast, lunch  and dinner.  real nice swimming pool. clean big rooms with kingsize bed and wonderful price for this fine, fine hotel. next door to ayala mall with lots happening there too.",December 2012,NA
Michael_Asombrado,Dec 2012,4.0 of 5 bubbles,New hotel with the perfect location,My wife and relatives stayed here during our layover to and from Boracay. The hotel is new and well staffed. Location is perfect as it is infront of the Ayala mall and there are taxis waiting just outside. All other attractions in Cebu are just minutes. Overall a good option while in Cebu.,December 2012,NA
TheSwagman,Dec 2012,5.0 of 5 bubbles,Great place to stay,We stayed 3 nights early December 12 and stayed in the Junior Suite as it had  a pull out for the kids and a separate room for us. The Ayala is right across the road (which was busy and  there was always a security guard to to stop traffic and help you across). The breakfast buffet was great. A good place to stay,December 2012,NA
Karen G,Dec 2012,4.0 of 5 bubbles,Great Location,"The Good: Location. Very convenient because its right across Ayala Mall. Room is very ""boutique"" in style. Clean and has everything you need. Staff were friendly and service was fast. They also have a nice pool deck. The Bad: Just one I can comment about. I wasn't too happy with the breakfast buffet and it was too expensive for the selection they had.",November 2012,NA
astralq,Aug 2012,5.0 of 5 bubbles,scandinavian standard!,"Close to scandinavian standard! ...which means top quality and top finishing quality and top notch  comfort. my family (2 young children + 2 adults) 5 week stay in cebu. this was the best hotel we found, and we were in 15 hotels all of them were same priced, even 5 times more, but this was the best 100/0 and the next vacation we for sure will stay just here all the time we will stay at cebu city.everything is perfect compared to else hotels in this town, this is standard class hotel in my scandinavian home country.... where everything just works!.. and you will enjoy!!! your stay.LOOK NO OTHER! ..and i am not some paid customer or staff, but somebody who works a lot and use that money for travelling around the world.",April 2012,NA
Moriss6,Aug 2012,4.0 of 5 bubbles,Nice for short stay,"We stayed here one night between flight from Manila and ship to Bohol. Hotel is clean, breakfast is very good, rooms are not very spacious, but ok. Staff is very very welcome. Visit shopping centre outside - many good restaurants and good prices.",May 2012,NA
PHILLIP T,Aug 2012,5.0 of 5 bubbles,Classy new hotel for Cebu,"Excellent new hotel, brilliant location, step out of the entrance and into Ayala mall, still in its soft opening phase, so rates are very good, for sure not so good after this period! Staff are friendly and helpful, rooms are spacious, bathroom with all the amenities, wifi worked very well in the room, all in all a top class hotel for Cebu.",August 2012,NA
Maartje B,Aug 2012,5.0 of 5 bubbles,Excellent hotel,"We stayed twice at the Quest hotel during our trip in the Philippines and it was just excellent. Although pricey for Philippine standards (around 3000 pesos per night), it was worth every peso. The hotel is located just across the street from the Ayala mall, the only point of interest in Cebu if you ask me :) The staff is really friendly, the rooms are clean and beautiful, really good beds and showers, the pool is nice... I got sick the second time we stayed here and they arranged for a nurse to come see me, all free of charge. The only downside was that the chicken soup that I ordered was really disgusting, other than that we did not try the restaurant but it is supposed to be good.",July 2012,NA
IceQueenDevika,Aug 2012,4.0 of 5 bubbles,Very convenient!,"Spent a weekend in the hotel.  Got two connecting rooms to accommodate the four of us.  The staff were very friendly and the breakfast buffet spread was wide and impressive.  Their breads are very good.  The hotel pool on the seventh floor is quite nice, with two double loungers placed under a trellis.  Plus, right across the street is the Ayala mall.",August 2012,NA
Cynthia G,Jul 2012,4.0 of 5 bubbles,Highly Recommended,"We booked for an overnight stay last July 2012 and we made reservations for the Sunday brunch promo. We were pleasantly surprised when the manager  staff came to our table singing ""happy birthday"" to my husband with matching birthday cake!! We commend their great service and utmost courtesy of all the staff.. The reception even granted our request for an early checkin at 12nn instead of the 2pm sked.. The buffet lunch and buffet breakfast have great selection of sumptuous dishes.. Great value for money.. We'll definitely come back and will recommend this hotel to family and friends.. Two thumbs up for service !!!",July 2012,NA
astralq,Aug 2012,5.0 of 5 bubbles,scandinavian standard!,"Close to scandinavian standard! ...which means top quality and top finishing quality and top notch  comfort. my family (2 young children + 2 adults) 5 week stay in cebu. this was the best hotel we found, and we were in 15 hotels all of them were same priced, even 5 times more, but this was the best 100/0 and the next vacation we for sure will stay just here all the time we will stay at cebu city.everything is perfect compared to else hotels in this town, this is standard class hotel in my scandinavian home country.... where everything just works!.. and you will enjoy!!! your stay.LOOK NO OTHER! ..and i am not some paid customer or staff, but somebody who works a lot and use that money for travelling around the world.",April 2012,NA
Moriss6,Aug 2012,4.0 of 5 bubbles,Nice for short stay,"We stayed here one night between flight from Manila and ship to Bohol. Hotel is clean, breakfast is very good, rooms are not very spacious, but ok. Staff is very very welcome. Visit shopping centre outside - many good restaurants and good prices.",May 2012,NA
PHILLIP T,Aug 2012,5.0 of 5 bubbles,Classy new hotel for Cebu,"Excellent new hotel, brilliant location, step out of the entrance and into Ayala mall, still in its soft opening phase, so rates are very good, for sure not so good after this period! Staff are friendly and helpful, rooms are spacious, bathroom with all the amenities, wifi worked very well in the room, all in all a top class hotel for Cebu.",August 2012,NA
Maartje B,Aug 2012,5.0 of 5 bubbles,Excellent hotel,"We stayed twice at the Quest hotel during our trip in the Philippines and it was just excellent. Although pricey for Philippine standards (around 3000 pesos per night), it was worth every peso. The hotel is located just across the street from the Ayala mall, the only point of interest in Cebu if you ask me :) The staff is really friendly, the rooms are clean and beautiful, really good beds and showers, the pool is nice... I got sick the second time we stayed here and they arranged for a nurse to come see me, all free of charge. The only downside was that the chicken soup that I ordered was really disgusting, other than that we did not try the restaurant but it is supposed to be good.",July 2012,NA
IceQueenDevika,Aug 2012,4.0 of 5 bubbles,Very convenient!,"Spent a weekend in the hotel.  Got two connecting rooms to accommodate the four of us.  The staff were very friendly and the breakfast buffet spread was wide and impressive.  Their breads are very good.  The hotel pool on the seventh floor is quite nice, with two double loungers placed under a trellis.  Plus, right across the street is the Ayala mall.",August 2012,NA
Cynthia G,Jul 2012,4.0 of 5 bubbles,Highly Recommended,"We booked for an overnight stay last July 2012 and we made reservations for the Sunday brunch promo. We were pleasantly surprised when the manager  staff came to our table singing ""happy birthday"" to my husband with matching birthday cake!! We commend their great service and utmost courtesy of all the staff.. The reception even granted our request for an early checkin at 12nn instead of the 2pm sked.. The buffet lunch and buffet breakfast have great selection of sumptuous dishes.. Great value for money.. We'll definitely come back and will recommend this hotel to family and friends.. Two thumbs up for service !!!",July 2012,NA
astralq,Aug 2012,5.0 of 5 bubbles,scandinavian standard!,"Close to scandinavian standard! ...which means top quality and top finishing quality and top notch  comfort. my family (2 young children + 2 adults) 5 week stay in cebu. this was the best hotel we found, and we were in 15 hotels all of them were same priced, even 5 times more, but this was the best 100/0 and the next vacation we for sure will stay just here all the time we will stay at cebu city.everything is perfect compared to else hotels in this town, this is standard class hotel in my scandinavian home country.... where everything just works!.. and you will enjoy!!! your stay.LOOK NO OTHER! ..and i am not some paid customer or staff, but somebody who works a lot and use that money for travelling around the world.",April 2012,NA
Moriss6,Aug 2012,4.0 of 5 bubbles,Nice for short stay,"We stayed here one night between flight from Manila and ship to Bohol. Hotel is clean, breakfast is very good, rooms are not very spacious, but ok. Staff is very very welcome. Visit shopping centre outside - many good restaurants and good prices.",May 2012,NA
PHILLIP T,Aug 2012,5.0 of 5 bubbles,Classy new hotel for Cebu,"Excellent new hotel, brilliant location, step out of the entrance and into Ayala mall, still in its soft opening phase, so rates are very good, for sure not so good after this period! Staff are friendly and helpful, rooms are spacious, bathroom with all the amenities, wifi worked very well in the room, all in all a top class hotel for Cebu.",August 2012,NA
Maartje B,Aug 2012,5.0 of 5 bubbles,Excellent hotel,"We stayed twice at the Quest hotel during our trip in the Philippines and it was just excellent. Although pricey for Philippine standards (around 3000 pesos per night), it was worth every peso. The hotel is located just across the street from the Ayala mall, the only point of interest in Cebu if you ask me :) The staff is really friendly, the rooms are clean and beautiful, really good beds and showers, the pool is nice... I got sick the second time we stayed here and they arranged for a nurse to come see me, all free of charge. The only downside was that the chicken soup that I ordered was really disgusting, other than that we did not try the restaurant but it is supposed to be good.",July 2012,NA
IceQueenDevika,Aug 2012,4.0 of 5 bubbles,Very convenient!,"Spent a weekend in the hotel.  Got two connecting rooms to accommodate the four of us.  The staff were very friendly and the breakfast buffet spread was wide and impressive.  Their breads are very good.  The hotel pool on the seventh floor is quite nice, with two double loungers placed under a trellis.  Plus, right across the street is the Ayala mall.",August 2012,NA
Cynthia G,Jul 2012,4.0 of 5 bubbles,Highly Recommended,"We booked for an overnight stay last July 2012 and we made reservations for the Sunday brunch promo. We were pleasantly surprised when the manager  staff came to our table singing ""happy birthday"" to my husband with matching birthday cake!! We commend their great service and utmost courtesy of all the staff.. The reception even granted our request for an early checkin at 12nn instead of the 2pm sked.. The buffet lunch and buffet breakfast have great selection of sumptuous dishes.. Great value for money.. We'll definitely come back and will recommend this hotel to family and friends.. Two thumbs up for service !!!",July 2012,NA
astralq,Aug 2012,5.0 of 5 bubbles,scandinavian standard!,"Close to scandinavian standard! ...which means top quality and top finishing quality and top notch  comfort. my family (2 young children + 2 adults) 5 week stay in cebu. this was the best hotel we found, and we were in 15 hotels all of them were same priced, even 5 times more, but this was the best 100/0 and the next vacation we for sure will stay just here all the time we will stay at cebu city.everything is perfect compared to else hotels in this town, this is standard class hotel in my scandinavian home country.... where everything just works!.. and you will enjoy!!! your stay.LOOK NO OTHER! ..and i am not some paid customer or staff, but somebody who works a lot and use that money for travelling around the world.",April 2012,NA
