Rating,Review Text,SA,Sentiment,Normalized_Rating,Composite_Score,Quartile
4,stayed hotel little kiddo always look forward excitement enjoyment im amazed room cleaned made comes sir chad housekeeping demonstrated towel folding thank kiddo entertained staffs accommodating nice pool great infinity pool nice view thank thw wonderful experience surely back,0.9861,Positive,0.5,0.74305,Q1
5,view 21st floor really made night extra amazing especially ordered mango shake clint entertaining presentable shake made extra special taste freshness mango,0.756,Positive,1.0,0.878,Q1
5,servers nice twilight made us great night unforgettable memory neil good photographer took many good pics us go back sonn friend,0.9423,Positive,1.0,0.97115,Q3
5,4 star hotel 5 star amenities service cebu bai hotel provides excellent experience guests consistently true name service always friendly wonderful cebu must visit bai h8ghly recommended,0.9349,Positive,1.0,0.9674499999999999,Q3
5,also shaila best waiter kind lovley thanks lot enjoyed restaurant enjoyed genral visiting country thanks shaila best thank everything,0.9792,Positive,1.0,0.9896,Q4
4,decided book dinner reservation parents wedding anniversary agent phone efficient corteous got lot greeters waiting enthusiastic like could see really wnat assist us guy escorted us tables booth really appreciated guess youll get booths make reservation saw name others booths pearl helpful night helped surprised parents one gave cake candles accommodating us made sure enjoying meal thank pearl,0.9719,Positive,0.5,0.73595,Q1
5,last thursday waiting companions lobby lounge waiting ordered cup coffee felt sudden chill ask one staff name jaedz turn aircon told call engineering staff came ask feeling told still feels cold offered want bath towels told yes request bath towels use blankey kudos jaedz attentive showing sincere towards customer even giving extra miles make comfortable,0.936,Positive,1.0,0.968,Q3
5,really loved stay bai hotel service exemplary food great specially loved breakfast buffet staff hospitable approachable look forward sleepovers guys,0.9258,Positive,1.0,0.9629,Q2
1,friends stayed bai hotel june 2830 postgraduate course reserved 25 rooms everyone experienced several mishaps stay im going cite 2 else give negative rating four friends stayed 2 connectiong rooms room 10031001 ordered room service stay amounting 1 000 plus pesos upon checkout occupants one room went ahead two checked paid 1 000+ bill remaining two occupants room checked hour later informed bill yet paid two check yet surprised since friends informed us already checked front desk insisted checkout done pay rooms service complied pay room service another front desk lady arrived said bill already paid friends already checked come poor endorsement shouldnt kind stuff centralized every one knowsecondly hours checkout found friend left handcarry bag containing documents food stuffs chocolates singleslice cakes room husband called front desk informed yes bag left behind housekeeping someone else claim provided authorization letter 2 days july 2 friend mine since already left mindanao claimed bag authorization letter informed bag retrieved confused since operator said bag retrieved called july 3 asked bag said retrieved told positive left bag room still adamant bag retrieved husband called july 3 told called june 30 informed bag retrieved said record called june 30 husband aghast since talked operator come record call husband told call pldt trace call retracted statement said yes record called last june 30 informed housekeeping department bag retrieved wtf apologized gave excuse poor endorsement housekeeping department surmise stuff inside bag interested already harvested contents bag hence give us much stress incident believe service could come socalled highend hotel ps yet claimed bag friend living cebu city travel mandaue retrieve bag god knows horrible traffic imagine horror experienced tried retrieve bag last july2 told bag traffic went nothingread,0.8564,Positive,-1.0,-0.07179999999999997,Q1
4,thanks ariel giving us great customer service friendly accommodating look ever visit bai hotel eat dine bai cafe get excellent experience treats like vip hes calm talk gives ideas perks get true vision,0.9803,Positive,0.5,0.74015,Q1
5,love bai hotel aside hilarious scrumptious breakfast buffet staffs hotel accommodating friendly especially rv charson concierge services girl buffet staffs forgot name maybe elizabeth taking care us love roof top pool bar amazing view city sea soundproof king size bedroom plus visit thanks bai,0.9819,Positive,1.0,0.99095,Q4
5,saying place excellent gross understatement good food great place accomodating staff namely ariel almera could ask answers bai hotels cafe bai look cafe bai cant deny,0.8637,Positive,1.0,0.9318500000000001,Q2
5,thank bai hotel dinner buffet staff crew great accommodation sumptuous meal specially mr ariel much happy satisfied services looking forward family gathering held hotel thank much making day happier blessed power wish satified customers,0.9766,Positive,1.0,0.9883,Q4
5,staff cafe bai friendly james overly accomodating everytime visit eat eric ok love staff met elevator theyr well mannered trained hurray sir alfred ewhom met times must trained well proper etiquette wl always stay recommend hotel friends oz land,0.9686,Positive,1.0,0.9843,Q4
4,food good lots choices filipino indian mongolian japanese staff welcoming well servers always made sure enjoyed lunch well taken care definitely back,0.9612,Positive,0.5,0.7306,Q1
5,hotel stay memorable fun needed family also satisfied food especially service aside pool experience roofdeck also great lovely soothing place city lights plus good air makes want go back chill next time ill bring workmates say would like commend server night friendly nice even though wife isnt good mood sometimes demands good tone still smiled provided everything need pleased service hope read thank much sir jason twilight also youre inhouse guest walkin need pay 200 pesos much understandable okay cause free drink 1 entrance pass tip would want visit good food great service two tumbs well surely come back,0.9957,Positive,1.0,0.99785,Q4
5,franco gave best service dining even gave us individual tea faster digestion staff approachable food exceptional definitely come back recommend,0.8555,Positive,1.0,0.9277500000000001,Q2
5,would like thanks much staff cafe bai especially thara great excellent customer service beautiful breakfast great job staff professional like say foods good,0.9807,Positive,1.0,0.9903500000000001,Q4
5,great food great people wanna thank giving us great experience bai hotel best experience especially wendyl jaiedz accommodating us throughout stay bai helpful two thumbs thanks bai,0.9801,Positive,1.0,0.99005,Q4
5,jaiedz wendyl helpful need employees like wonderful time baiemployees like make customers happy satisfied makes us go back again1 million thumbs keep guys,0.9517,Positive,1.0,0.97585,Q3
5,great lunch cafe bai ambiance cozy food selection amplemy titas titos really loved food would like commend jeidhz sure correct spelling good job assisting us hope receives commendation deserves,0.9674,Positive,1.0,0.9837,Q4
5,franco provided excellence service smile would recommend cafe bai cebuanos kudos staff love food service mainly franco service waiterthank youits delimcious food love much love come back god bless,0.9833,Positive,1.0,0.9916499999999999,Q4
5,wow lovely hotel big rooms loved hotel staff brilliant stray try buffet amazing money comfy bed good wifi outside pool worth try also narrow busy loved hotel lot,0.9814,Positive,1.0,0.9907,Q4
5,goood serviceeeeeee gooood food accommodating crews hats nia flor monalisa clariwell yeye nice pleasant serving us smile service really add taste foods,0.8225,Positive,1.0,0.91125,Q2
5,place neat clean enjoy lunch cafe bai much neat clean special mention thara daisy drian accommodating us lunch smiling accomodating staffs gave full care us,0.9702,Positive,1.0,0.9851,Q4
5,would like thanks mr joel espina make stay memorable wife also staff pool bar help find watch daughter forgot namealso housekeeping staff speacially prepared room towel art wifeinroom birthday cakeim surd come backthank,0.8402,Positive,1.0,0.9200999999999999,Q2
5,family great stay bai hotel kids love swimming pool savour taste good food cafe bai amazed panoramic view city roof deck appreciate staff treated us kindly politely hussle free checking til check thanks sir derick miss leonah accommodating us well wil soon,0.9799,Positive,1.0,0.98995,Q4
5,went bai hotel got room parents anniversary birthday well taken karen gregg cafe bai amazing service two thank much guys definitely come back,0.8779,Positive,1.0,0.93895,Q2
5,family stayed bai cebu privilege served sumptuous meal satisfying service bai cafe supervisor eric waiter franco made sure taken cared two days sweetest cebu mangoes requested eric made possible get mangoes every breakfast stays thank bai cafe men women whose service definitely exceptional much aloha mrs maria snyder,0.93,Positive,1.0,0.9650000000000001,Q2
5,bai hotel cebu beatifully designed intelligently equipped wonderfully staffed efficiently operated 5 times since opened long ago everytime hotel surprises something new unique mabuhi,0.8885,Positive,1.0,0.94425,Q2
5,celebrated mothers birthday wonderful experience ariel karen ninia lenie friendly gave us excellent customer service love singing cute dancing performance also food great cakes delicious also love various selection drinks pizzas bai hotelss architecture also one top tiers cebu definitely visit soon,0.9899,Positive,1.0,0.99495,Q4
5,new hotel located busy part city wasnt really sure hotel ive heard people however stay definitely change views hotel especially great customer service would like commend michelle housekeeping cant remember last name though sound foreign looks foreign incredibly accommodating one thing love hotel pool 21st floor view breathtaking night time family enjoyed stay well definitely comeback,0.9767,Positive,1.0,0.9883500000000001,Q4
5,food great good view city 21st floor one grilled quesadilla one main dish called lapu lapu fillet fish cooked western style dessert solo halo halo yam ice cream jelly drink sweet,0.875,Positive,1.0,0.9375,Q2
1,concierge good thing hotel reception staff management interested taking money wont going back still owed refund quick take money slow refunding despite promising,0.5175,Positive,-1.0,-0.24125000000000002,Q1
5,offer variety good food asian western cuisine undeniably delicious family surely come back place hotel also like commend service ms karen idk last name thanks,0.9468,Positive,1.0,0.9734,Q3
5,one best hotel ive stayed cebu farthe buffet breakfast wide selection staff friendly approacablethe location good opposite parkmalll lots restaurants room good nice viewthe restaurant staff named jaiedz accommodatinghighly recommended,0.9501,Positive,1.0,0.97505,Q3
5,wonderful experience awaited family bai hotel lobby staff courteous made us stay satisfied buffet amazing much food choose location 30 mins away airport shopping mall across street definitely hotel go back visit cebu,0.946,Positive,1.0,0.973,Q3
5,well organized team reception main entrance especially safety guests looked frisking items top priority either guests visitors brought items membership one important scene one entertained bai hotel final acceptance quite excellent superbness staff considered heartdriven gesture accommodating us stay,0.9476,Positive,1.0,0.9738,Q3
2,food resto staff amazing went bar topmost floor check place ladies wearing shorts allowed go guy incharge guarding entrance bar said men wearing shorts allowed go cousins boyfriend waited outside korean guy also wearing shorts went inside right away whats dress code ladies foreign guys wearing shorts allowed go men try get things right bai hotel,0.5859,Positive,-0.5,0.04294999999999999,Q1
5,loved everything especially cafe bai ariel really nice knows treat customers well highly recommend place excellent customer service well done kudos staffs,0.9726,Positive,1.0,0.9863,Q4
5,kudos ariel kg excellent service able provide expected behavior dealing customers supervisor id promote good job employees,0.91,Positive,1.0,0.9550000000000001,Q2
5,loved hotel moment entered lobby became better better stay passed rooms pool rooftop bar service breakfast dinner buffet everything incredible exceptional friendly staff,0.9186,Positive,1.0,0.9593,Q2
5,stayed hotel last year well birthday impressions remained excellent also year professional staff clean spacious nice rooms rich breakfast huge selection nice view come back againi would like thank hannah cervantes front office accommodating requests without nary complaint ian subaldo hk team leader creative towel art,0.9812,Positive,1.0,0.9905999999999999,Q4
4,second time book stay hotel times impressed personalized friendly service got executive lounge food ambience view executive lounge attending staff dexter overall got relaxing wonderful staycation,0.9217,Positive,0.5,0.71085,Q1
5,dropped bai hotel experience grade steaks marble grains great service felcon neil paolo chef james dobie jonathan rest staffwe definitely come back,0.7783,Positive,1.0,0.88915,Q2
5,daughters elementary graduation held keep happy got room new hotelwe venture hotel hopping time cebu city trying comparing executive rooms executive lounge offer started venture hotel marvelous start staff really nicefood executive lounge excellent elegantly delicious youll find desert dont know theyre delight taste pool nicely furnished roofdeck nice view night pool changes colors one night stay definitely memorable one family shall back fun,0.9787,Positive,1.0,0.98935,Q4
5,hotel amenities excellent staff gives hotel five stars book pearl cafe bai attentive friendly made us feel right home karen dinner great job ladies also wanted thank james tour john louis fixing tv remote promptly ed lobby made security checks taxis used stay hotel definitely come back stay bai whenever cebu,0.9565,Positive,1.0,0.9782500000000001,Q3
5,woahhh place amazing big ups chef manuel chef jobags chef titing food g service great well talkin cebu place showcase beautiful southern lights massive salute,0.9313,Positive,1.0,0.96565,Q2
5,overnight stay hotel cebu last april 2018 impressed hospitality personnel experienced warm welcome dexter castillon accompanied us upon going room even informed us amazing facts hotel nice one bai keep till next stay surely comeback,0.9477,Positive,1.0,0.97385,Q3
5,finished 3 day 2 night stay bai hotel couldnt complain even wanted facilities amazing staff friendly knowledgeable truly hotel deserved 5 starsid like thank dexter leonah restie first foremost astounding service would recommend go hotel book room executive floors enjoy executive lounge 3 work extremely accommodating honestly couldnt asked thank 3 assisting amazing time providing welcome experience,0.9883,Positive,1.0,0.99415,Q4
3,going hotel welcoming upon entering guards stiff one offered take bags upon check needs improved front desk people though pleasant lobby noisy rainbow vacuum humidifiers noisy beautiful lobbythe rooms clean big steak restaurant good waiters pleasant courteous,0.9723,Positive,0.0,0.48615,Q1
1,checked today celebrate birthday kid cake slice blowing candles asked kitchen borrow knife cake spoon fork cake surprised would charge 400 per utensil even mentioned small cake pool since need go home stay hotel blowing candles let cousin replace found checked allowed go pool since wasnt first one enter earlier today didnt make sense checking 5 star hotels hotel sucks customer service total rip,0.4767,Positive,-1.0,-0.26165,Q1
5,visit twilight bar would definitely come backthe place nice view course service server named jason made experience awesome would recommend drinks foods made feel like vip staff handsome also nice thank yougodbless,0.9761,Positive,1.0,0.98805,Q4
5,truly enjoyed trip bai hotel cebu stayed one night meeting friends time together another island liked much stayed extra night prior flight home service exceptional true luxury hotel without exorbitant price impressed rooms pool meals sous chef jade wonderful certainly made dining experiences unforgettable,0.9548,Positive,1.0,0.9774,Q3
5,want say thank dexter super gusto po cya ng mga big boss ng philippine navy entertainer po sa mga guest maganda din way cya makipag usap sa mga guest khit po mkulit tanong ako hindi ko po cya nkitaan na nag iba ang mood nya thank po tagala dexter excellent performance hooyah,-0.7184,Negative,1.0,0.14079999999999998,Q1
5,food good dinner cafe bai amazed sherry front office arranged birthday set room didnknow since called hotel booked room ask birthdate checked surprised cake towel arrangement bed thanks sherryb little cake nice tasty cant wait see definitely come back,0.8797,Positive,1.0,0.9398500000000001,Q2
4,bai hotel cebu unquestionably new complete inroom amenities comfortable bed inroom safe mini ref smart tv sufficient number cable channels bathroom first class features tried buffet dinner cafe bai lot variety filipino food chinese dishes japanese dishes mongolian barbecue also tried breakfast also quite good breakfast area spacious enough seats guests checkedin huge hotel lot elevators think hotel also good number parking slots hotel tipping policy quite refreshing big hotel think hotel pools big enough especially since day trippers allowed pools clean would prefer checked took hotel room check even 8am one else checking,0.9632,Positive,0.5,0.7316,Q1
4,rooms luxurious bathrooms nice infinity pool overlooking city best part breakfast lot choices taste good thing annoyed elevators seems kinda slow access basement parking,0.8074,Positive,0.5,0.6537,Q1
5,called hotel spoke one operators name mssherry absolutely fantastica great customer service hotel could ever bookings phone day checked helped throughout fail follow im fine room asking staywell definitely come back refer ur hotel friends relatives new york,0.8166,Positive,1.0,0.9083,Q2
5,time arrived check everyone pleasant accommodating room bit spacious price pool awesome surely come back would highly recommend place,0.92,Positive,1.0,0.96,Q2
5,visit twilight bar would definitely come back place glam cozy staffs accommodating would like commend server named jason made experience awesome would recommend drinks foods made us feel like vip insisted give tip hotel tipping policy great im giving bar a+ rating,0.9776,Positive,1.0,0.9888,Q4
4,clean room cozy beds cool ac room furnishing nice surprise coz even provided ironing board flat iron room smiling neat friendly staff great stay hotel,0.969,Positive,0.5,0.7344999999999999,Q1
4,attractive high end hotel eat buffet excellent value less p900 free beer food stations lacked much variety comparable buffetsonly three dim sum great qualitylimited sushi great sashimi request service excellenti taking care baby daughter others went food waiter came brought beer also paying service charge included deserved table wanted leave tip waiter declined saying policybut enjoyed leave review tripadvisorso,0.9784,Positive,0.5,0.7392000000000001,Q1
4,stayed night business immediately saw modern design got main entrance hotel bright elegant looked fancy would prefered away zigzag cordons upon checkin made look like government office hotel check quick efficient got premiere room 16th floor elevator nice clean difficulty card reader press floor room spacious clean fancy feel compared cebu hotels stayed toilet clean well equipped toiletries also bidet bed quite hard comfortable enough enough pillows delightfully soft couldnt get lamps turn wish bathroom doors water doesnt spill sink area buffet quite vast selection great overall area quite isolated central business district also less crowded busy overall quite good experience would definitely go back soon,0.989,Positive,0.5,0.7444999999999999,Q1
5,lunch bai caf celebrating girlsbirthday delighted service special mention ruelhe accomadating helpfulhe asset hotel must recognizedthe manager icel friendly accomodating tooit busy lunch would see smiling engagingit nice experienced sure girls never forget,0.9725,Positive,1.0,0.9862500000000001,Q4
5,privilege staying bai hotel 1 month may 2018 hotel informs advance still soft opening would know 5 star service received stay work hotel industry understand difficult deliver consistent 5 star service bai hotel accomplished already facets hotel hskp front office safety security amazing food beverage experience sushi restaurant sushi chef incredible point wont able eat sushi usa anymore general manager resort hands operation shows staff high service standards travel cebu twice per year stayed many top hotels found new home bai resort,0.9136,Positive,1.0,0.9568,Q2
3,went several times month noticed many issuesdiner buffet many times runs stockdirt even diaper floorif u check executive 1 bedroom voucher access executive club u still need pay 350 high tea 550 evening snacks drinks pp pool nice avoid weekends dont like crowdread,-0.2287,Negative,0.0,-0.11435,Q1
1,stayed executive room 2nd week may 2018 trip hard walked towards entrance door uneven surface thought good start lobby nice noticed rug chair dirty musky hmmm room ocean mountain view together nice chairs dirty bed dusty coughing hard got nerve wife allowed enter executive lounge staff even trying kind explain cant get join get wtf meeting late night went twilight bar wait 30 minutes get service staff chatting debacle gets coming hallway smelly believe youll turn lights molds everywhere decided move another hotel bad place stay,-0.5842,Negative,-1.0,-0.7921,Q1
5,really need thank chef ram recommending bai hotel really enjoyed visit awesome staffs welcoming excellent reception desk excellent room srvice food good well go back time,0.9777,Positive,1.0,0.98885,Q4
5,shoutout chef ram cario recommending bai hotel family 5 5 stars orgasmic japanese food ume cuisine big thumbs excellent hotel service definitely coming back,0.7506,Positive,1.0,0.8753,Q1
3,stayed number hotels cebu one nicer places rooms great half price get lot nicer rooms places like waterfront great values cebu one walls paper thin prepaired lot noise night,0.9612,Positive,0.0,0.4806,Q1
4,great stay kids really enjoyed much fun especially second time stay whole family excited next plan booking attractive swimming pool kids well adults nice twilight lounge bar setup good unwind relax room cold good night sleeptheir personnel accommodating especially ms sherry alburo always attended needs always gives us warm welcome,0.9862,Positive,0.5,0.7431,Q1
3,restaurant ambience needs improvement bright reminds wake dinner friday bothered make reservation one recognised us arrived 3 tables occupied staff friendly needs training customer service beverage service slow attentive try catch attention hotel operator also know hotel product especially restaurant busy one seemed able take transferred call operator told us asked dress code formalbusiness attire smart casual,0.8834,Positive,0.0,0.4417,Q1
4,rooms clean spacious need night stay provided including flat iron food awesome enjoyed buffet breakfast buffet restaurant thing like guard inspected bag since xray machine working bag contains 2day set clothes used stick mixing soup needs little polishing one except everything ok,0.93,Positive,0.5,0.7150000000000001,Q1
5,best steak cebu last week marble+grain restaurant bai hotel felcon awessome job recomending porterhouse dry age steak delifeckinlicious thanks felcon andthe staff,0.7964,Positive,1.0,0.8982,Q2
5,twilight bai hotel place everyone visit cozy classy elegant ambiance place also reflects friendly heartwarming feeling entertaining suave smooth impressive waiter jason youre asset bar would definitely want costumers come back always wonderful ambiance place plus cordial waiter complete definition perfection,0.9871,Positive,1.0,0.9935499999999999,Q4
5,place supercalifragilisticexpialidocious espcially twilight roofdeck waiter jason bartender kent professional enough handling customer highly recommend come visit bai hotel,0.4201,Positive,1.0,0.71005,Q1
4,great buffet hotel tried dinner breakfast buffets neither one disappointed beddings pillows good found service quite nice also dont accept tips truly hope pay staff well good crew,0.9388,Positive,0.5,0.7194,Q1
5,booked 4 rooms bai hotel families last march 31 2018 rooms clean beds comfortable excellent customer service ms sherry alburo nice helpful helping us check check made staycation easy thanks much ms sherry definitely come recommend bai hotel cebu friends us,0.9828,Positive,1.0,0.9914000000000001,Q4
5,sinulog 2018 classy experience year chose attend music festival instead stay hotel chil chose bai since within city accessible mall restuarants new us accommodating staycation experience moment checked expection reality exciting experience since sinulog twilight roofdeck chillest part staycation expect receive excellent service one employees carl baliling accommodating friendliest funniest professional hotelier knew first time met serving us like friends see employee guess every customer service experience like customers always feel home thats experience carl gave us,0.9805,Positive,1.0,0.9902500000000001,Q4
5,twilight roofdeck bai hotel cool place chill nice place remove stress also good place hangout friends view calming makes wanna stay forever drinks good foods tasty mouth watering nice choice musics specially getting late music make wanna stay night beats got staffs really accommodating friendly greeted big smile faces specially jason entertained us stay handled us properly give us best service hotel really recommend place surely come back,0.9881,Positive,1.0,0.99405,Q4
4,facilities new wellmaintained function rooms conducive meetings buffet area also overwhelming good way food selection incredibly impressive generally service good problem wasnt immediately given room upon checkin lot guests opted late check normally would problem time traveling pregnant offer alternatives,0.6115,Positive,0.5,0.55575,Q1
5,recent stay bai hotel superb booked executive room took advantage twilight membership room spacious enough family members visit us great crew services fantastic food especially breakfast buffet would like commend concierge rv staffs accommodating courteous hospitable address concerns outmost priority receptionists friendly one best stay continue good workpicture captured brother rv accommodating everyone us inside elevator thanks bairead,0.9879,Positive,1.0,0.99395,Q4
4,stayed deluxe room pleasant stay room new floor wasnt clean soon checkedin crumbs floor seat sprinkled powder guests feedback piece paper previous guest left table housekeeping staff loud hear chatting loudly hallway inside room cafe bai wonderful buffet spreadfor breakfast lunch dinner twilight roof deck good place chill lobby beautiful would consider staying,0.9125,Positive,0.5,0.70625,Q1
5,food place great staff well attended properly makes establishment worth money kudos staff twilight roofdeck back,0.886,Positive,1.0,0.9430000000000001,Q2
5,service great cafe bai special mention two names ms karen mr ariel provide us great experience familys graduation celebration provide us family loves dining accommodating able provide us great info bais great promo amenities hotel avail warmth welcome great smile magnetkudos karen ariel keep good work hope others continue patronize products services sure others,0.992,Positive,1.0,0.996,Q4
2,guess cant everything new hotel due inexperienced staffs place well maintained service slow hygiene breakfast area questionable rather stay older reputable location next time price cheap cebu standards,-0.0258,Negative,-0.5,-0.2629,Q1
3,hotel issues enough staff hand buffet restaurant cold food busy easter events pool small airconditioning ok rooms hallways lifts lifts slow indication lift often door opens closes lift gone beofre one knows basin water shaving cold cleanliness great staff friendly accolades al neil sheila ed marilyn marble grain japanese restaurants top class twilight bar great concept food good,0.9661,Positive,0.0,0.48305,Q1
4,food great server assigned us niel knowledgeable house menu well services hotel offer ended getting twilight membership enjoyed dinner overall quality steak good 8 10 seasoned well tender enough price serving size ambience decor restaurant looked chic polished wish could fix problems mosquitoes inside restaurant nonetheless food servise wise worth coming back thanks niel chef great dining experience,0.979,Positive,0.5,0.7395,Q1
4,balikbayan friends wanted try bai hotel since new went reservation love security coz xray bags luggage concierge helpful gesture put right hand chest greet impressed went reception weekend went talked receptionist rheena begged accomodating smiling whole time braces dimples thats remember even sell membership discount rates unfortunately leaving week didnt grab room even checked early noon extra charge thank ucorridors air conditioned thats downside exhaust bathroom also tried buffet wide varieties food international buffet desserts great surely go back cebu,0.9799,Positive,0.5,0.73995,Q1
5,enjoy stay hotel together balikbayan friends cafe bai best buffet far cebu buffet organized clean many kinds food choose back sure bad new hotel keep,0.9001,Positive,1.0,0.9500500000000001,Q2
4,stayed two days executive room good city view excellent though accomodation executive lounge needs much improvement housekeeping staff assigned excutive thirdy excellent job two thumbs kindness heartfelt servicethank thirdy,0.9628,Positive,0.5,0.7314,Q1
5,hotel clean designed cool also two staff kim served roomdinner rv bellboy friendly reliable work make us enjoyable love thanks lot,0.9531,Positive,1.0,0.97655,Q3
1,three months advance booking note early check due early flights arrival keep us waited lobby couple hours finally room walk morning found three cockroaches went ask front desk clean next day another bigger cockroach crawling floor food vegan friendly never stay hotel ever,0.7184,Positive,-1.0,-0.14079999999999998,Q1
5,room nice clean excellent service staff especially restaurant wallstreet cafe bar travel shop like ms rose ms chloe mr ed ms candice ms gene absolutely recommend bai hotel friends,0.9485,Positive,1.0,0.9742500000000001,Q3
5,organised event clients bai greeted treated best way professional team last minute changes accomodated hassles would always want organise events makes concentrate real job take care arrangements required stay comfortable great value money spent kudos team management excellent service,0.979,Positive,1.0,0.9895,Q4
4,one favorite restaurants comes service second time eat restaurant definitely last id love excellent service provide course food amount youll pay worthspecial thanks miss sheila mr neil accommodated assisted us warmly enthusiastically course mr spencer entertaining cooking show dessert,0.9741,Positive,0.5,0.73705,Q1
5,got upgraded executive room reason first night thirdy housekeeping kind fix bed ready sleeping left box chocolate coated mangoes comfortable clean bed wifi nice fast complain bidet wasnt working deal breaker travel cebu business almost every month bai hotel definitely top list,0.9403,Positive,1.0,0.9701500000000001,Q3
4,restaurant clean staff joshua junmark pearl franco accommodating food terrific hotel reminds hotel frequently check hong kong two thumbs,0.7003,Positive,0.5,0.60015,Q1
4,food cafe bai okay although limited choices food servers exceptionally accommodating helpful kudos joshua junmark franco pearl excellent service,0.8845,Positive,0.5,0.69225,Q1
5,brand new hotel located away city center since hotel new floors still used still construction room spacious excellent amenities staff courteous accommodating always smiling,0.875,Positive,1.0,0.9375,Q2
5,bai hotel cebu 5star hotel 4star rates service excellent highly personal rooms well designed luxury beds amenities attentive housekeeping service buffet cafe definitely value money wonderful experience,0.9308,Positive,1.0,0.9654,Q2
4,new hotel cebu city booked 1 suite room 1 deluxe room good suite room spacious since property still new smell dust c checkin nobody told access executive lounge honestly know hotel executive lounge found somebody called lounge telling checkout executive lounge checked lounge good,0.8316,Positive,0.5,0.6658,Q1
5,stay new bai hotel ok really made stay great staff especially help gentle man working concierge name vr would always go hes way make sure family always looked full extent take time write honest message wish young man best persueing hes career hotel business know well displaying level professionalism kind manners respect observed showing guests never experienced philippines although stay perfect bai though understand still soft opening period new friend vr reason family keep returning establishment senceirly jackson family,0.9904,Positive,1.0,0.9952,Q4
5,whole experience great thanks raymart sales assistance staff accomodating good value money first time use function room event everthing went well thanks bai,0.946,Positive,1.0,0.973,Q3
5,really enjoyed steak promo marble + grain 999++ one enjoy much steak really worth hope similar steak promo soon bai hotels restaurants making good impression locals,0.9429,Positive,1.0,0.9714499999999999,Q3
5,met guy ysmael llena nice accommodating possesses traits happy employee looking forward see next visit best keep good work,0.9274,Positive,1.0,0.9637,Q2
4,bais fully debugged yet stayed 3 nights business check took half hour attending 50 plus korean tourists manager duty escorted executive lounge expedite check process phone room wasnt working couldnt order room service repairman came fix time door frame peeling glued back next day without tell panel multiple outlets isnt screwed tightly desk gets detached pull cable ended using outlet desk lamp instead meant working less ideal illumination minor repairs ongoing common area 17th floor staying sections 3rd floor ballrooms function rooms located still construction trouble manager sent note apology bottle grape juice birth pangs guess,0.4088,Positive,0.5,0.4544,Q1
4,600 room grand hotel cebu reclamation area rooms comfortable neat relaxing complete amenities food outlets terrfic steaks seafoods roofdeck bar overlooks citylights witha gentle relaxing breeze great ambiance chilling business meetings exclusive outstanding sound system spinners,0.9801,Positive,0.5,0.74005,Q1
4,event organized recently twilight roofdeck bai hotel exquisite best handled professionally conference events sales manager schic inocando patiently assisted us start finish butler executive floor jaandal polite well mannered assisting guests regardless executive floor noticed staff heard communicated speaks well indeed event successful great time good deal definitely place come back thanks vp operations general manager mr alfred reyes,0.9744,Positive,0.5,0.7372000000000001,Q1
5,stayed hotel 4 nights room clean hotel restaurants enjoyed delicious meals also enjoy beautiful view pool bar really like staffs accommodating friendly especially grateful forconcierge rv matt wonderful concierge visit cebu use bai hotel thank,0.9852,Positive,1.0,0.9925999999999999,Q4
5,first trip cebu important choose premiere hotelthe bai certainly placegreat locationsuperior staff1st class dining loungethe room amenities top linefamily friendly perfect business travellers alsobest concierge rv knows whats upi handful impossible requests rose occasion like professional isit made could frustrating experience smooth problem freean amazing place,0.9118,Positive,1.0,0.9559,Q2
4,recently traveled cebu looking new place stay found bai hotel internet contacted recently opened actually soft opening meaning hotel yet complete complete enough begin renting rooms providing services problems encountered onset impressed staff hotel response solving problems clear staff well trained expectations owner respect customer service joel housekeeping manager meticulous ensuring excellent servicethe head chef mike provided interesting new ways present food dining areas maricel seemed everywhere making us feel comfortable appreciated concierge young man went initials rv seemed appear whenever entered left hotel ready offer suggestions make sure transportation needs taken care elmer fellow made room always smile clear enjoyed work interactions customers many others interacted hotel hardworking friendly good representatives owner company absent excellence staff hotel incomplete amenities facilities would ordinary,0.993,Positive,0.5,0.7464999999999999,Q1
5,nice pool nice rooms nice view great breakfast friendly staff food tasty twilight cool nice view rooms neat clean safe hotel lot parking spaces modern designed building,0.9806,Positive,1.0,0.9903,Q4
2,hotel seems pretty new well commissioned tested opening room smelling paint windows still dirty construction well windows hall ways tv didnt work either called operator working problem nothing actually happenedbathroom pretty small well finished actually expecting something betterbetter wait months processes set staying,0.7269,Positive,-0.5,0.11345,Q1
4,got gc frm friend bai soft opening promoupon reservation told deluxe room available selected date asked pay additional 1500 upon checkedinwe got email asked fill detailsto surprise reservation different first namei made necessary correction sent back reservation officeron day checkedin told received email uswell really big deal given deluxe room short additional payment needed gave gc name changed accordingly paid deposit 2000 incidental fee refundable upon checked things observed check takes time bell boy service personnel assist luggages certain smell 7th floor welcomed usnway room good enough accomodate 2 adults 2 kidsbut needed extra cleaning due dust despite peaceful overnight relaxationthere 2 infinity pools nice view towels provided shower rooms body wash shampoo use staffs courteous food cafe bai lot choices tasted good,0.9491,Positive,0.5,0.72455,Q1
5,theres nothing bad say steaks delicious sauces good chef jonathan chef spencer made sure steaks done accordance preferences also service staff attentive nice recommend place steak lovers try theyre still 999+ unli steak promo,0.961,Positive,1.0,0.9804999999999999,Q3
