Review Provider,Review ID,Review Content,Review Score,Review Time,normalized_score,Hotel,cleaned_content,label
,843804349,"The best buffet place for family and friends; foods are super delicious; Sharrika and staff are very accomodating and so professional; I will definity come back and recomend this place. 

Karen Cabansag introduced this place to us; the hotel and buffet are perfect place to spend our vacation with family.",5.0,2022-06-21,1.0,bai_hotel,best buffet place family friend food super delicious sharrika staff accomodating professional definity come back recomend place karen cabansag introduced place u hotel buffet perfect place spend vacation family,2
,843791711,"Me and my wife stayed here for a day for our honeymoon. We  stayed here because we heard a lot of good things from our friends and from their social media. We were greeted with a warm welcome upon entering the lobby and right away assisted by Sir Dean, Ms Guia and Sir Aljohn. They were very informative about the hotel, the pool area and their restaurants. They’ve even extended their excellent service in the pool area and served us with their amazing pizza and cocktails, shout out to the head chef and the rest of the kitchen team for their excellent food! It’s a must try here in cebu 💯 👌 their in-room dining is amazing he greeted us with a smile and wished us a lovely stay! Thank you Jude of in-room dining for an excellent experience! Me and my wife are very satisfied and very happy with our stay, we should’ve stayed atleast 2 nights but we already had our plans here in cebu, Over all it was an excellent stay and will surely come back! I would say it was their service that shined the most! We’ll surely share this experience to our family and friends! Thank you Bai Hotel ❤️❤️❤️",5.0,2022-06-20,1.0,bai_hotel,wife stayed day honeymoon stayed heard lot good thing friend social medium greeted warm welcome upon entering lobby right away assisted sir dean m guia sir aljohn informative hotel pool area restaurant theyve even extended excellent service pool area served u amazing pizza cocktail shout head chef rest kitchen team excellent food must try cebu inroom dining amazing greeted u smile wished u lovely stay thank jude inroom dining excellent experience wife satisfied happy stay shouldve stayed atleast night already plan cebu excellent stay surely come back would say service shined well surely share experience family friend thank bai hotel,2
,843533293,"Thank you Bai Hotel and Cafe Bai for the most delicious buffet food ever! Will definitely celebrate my birthday's here!

Shout out nila Nerilyn, Christin, Alejandro, Nino, Glenn, ug Vanessa para sa great service!",5.0,2022-06-19,1.0,bai_hotel,thank bai hotel cafe bai delicious buffet food ever definitely celebrate birthday shout nila nerilyn christin alejandro nino glenn ug vanessa para sa great service,2
,843532618,"The service was awesome! I love the hospitality and how consistently great the food is! Thank you to Nerilyn, Christin, Alejandro, Nino, Vanesa, and Glen for the memorable and joyful birthday celebration!",5.0,2022-06-19,1.0,bai_hotel,service awesome love hospitality consistently great food thank nerilyn christin alejandro nino vanesa glen memorable joyful birthday celebration,2
,843477629,"Everything was great! Always love the food here. Best hotel buffet in Cebu. The service was good too. :) Thank you, Sharikka and Joma! We’ll be coming back here on the next special occasion for sure! Can’t wait.",5.0,2022-06-19,1.0,bai_hotel,everything great always love food best hotel buffet cebu service good thank sharikka joma well coming back next special occasion sure cant wait,2
,843475597,"Hidden in the heart of the city, Together with the family of my boyfriend we found an amazing buffet all the food was great! Topped with the superb service of Vanessa who has a heart of gold and truly cares for all who are in her reach. If ever youre dining here I recommend you look for Vanessa and your buffet experience will forever change. Cafe Bai hotel experience is truly.",5.0,2022-06-19,1.0,bai_hotel,hidden heart city together family boyfriend found amazing buffet food great topped superb service vanessa heart gold truly care reach ever youre dining recommend look vanessa buffet experience forever change cafe bai hotel experience truly,2
,843146763,"Breakfast buffet was fair, except the table we were seated was very far away. Would like to commend the services of staff Diosdado, Cherry, Gwen, Ian Dave, Jelly, and Benedict for serving us  well and giving us VIP treatment. They were friendly and went out of their way to serve those having breakfast on the far side.",4.0,2022-06-16,0.75,bai_hotel,breakfast buffet fair except table seated far away would like commend service staff diosdado cherry gwen ian dave jelly benedict serving u well giving u vip treatment friendly went way serve breakfast far side,2
,843070069,"Staffs are very approachable. (Christine, Nerilyn, Vanni, Glenn, and Reynan) 
Very nice experience. The food are very delicious. Highly recommended! Thank you so much for the good service. We will surely come back.",5.0,2022-06-16,1.0,bai_hotel,staff approachable christine nerilyn vanni glenn reynan nice experience food delicious highly recommended thank much good service surely come back,2
,842760207,This hotel is a  5/5! Everyone was so welcoming and they respond so fast to all our concern. The hotel was super clean and followed our health protocol. All the staffs were very accommodating. Food was good and the view in the pool area and sky bar werr amazing. We loved and enjoyed our stay.,5.0,2022-06-13,1.0,bai_hotel,hotel everyone welcoming respond fast concern hotel super clean followed health protocol staff accommodating food good view pool area sky bar werr amazing loved enjoyed stay,2
,842670078,"Excellent service! Very accommodating & approachable. I really had fun celebrating my birthday here. The food selection was vast and quality was good. Shoutout to John, John Mark, Christine, Niño, Garnette, Vanni, Jen, Nerilyn & Kyla 🥳",5.0,2022-06-13,1.0,bai_hotel,excellent service accommodating approachable really fun celebrating birthday food selection vast quality good shoutout john john mark christine niño garnette vanni jen nerilyn kyla,2
,842627404,"Excellent Food Quality, desserts are Very Good..👍❤️👌👌👌👌
Excellent Service 👌👌👌👍5Star*
Excellent Staff and Crew
Namely: Roilan, Brian, Shell, Michelle, and TL Marnel.👏👏👏👏👏

A Regular Customer..here.",5.0,2022-06-13,1.0,bai_hotel,excellent food quality dessert good excellent service star excellent staff crew namely roilan brian shell michelle tl marnel regular customerhere,2
,842526243,"The food was great  and excellent customer service.. will definitely comeback.. special mention to the staff and crew Nerilyn, Christine, Rachel, Vanesa, Marcus, John and Mark for being so friendly and accomodating.....................",5.0,2022-06-12,1.0,bai_hotel,food great excellent customer service definitely comeback special mention staff crew nerilyn christine rachel vanesa marcus john mark friendly accomodating,2
,842511897,"Special thanks to Christine, Vannesa, Kevin, Honey, Alejandro, Jean, Nerilyn, Mark. The food is delicious and has a lot of choices for both adults and kids to enjoy. The service is fantastic! We enjoyed the birthday greetings and dance, the energy is very lively and boosts the atmosphere. Thank you!!",5.0,2022-06-12,1.0,bai_hotel,special thanks christine vannesa kevin honey alejandro jean nerilyn mark food delicious lot choice adult kid enjoy service fantastic enjoyed birthday greeting dance energy lively boost atmosphere thank,2
,842477846,"Food & service is excellent thank you so much to the staff from the recep up to the server, specially to  maam lenie lloyd, michelle,chelle, jann, jaypee also to the manager maam Icel and to the TL sir Marniel .

Thank you👏",5.0,2022-06-12,1.0,bai_hotel,food service excellent thank much staff recep server specially maam lenie lloyd michellechelle jann jaypee also manager maam icel tl sir marniel thank,2
,842476977,"Ambiance,food  and service are amazing..10/10
The place is accessible from the city. Do not worey about parking spaces. View is very nice.
Thank you very much Sharikka for the superb service.
Note : You need to make reservation",5.0,2022-06-12,1.0,bai_hotel,ambiancefood service amazing place accessible city worey parking space view nice thank much sharikka superb service note need make reservation,2
,842476846,"Cafe bai was awesome! Food is really good and it’s super worth it! All staff are very good, approachable and super friendly especially Michelle, Jaypee, John, Chelsea, Cherry, Gen. 100/100 ❤️ Thanks!!",5.0,2022-06-12,1.0,bai_hotel,cafe bai awesome food really good super worth staff good approachable super friendly especially michelle jaypee john chelsea cherry gen thanks,2
,842388275,"Have been coming to Cafe Bai numerous times. As always, food is sumptuous. In addition, service of the staff is great. Special mention to Christine, Kevin, Lester and Kyla. Will always consider Cafe Bai especially on occassions.",5.0,2022-06-11,1.0,bai_hotel,coming cafe bai numerous time always food sumptuous addition service staff great special mention christine kevin lester kyla always consider cafe bai especially occassions,2
,842387725,"Customer service is really good. They are accommodating and they immediately assisted us with our concerns and inquiries. I have nothing bad to say about the customer service since it's really good. Christine, Kevin, Lester and I think the other was Kyla who really helped us made our dinner remember able. Also, the food is sumptuous.",5.0,2022-06-11,1.0,bai_hotel,customer service really good accommodating immediately assisted u concern inquiry nothing bad say customer service since really good christine kevin lester think kyla really helped u made dinner remember able also food sumptuous,2
,842376891,"Services were provided as expected. Service Associates were prompt in attending our needs such as requests and assistants. To mention specifically Christine, Lester & Kevin who were available all the times during our brief stay.",5.0,2022-06-11,1.0,bai_hotel,service provided expected service associate prompt attending need request assistant mention specifically christine lester kevin available time brief stay,2
,842373805,"Food Quality is Great

Christine Kevin
Lester Kyla

The food has many choices like on the meat, chickem, beef and it has a complete set from asian cuisine to european. the desserts were great too
 we will come back again",5.0,2022-06-11,1.0,bai_hotel,food quality great christine kevin lester kyla food many choice like meat chickem beef complete set asian cuisine european dessert great come back,2
,842372709,"Accommodating customer attendant, She offer to gave Us discount if we have booster vaccine. I gave them 5 star for my review.. employees name Is Vanessa. Thank you so much looking forward for our next visit.",5.0,2022-06-11,1.0,bai_hotel,accommodating customer attendant offer gave u discount booster vaccine gave star review employee name vanessa thank much looking forward next visit,2
,842348968,"The food was great and very satisfying. Love the food. the pastries, pancake, bacon, and kimchi soup and the bomb. The buffet, pricewise, is the norm. The ambience is okay but the lighting is dark. Overall, good experience. highly recommended. And special mention to manager maam Icel, the team leader sir Marniel, the receptionist maam Lenie, michelle, Gwenna. Thank you, will surely come again",5.0,2022-06-11,1.0,bai_hotel,food great satisfying love food pastry pancake bacon kimchi soup bomb buffet pricewise norm ambience okay lighting dark overall good experience highly recommended special mention manager maam icel team leader sir marniel receptionist maam lenie michelle gwenna thank surely come,2
,842348879,"The  food is good and also the  service. This place is Much recommended. Thanks to the manager maam Icel the team leader sir marniel the receptionist maam Lenie, michelle,Gwena, kimberly, jobel and Jullie and cherry and shaira. Thankyou <3",5.0,2022-06-11,1.0,bai_hotel,food good also service place much recommended thanks manager maam icel team leader sir marniel receptionist maam lenie michellegwena kimberly jobel jullie cherry shaira thankyou,2
,842348822,". I was blown away with their hospitality, and great food. I was totally caught off guard with the variety of the dishes they had to offer! Dishes tasted as good as they look! I wasn't even able to eat everything as much as I wanted to. My only nitpick is if they can open a little window on food that has to be made to order, as I wasn't aware of it, if it wasn't for Chef Coke who showed us the ropes! I'm planning to return soon as there is still so much food to explore! I'm excited of what this place has to offer! Kudos to everyone on that team!",5.0,2022-06-11,1.0,bai_hotel,blown away hospitality great food totally caught guard variety dish offer dish tasted good look wasnt even able eat everything much wanted nitpick open little window food made order wasnt aware wasnt chef coke showed u rope im planning return soon still much food explore im excited place offer kudos everyone team,2
,842347178,"excellent service from staff sharikka, jan clyde, julie ann, michelle, shaira, kimberly and julie! thanks for all the help! great food! lots of choices. will recommend this place to family and friends. 😊",5.0,2022-06-11,1.0,bai_hotel,excellent service staff sharikka jan clyde julie ann michelle shaira kimberly julie thanks help great food lot choice recommend place family friend,2
,842344617,"The food are delicious, plenty of choices. Services are excellent. Very accommodating. Special mention to Jann,Michelle, Kimberly and the good manager Ma'am Icel. 

Thank you so much Cafe bai Team 🍇🍉🍉🍊🍋🍌",5.0,2022-06-11,1.0,bai_hotel,food delicious plenty choice service excellent accommodating special mention jannmichelle kimberly good manager maam icel thank much cafe bai team,2
,842344481,"I was swimming at the Lap pool and my bag left in in the sunbed suddenly the rain came.  

Thank you Sir Paul Villegas for assisting me and keeping my things safe in the pool area.

Bai hotel a world class hotel. With amazing hospitality services. 💯

The best hotel in Cebu.",5.0,2022-06-11,1.0,bai_hotel,swimming lap pool bag left sunbed suddenly rain came thank sir paul villegas assisting keeping thing safe pool area bai hotel world class hotel amazing hospitality service best hotel cebu,2
,842343108,Overall the food is exquisite and their very good service doubles the points. Worth the visit:)) tbh i really like their siomai. idk what else to writr but they should add coke to their drinks💀i like how they have multiple countries🫶🏻,5.0,2022-06-11,1.0,bai_hotel,overall food exquisite good service double point worth visit tbh really like siomai idk else writr add coke drinksi like multiple country,2
,842342524,"PERFECT!! ❤️ The foods are very delicious, the servers are very friendly!! The hotel is also very clean, our rooms are very comfortable and also the comfort room. Best hotel ever!! 

Servers: 
Michelle
Gwen
Froiland",5.0,2022-06-11,1.0,bai_hotel,perfect food delicious server friendly hotel also clean room comfortable also comfort room best hotel ever server michelle gwen froiland,2
,842256127,"The experience is awesome. The food is great. The surprise is amazing🥰. The courtesy of staffs are extraordinary. Special thanks to Christine, John Mark, Vannesa, Lester and John for the extra effort.",5.0,2022-06-10,1.0,bai_hotel,experience awesome food great surprise amazing courtesy staff extraordinary special thanks christine john mark vannesa lester john extra effort,2
,842252616,"It was a great experience, we went to Bai Hotel a birthday dinner. There were a lot of choices for food. Christine, Kevin, Honey, Lester, John, John Mark, and the rest of the staff were friendly and accommodating.",5.0,2022-06-10,1.0,bai_hotel,great experience went bai hotel birthday dinner lot choice food christine kevin honey lester john john mark rest staff friendly accommodating,2
,842250328,"Great experience! Mo balik mo pohon! Food are very delicious! The staffs of cafe bai are friendly, jolly and approachable ! ❤️ Shoutout to Christine, Lester, Cherry, Vanessa, John Mark, and John! Stay jolly! Haha",5.0,2022-06-10,1.0,bai_hotel,great experience mo balik mo pohon food delicious staff cafe bai friendly jolly approachable shoutout christine lester cherry vanessa john mark john stay jolly haha,2
,842133189,"The food was delicious, especially the Japanese and Filipino cuisine. 🍽 Place is neat, service was good and they were very accommodating!! 😊👍🏻

Nerilyn, Christine, Honey Mae, Vanesa, Lester & Vanni.",5.0,2022-06-09,1.0,bai_hotel,food delicious especially japanese filipino cuisine place neat service good accommodating nerilyn christine honey mae vanesa lester vanni,2
,842132811,"Nerilyn, Christine, Honey Mae, Vanessa, Lester and Vanni have performed a wonderful show for us and was very enjoyable, gusto lng ko nga naay iced tea and chocolate ice cream. Other than that, great service.",5.0,2022-06-09,1.0,bai_hotel,nerilyn christine honey mae vanessa lester vanni performed wonderful show u enjoyable gusto lng ko nga naay iced tea chocolate ice cream great service,2
,842129112,"Very Satisfactory. We visited and ate at the buffet for my brother’s birthday celebration. Very nice staff, specially Nerilyn, Christine, Froiland, Vanesa, and Nino. They made my brother’s bday quite special.",5.0,2022-06-09,1.0,bai_hotel,satisfactory visited ate buffet brother birthday celebration nice staff specially nerilyn christine froiland vanesa nino made brother bday quite special,2
,841860665,"Good food, good service. 
Served by:
-Nerilyn, Vanesa, Nino, Glenn, Cherry, Vani, Christine, Kristine and Kevin
Thank you for your service. 
Pizza and sashimi were good. 
We had a good time. We will surely be back",5.0,2022-06-07,1.0,bai_hotel,good food good service served nerilyn vanesa nino glenn cherry vani christine kristine kevin thank service pizza sashimi good good time surely back,2
,841853897,"Food was great! Special thanks to nerilyn, cherry, reynan, Vanesa, glenn and tonia for great service ❤️ loved most of the cuisine especially the japanese station. People were accommodating and courteous.",5.0,2022-06-07,1.0,bai_hotel,food great special thanks nerilyn cherry reynan vanesa glenn tonia great service loved cuisine especially japanese station people accommodating courteous,2
,841850936,"delicious 
 good services,nice quality,good entertain to customer and very clean the sorroundings.my favorite food at bai hotel is pizza ,halo-halo,letchon ,
nerilyn
cheery
glenn
reynan
niño
lendo
tonya",5.0,2022-06-07,1.0,bai_hotel,delicious good servicesnice qualitygood entertain customer clean sorroundingsmy favorite food bai hotel pizza halohaloletchon nerilyn cheery glenn reynan niño lendo tonya,2
,841785288,"This hotel really top of the best in the place. We are here last June with my family and i was impress and convince that this hotel is worth to stay at. The rooms has wonderful design and the color combination gives more vibrant and you will really feel relax, the aircondition is well maintain. The staff specially majority of them shows concern and has fully engage to the guest. I fecommend this place to all fellow filipino as the staff here is true fair and professional. Service is up to standard and all guest serve equally from the moment we check in, during our stay till we check out. 
We only stay for one night as i am on hotel hopping escapade that day. We move to the other hotel in other place of cebu. But definitely given a chance we will stay here again.
For the Bai Team, thanks again for looking after us spcially my kids. Specially to the lifeguard from manila that i met and shows emphaty to my kids as the pool is close due to the heavy rain. Thanks again. ",5.0,2022-06-06,1.0,bai_hotel,hotel really top best place last june family impress convince hotel worth stay room wonderful design color combination give vibrant really feel relax aircondition well maintain staff specially majority show concern fully engage guest fecommend place fellow filipino staff true fair professional service standard guest serve equally moment check stay till check stay one night hotel hopping escapade day move hotel place cebu definitely given chance stay bai team thanks looking u spcially kid specially lifeguard manila met show emphaty kid pool close due heavy rain thanks,2
,841359350,"Good food and good service. Staff (Diosdado, Jaypee, Meltie, Shaira, Jann, Rosalyn, Cherry, Raylan , Irish, Yanna and Julie) are very helpful and courteous. We enjoyed our experience and Will definitely come back!",5.0,2022-06-04,1.0,bai_hotel,good food good service staff diosdado jaypee meltie shaira jann rosalyn cherry raylan irish yanna julie helpful courteous enjoyed experience definitely come back,2
,841063515,The food that they have served is good and there are a lot of options to which is really nice and the chefs as well move automatically once the food runs out and the servers are accommodating and friendly. The main highlight of the place is the various cuisines in the buffet and I enjoyed the food. Definitely will come back and worth recommending to others.,5.0,2022-06-02,1.0,bai_hotel,food served good lot option really nice chef well move automatically food run server accommodating friendly main highlight place various cuisine buffet enjoyed food definitely come back worth recommending others,2
,840998420,"We ate lunch there with our birthday celebrant. She definitely enjoyed the birthday greeting the staff gave her. Thank you for your joyful and very energized performance: Diosdado, Jaypee, Julie, Cherry, Kimberly, Froiland, Jann, Chelzy, Bryan, Benedict, Ritchell, and Iandave! :)",5.0,2022-06-01,1.0,bai_hotel,ate lunch birthday celebrant definitely enjoyed birthday greeting staff gave thank joyful energized performance diosdado jaypee julie cherry kimberly froiland jann chelzy bryan benedict ritchell iandave,2
,840736813,"A fabulous breakfast was had, and all assisted by the very friendly staff. Big shout out to Bryan, Ian, Reylan, Froilan, Jay pee, Rotchell andPlosdado. Well done guys, much appreciated, you are a credit to the business.",5.0,2022-05-30,1.0,bai_hotel,fabulous breakfast assisted friendly staff big shout bryan ian reylan froilan jay pee rotchell andplosdado well done guy much appreciated credit business,2
,840705771,"To bai Hotel Cebu,
My thankful message it’s not enough of all the effort with the best services of all the staffs to this World Class Hotel💞.
Me & my visitors was overwhelmed with all the services from lobby floor to 22th floor. 
Not only 💯 percent recommended but 1000 percent worth it to stay & enjoy to their all amenities.
It’s our 4th times to this hotel.
I love the staff so much! And to Cafe bai staffs thank you very very much you guys are so amazing😘.
You made me more appreciate everything inside to this hotel.

The best World Class Hotel here in CEBU Philippines 

Love lot’s,
Mrs. Thoriq💞",5.0,2022-05-30,1.0,bai_hotel,bai hotel cebu thankful message enough effort best service staff world class hotel visitor overwhelmed service lobby floor th floor percent recommended percent worth stay enjoy amenity th time hotel love staff much cafe bai staff thank much guy amazing made appreciate everything inside hotel best world class hotel cebu philippine love lot mr thoriq,2
,840427941,It's the second time staying here and first time going solo. It was worth it. I was greeted warmly when I enter and the staff were so accomodating. Kudos to all workers! I like how responsive they were online and onsite. Thank you Bai! Will definitely come back soon. Looking forward to your sale/discount offers! For those who are planning to go to Cebu and don't know where to stay! This is it!!! 👍👍👍,5.0,2022-05-28,1.0,bai_hotel,second time staying first time going solo worth greeted warmly enter staff accomodating kudos worker like responsive online onsite thank bai definitely come back soon looking forward salediscount offer planning go cebu dont know stay,2
,840356220,"We had a great meal and were served by very accommodating staff. Diosdado in particular was patient and helpful. We had a good experience overall despite the staff being very busy. The covid protocols were also good and, despite being a buffet, made the experience feel safer.",5.0,2022-05-28,1.0,bai_hotel,great meal served accommodating staff diosdado particular patient helpful good experience overall despite staff busy covid protocol also good despite buffet made experience feel safer,2
,840338219,"Superb service and yummy food! Diosdado is helpful. We were all full, the dinner buffet is satisfying. Nice people as well. Many foods to choose, wide and different optins. We had breakfast and dinner. 
.",5.0,2022-05-28,1.0,bai_hotel,superb service yummy food diosdado helpful full dinner buffet satisfying nice people well many food choose wide different optins breakfast dinner,2
,840305016,"Very satisfied. Food was delicious! I appreciate the staff's service specifically done by - Sharikka, Rachel, JP, Charlene, and Shaira. Furthermore, they were also very helpful, energetic, and polite to the guests. A job well done for all of them.",5.0,2022-05-28,1.0,bai_hotel,satisfied food delicious appreciate staff service specifically done sharikka rachel jp charlene shaira furthermore also helpful energetic polite guest job well done,2
,840304964,"Has excellent food and service. The crew is interactive and served us well. We were able to enjoy good food that is cooked greatly. If we would able to rate it higher, we would rate it a 10/10. Ms. Kimberly has great personality and very fun to talk with!",5.0,2022-05-28,1.0,bai_hotel,excellent food service crew interactive served u well able enjoy good food cooked greatly would able rate higher would rate m kimberly great personality fun talk,2
,840304938,Servers and service was excellent and we were able to fully enjoy the meal. Waiters were hospitable and ready to accommodate customers. Shout out to Kimberly. The variety of food served was well-enjoyed. Loved the experience and we’ll definitely come back. 🤍,5.0,2022-05-28,1.0,bai_hotel,server service excellent able fully enjoy meal waiter hospitable ready accommodate customer shout kimberly variety food served wellenjoyed loved experience well definitely come back,2
,840277180,Lots of variety of Foods serve during Breakfast. Service was excellent. Crews were very accommodating. Shoutout to kuya whos name i don’t remember even though it’s a self service buffet he offered to get us drinks and coffee. Deserve a 5⭐️ rating.,5.0,2022-05-27,1.0,bai_hotel,lot variety food serve breakfast service excellent crew accommodating shoutout kuya who name dont remember even though self service buffet offered get u drink coffee deserve rating,2
,840274936,"Very nice  place, cozy and comfortable ... chairs and tables are very comfortable to dine  ... variety of food is superb ... server Diosdado is very polite and accommodating. He communicates and answers queries well.",5.0,2022-05-27,1.0,bai_hotel,nice place cozy comfortable chair table comfortable dine variety food superb server diosdado polite accommodating communicates answer query well,2
,840173605,"If you want friendy staff, tasty cuisine, and a modern updated room then Bai is a geat place. Special thanks to Ellan and Herd in the roof bar. I liked this place so much that I came back to stay again after my trip to Bantayan.",5.0,2022-05-27,1.0,bai_hotel,want friendy staff tasty cuisine modern updated room bai geat place special thanks ellan herd roof bar liked place much came back stay trip bantayan,2
,840144691,"I've been here about 6 days. Everything is great about this hotel except for two big things. It is basically a 4-star hotel in every way imaginable but has 1-star hotel beds and 1-star hotel internet. If it weren't for the phenomenal, consistent & superb customer service rendered by Medardo on a daily basis I would have long been gone to a hotel that has better stable wifi connectivity & much better beds. The internet crashes a lot and you spend a lot of time looking at a spinning cursor which it absolutely ridiculous for a hotel that is great in every way besides what appears to resemble dial-up speeds and connectivity regardless of what the numbers say. It's very obvious the hotel is bottlenecking data to the extreme just to save money at the customer's expense with available bandwidth. The other complaint is the mattress selections. The quality in them cannot be compared because there is none. It is almost as hard as laying on the ground. I saw this complaint in a review before I booked here but gave it the benefit of the doubt. That was a mistake. The rooftop restaurant/bar is great too with beautiful scenery as well as the one on the 21st floor. Great dining areas too in their cafe on the 2nd floor. Very easy to get a taxi here as well and their shuttle is flexible for trips to places too. So Bai hotel if you are listening, fix the two things above and you'll see your reviews and reception from the public not to mention future sales peak to its highest capacity ever. Keep doing the great things you're doing like employing staff like Medardo and others that render great customer service and make it so it's easier to reach staff on your phone services too. Other runner-ups to work on is the amount of time it takes to get between floors or get an elevator at all. The internet is an absolute deal-breaker for me to ever return.",4.0,2022-05-26,0.75,bai_hotel,ive day everything great hotel except two big thing basically star hotel every way imaginable star hotel bed star hotel internet werent phenomenal consistent superb customer service rendered medardo daily basis would long gone hotel better stable wifi connectivity much better bed internet crash lot spend lot time looking spinning cursor absolutely ridiculous hotel great every way besides appears resemble dialup speed connectivity regardless number say obvious hotel bottlenecking data extreme save money customer expense available bandwidth complaint mattress selection quality compared none almost hard laying ground saw complaint review booked gave benefit doubt mistake rooftop restaurantbar great beautiful scenery well one st floor great dining area cafe nd floor easy get taxi well shuttle flexible trip place bai hotel listening fix two thing youll see review reception public mention future sale peak highest capacity ever keep great thing youre like employing staff like medardo others render great customer service make easier reach staff phone service runnerups work amount time take get floor get elevator internet absolute dealbreaker ever return,2
,840135397,"Had lunch with my family at Cafe Bai, It's always a superb food I love the indian dish and the wide spread of other cuisine. The staff are always energitic to serve and sang a happy birthday song, and Happy to see a familiar face Sir Aljohn thank you for the warm welcome and making sure we enjoyed our lunch. Always a patron in this resto A. Young",5.0,2022-05-26,1.0,bai_hotel,lunch family cafe bai always superb food love indian dish wide spread cuisine staff always energitic serve sang happy birthday song happy see familiar face sir aljohn thank warm welcome making sure enjoyed lunch always patron resto young,2
,840060137,Best food ans great service! We will definitely come back. They offer wide choices of international cuisine. The staff are accommodating and friendly. Location is perfect and accessible to Cebu top tourist spots.,5.0,2022-05-26,1.0,bai_hotel,best food an great service definitely come back offer wide choice international cuisine staff accommodating friendly location perfect accessible cebu top tourist spot,2
,839757202,"Im a regular customer here at wallstreet since 2019. There are a lot of reasons why this is my go to place to work and study and that includes the staffs, the ambiance itself, and of course their coffee. Their coffee tastes the way the should be which i like. Staffs here, kuya Harold, Trio, and ate Caselyn are very very very much friendly and accommodating to the point where I consider them as friends already since they dont just know my regular coffee order, but they also ask about how my school is going and all. The place itself is where u can actually focus, be really productive, and enjoy chitchats all the same time. They also have a really cozy temperature to chill, good furnitures for your posture, and ofc plugs to charge my devices hehe.",5.0,2022-05-24,1.0,bai_hotel,im regular customer wallstreet since lot reason go place work study includes staff ambiance course coffee coffee taste way like staff kuya harold trio ate caselyn much friendly accommodating point consider friend already since dont know regular coffee order also ask school going place u actually focus really productive enjoy chitchat time also really cozy temperature chill good furniture posture ofc plug charge device hehe,2
,839628157,"I am a regular consumer at Bai Hotel’s Wallstreet Coffee + Bar. It provides a very amicable and warm environment for me to focus on my work and studies while still enjoying quality food, drinks and service. I especially appreciate the work of Kuya James, Rio, and Harold. They’ve consistently been very accommodating and kind every time I visit. Aside from this, the WiFi connection is also very reliable especially when I have my online classes. The place is also always clean and well-maintained. Will definitely recommend to my friends and classmates! :)",5.0,2022-05-23,1.0,bai_hotel,regular consumer bai hotel wallstreet coffee bar provides amicable warm environment focus work study still enjoying quality food drink service especially appreciate work kuya james rio harold theyve consistently accommodating kind every time visit aside wifi connection also reliable especially online class place also always clean wellmaintained definitely recommend friend classmate,2
,839417678,"The food is good and the service especially the hospitality of the following personnel: Kimberly , Shaira, Jeypee, Cherry, Merry, Sharikka, Loyd and Bryan. They accompanied us well in our needs and also they are flexible in their task.",5.0,2022-05-22,1.0,bai_hotel,food good service especially hospitality following personnel kimberly shaira jeypee cherry merry sharikka loyd bryan accompanied u well need also flexible task,2
,839396390,"5 out of 5 
Angel Condor , our server , deserves a full merit  . Not only she is efficient, she seem very happy and content with her job . She very efficient , she greets you with a beautiful smile . I think she wonderful! 
The whole crew actually!  such as Marnel, lenie, Volie,Froilan,Rotchel,Kimmy,Edwina andAris",5.0,2022-05-21,1.0,bai_hotel,angel condor server deserves full merit efficient seem happy content job efficient greets beautiful smile think wonderful whole crew actually marnel lenie voliefroilanrotchelkimmyedwina andaris,2
,839395193,"One of our favorite Hotel in the City..The Staff is Brilliant.. 💖💖💖 Specialty Marnel,Lenie,Jolie ,ANGEL,Froilan..but Brewed coffee is Not Nice According to my Partner..Food should be drastically Improve..",5.0,2022-05-21,1.0,bai_hotel,one favorite hotel citythe staff brilliant specialty marnelleniejolie angelfroilanbut brewed coffee nice according partnerfood drastically improve,2
,839320790,"We came to eat here for the first time with family for my homecoming from abroad. My cousin recommended this place as she works here and it did not disappoint. Good selection of food. Although the desserts were not as wide of a variety.
Drinks were good but also limited selection. We asked for wine but it was not inclusive of the buffet.  The food server/waiter Diosdado was very polite and corteous as well, i recommend this place if you're looking to eat at a new place out of the usual.",4.0,2022-05-21,0.75,bai_hotel,came eat first time family homecoming abroad cousin recommended place work disappoint good selection food although dessert wide variety drink good also limited selection asked wine inclusive buffet food serverwaiter diosdado polite corteous well recommend place youre looking eat new place usual,2
,839254908,"The crew exemplified a very energetic birthday presentation . We appreciate it sooo much. Our birthday boy turned 13 and he cried because he was surprised. Thank you very much John, Marnel, Anthony, Edwena, and Jaype. 
Surely, we will celebrate our special events here in the future. Thank you once again, Bai Hotel. 
Continue to practice excellent customer service and hospitality. We love you!",5.0,2022-05-20,1.0,bai_hotel,crew exemplified energetic birthday presentation appreciate sooo much birthday boy turned cried surprised thank much john marnel anthony edwena jaype surely celebrate special event future thank bai hotel continue practice excellent customer service hospitality love,2
,838938357,"Great food and ambiance. I was extremely happy with the food (especially the desserts) and the overall experience. Sharikka was one of our waiter, she was nice and polite, all of them are on smiles with friendly behavior.",5.0,2022-05-18,1.0,bai_hotel,great food ambiance extremely happy food especially dessert overall experience sharikka one waiter nice polite smile friendly behavior,2
,838527539,"The food is great! Yummy and delicious!!!!!!!!!  Variety of choices and worth the price! Great Birthday greeting performance! 
Sharikka, Charlie and Lester served us well! Keep up the good work and shine!",5.0,2022-05-15,1.0,bai_hotel,food great yummy delicious variety choice worth price great birthday greeting performance sharikka charlie lester served u well keep good work shine,2
