Review Score,Review Content,normalized_score
3.0,"
 The TV in room and movies option was good. Some of the staff we friendly and some could work on being friendly.
 False advertise, there was no fitness centre, even though was stated that it was available on website. Spa room unavailable but only option was to be done on bed which was not ideal. Bufet was not best and food cold, was off putting. To much yellow caution tape around and put me off a bit. Noise in night, think construction and you can hear through walls quite easily and hallways.

Restaurants all serve the same menu, that was rediculous for the price to stay at resort and food was quite expensive I find for what I was getting. 

There was no house keeping for rooms unless you called for it to be service. Was not told on arrival but to find out when I saw a room being attented to. They said you need to call to prebook and it is due to pandemic. I was like really, or was it to minimise on cost. 

Was annoying to always call house keeping or hopefully catch someone in hall way if you cannot reach them. 

There was no Managment on site to talk to at all, no Duty Manager. Reception can only listen and help as far. 

Beach closes at 5pm, was told no life guards around that time, pool closes at 8pm even though it is 4 foot pool all around. Was told is to service the pool but there are guest who are not kids are would like to enjoy the pool a little later than earlier.

Kids are in same pool as adults, a little noisy. Would of liked to enjoy a little peace and quiet by the pool and not kids running up and down.

So disappointed, I didn't bother to take photos. Didn't realise there was a section to put in photos",0.2222222222222222
10.0,"
 Rooms were huge and the view is spectacular! That's what makes this worth it.They also granted my request of a surprise cake for my husband on his birthday. Thank you.
 The beach was okay. But I would prefer to the pool instead.",1.0
5.0,"
 nice location. beautiful pool. spacious rooms.
 finishing of rooms appalling.
mirror dirty someone had written on it about its state in dirty fingerprints and it still hadn’t been cleaned. Food poor",0.4444444444444445
10.0,"
 I like the food (superb), good service, nice place..
 ",1.0
9.0,"
 The property is beautiful.  Just a renovation work in progress, since they’ve been hit badly by typhoon Odette.  It was a busy weekend, being a long one since it was a holiday in Cebu.  Service is wonderful.  Restaurant for dinner was at the Sunset cafe temporarily, since the typhoon, so not all items on buffet needing warmers had it, so some were cold.  My table reservation was given to somebody, disappointing, but accommodated with my demand to be given what was available/reserved for a different group who didn’t arrive.  They were busy, and staff still coping…needing improvement, but staff are all kind and hospitable.  Beautiful rooms, beautiful design of resort, well planned for the property they have in Mactan Cebu.  White sand beaches is not something to expect in Mactan Cebu, just an fyi.  But being by the sea is still calming and relaxing, and they have a nice huge pool.  Still a good relaxing stay over all.  I would come back.
 ",0.8888888888888888
10.0,"
 The staff are very warm people and they treated us nicely.😊🥰
 Most of the amenities were closed and it was quite undestandble since the storm ruined it.",1.0
10.0,"
 I’m glad I booked a room with a sea view. I just stayed inside my room since there were people by the pool, so, I’m keeping my distance. 

It was soooo relaxing and great for when having breakfast in the room. Just open the sliding door and enjoy the view.
 Since we just recently got affected by Typhoon Odette, the TV signal wasn’t working which I understand - but there’s WiFi, so it’s okay :)",1.0
8.0,"
 Sea View
 No gym , no Spa",0.7777777777777777
10.0,"
 The food 
And the service..very consistent
 I really love this place...the.place is very relaxing...the foods are good..the staffs has a very good attitude...my family loves here...sulit na sulit...thank you Dusit Thani😍😍😍",1.0
8.0,"
 I appreciate the friendliness and helpfulness of the staff.
 It sits on a beach, but driving to it was a little challenging.",0.7777777777777777
8.0,"
 The hotel was reasonable, but I was unlucky and I arrived there just before Cebu was hit by a typhoon. The staff was very friendly and helpful overall.
 I didn't have TV and Internet for about 6 days, after the typhoon hit Cebu. Overall it was a bad experience, but not because of the hotel in particular. The quarantine rules and the typhoon made my stay terrible.",0.7777777777777777
1.0,"
 This place sucks.. Pool Is nice. Service is terrible. Would never stay here again
 ",0.0
10.0,"
 Infinity pool
 Location",1.0
7.0,"
 Pool
 We were transferred to a room with no hot tub and the beach was not so nice",0.6666666666666665
8.0,"
 The staff are friendly and courteous, The room is clean and comfortable.
 The food is so expensive and its not even worth the price. The quality and the quantity of the food doesn’t fit to the price their asking for.",0.7777777777777777
7.0,"
 the infinity pool is superb. The Seaview has spectacular for everything from the pool, ocean and a bit of Cebu City view with the mountains. and also, the jogging prominade is a plus if you want to stay fit.
 there was a bit issue about the cleanliness of the room but not major.",0.6666666666666665
6.0,"
 it’s ok
 No air conditioning in common areas.
They didn’t clean our room even though we put the green light on the door that indicates we want our room cleaned.",0.5555555555555556
9.0,"
 Huge pool, excellent amd Friendly staff
 Location is quite far and no nearby convenience store / restaurant within the area. 
Food is quite expensive
Beach has rocky sand
Open concept  bathroom -  no doors",0.8888888888888888
2.0,"
 i like cristine the front desk agent for being so approachable and the securities there they are friendly.
 we waited for almost an hour for someone to assist in the lobby dining area, they are just getting the orders if you arr foreigner, but if you are filipino they will just ignore you, when i went to the deli cafe store feb 14 7pm when i will order the lady at the store just leave us, without asking if we will order.",0.1111111111111111
7.0,"
 breakfast buffet and the nice room
 meals too expensive",0.6666666666666665
4.0,"
 Just the Food. But it's expensive.
 Their phones are useless. Front desk won't answer, Concierge won't answer, all of the buttons won't answer except Room Service. I need to go down just to tell the Concierge I need help on our luggage because my 5 month old daughter is with us, so many things.",0.3333333333333333
10.0,"
 Friendly and approachable staffs! Kudos to Paolo the restaurant supervisor for catering to our needs and for making our Valentine’s Day breakfast extra special.
 ",1.0
8.0,"
 the pool
 the bathroom floors are weirdly set - they’ve a tendency to flood out",0.7777777777777777
8.0,"
 staff are friendly. the place is relaxing.
 The food wasn’t that good. The pool is only until 8pm.",0.7777777777777777
10.0,"
 Friendly staff, nice room
 None",1.0
7.0,"
 the pool view and the room were very nice
 staff are nice but I don’t know if they are trained enough for a 5 star hotel . they seems to be not that efficient couple of times they forgot about my order I was sitting at the pool and I had to get it for my self dew times . many of them around but not efficient",0.6666666666666665
10.0,"
 It’s so spectacular place with accommodating staff. Wishing comeback again there.
 ",1.0
1.0,"
 Far location, NOT FUNCTIONING TV, aircon wast too cold despite max, NO SLIPPERS, DIRTY BED LINEN. wontncome baxk definitely
 ",0.0
7.0,"
 Good ambiance and staff
 beach",0.6666666666666665
9.0,"
 The location of the pool overlooking the sea is pleasing to the eye, the staff are very approachable and accommodating. The food is excellent and cleanliness is observed.
 none so far",0.8888888888888888
9.0,"
 The views very nice.
 Shower water is yellow",0.8888888888888888
10.0,"
 wirth the pricey
 ",1.0
10.0,"
 The staff were friendly and helpful. The facilities were amazing, especially the rooms and the pool.
 We didn't like the restrictions all over the place. The yellow tapes were disturbing.",1.0
8.0,"
 The hospitality was great! Food is awesome too, cant complain.
 Too pricey. Its only good once in blue moon. But definetly wont be coming here anytime soon. Worth the try.",0.7777777777777777
8.0,"
 The food and the ambiance. The pool and the rooms as well.
 Due to the devastation of the typhoon, the landscape was not as good as expected.",0.7777777777777777
10.0,"
 staff very courteous
 nothing",1.0
10.0,"
 Even though typoon oddette came the service is still good I am apriciate so much and my kids love dusit thani play house. The staff so amazing when my whole family came back their remember us...
 Everything is fine we love dusit thani..",1.0
8.0,"
 clean rooms, infinity pool
 ",0.7777777777777777
6.0,"
 Their memory pillows. I bought myself a pair after checking out
 No Wi-Fi and no pool due to the bad weather (understandable). 

Since majority of their amenities aren't available, they should have opened their indoor facilities like their gym (if they have), spa and the like. What we did was just go to the room, wander a bir and eat in their expensive restaurant (not even a discount). 

Nothing was provided to compensate for the amenities unavailable during our visit.",0.5555555555555556
7.0,"
 friendly Staffs and the property was very clean
 ",0.6666666666666665
9.0,"
 Love that even when it was windy and raining, the staff kept the NYE celeb spirits up. Loved that power was 24/7 despite all other hotels in mactan doing power rotations.
 It's no fault of Dusit really. But we weren't able to swim because of the bad weather.

I would have also loved to have been in a room with PWD/limited mobility fittings for my senior parents  but I was told this was not available.",0.8888888888888888
10.0,"
 Breakfast was pretty much above average. My family enjoyed most of what is on the buffet selection. Of course the ladies staff at the resto who was always accommodating to our needs.
Location was pretty close to the airport. 
The most that impress me was the front desk service, excellent one!! Special mention to Michael and of course the rest of the crew who was there to assist us. ( An incident happened after our check out and found out I forgot my double ring in the bathroom, to roll the story forward. Glad to get my ring back after calling the reception about the situation!!!) Two thumbs Up!!!
 NONE!!!",1.0
9.0,"
 great hotel the rooms were clean and beautiful good location before travel either by sea or air
 they only have rooms with 2 single beds or 1 king, no family rooms for 3 people so we had to take 2 rooms. a room with 1 queen/king and 1 single would be great",0.75
9.0,"
 Great room clean and comfortable close to the airport
 ",0.75
10.0,"
 ""A renowned global hotel chain recognized for its high standards of cleanliness, privacy, and security.""

The team members in the reception, concierge and the restaurant always provide a genuine smile, calling me by name and all attentive to details. Special mention to Margheta in the restaurant who always provide a smile in the morning and very attentive service.
 ",1.0
8.0,"
 Very nice and new hotel, the pool area was also very beautiful. Overall good value for money and very close to the airport.
 The A/C did not work in the room but the staff promptly moved us to another one.",0.5
10.0,"
 The staff are very friendly and accommodating. I was a bit crooked and the hotel had a nurse attend to me and gave me medicine (did not get that kind of service from other hotels). 

Rooms are brand new. Facilities are ok.
 ",1.0
9.0,"
 All the services
 ",0.75
8.0,"
 Close to airport & city. Good price for Marriott quality. Great King bed.
 Rooms a bit small. Only 2 coffee sachels in room. Open view toilet was odd.",0.5
9.0,"
 Very clean
 Restaurant, the food is very average unfortunately very small portions trying to imitate fine dining with fine dining price tags but no quality.",0.75
7.0,"
 Our experience here was exceptional, and we thoroughly enjoyed  our stay. The accommodations were comfortable and well-appointed, making us feel right at home. The staff were incredibly welcoming and attentive, ensuring that all our needs were met promptly and with a smile.

The location of this place was particularly impressive. Situated in a convenient and picturesque area, it provided easy access to local attractions, dining options, and scenic spots. We loved exploring the surroundings and found it to be the perfect base for our adventures.

Without a doubt, we will be returning to this wonderful place. It met our expectations apart, and we are already looking forward to our next visit.
 The dining experience was somewhat lacking but still acceptable. There were a few items that were unavailable, and the selection for individuals with gluten intolerance was not particularly good.",0.25
10.0,"
 Absolutely amazing hotel. Everything is new: furniture, equipment, facilities—all of it is high quality. Friendly and helpful staff. Delicios food. Amazing experience. It's worth every penny.
 Even though the design of the room is beautiful, it is a bit awkward to have the toilet in an open space. The rest was absolutely stunning.",1.0
10.0,"
 PROS: Pool area was so nice, room was great, everything was perfect. The elevator didn't take forever. I had had a very bad experience at another hotel that I initially booked, which was a scary experience for me so I came here last minute knowing that it would be quite the opposite. So thank you for helping me out here! The lunch and dinner options were super great.
 CONS: Ok this is more personal preference, so please take it as one person's opinion. I would have liked to just be called by my name and not ""ma'am"" constantly. I know this is a 5 star experience, so it is to be expected. Though I was referred to as ""ma'am"" only in the Philippines and not just at this hotel (traveled to 3 other SE Asian countries and they treated me normal) and it just felt like it created an uncomfortable divide. 

I was even asked if I preferred to be called just my name, which I said ""yes"" to and then was immediately called ""ma'am"" again by that same staff. I do not need to be treated like royalty, but again I understand that this is a 5 star hotel so it is possible many prefer that treatment here. I just think it is good to ask first for preference from guest and then actually listen to their answer.

Cook food a bit more; I had an omelet was undercooked. I did have eggs at another place in the Philippines which were also undercooked, so maybe that is normal here - not sure! But otherwise the food was super excellent!",1.0
6.0,"
 Clean facilities
 Twin bed room advertised as suitable for 3 people on booking.com
Extra bed not provided",0.0
10.0,"
 I live in America with many Fairfield’s, and this one topped them all
 ",1.0
10.0,"
 A one night stop over on our travels around this Philippines. The room was very clean and modern and the kind size bed was comfortable. Shower pressure was good and hot. The restaurant onsite was also good for lunch and breakfast, we had great service from Jestoni and the food was delicious. Thanks!
 ",1.0
9.0,"
 Everything was nice.
 The sound of water",0.75
8.0,"
 Nice comfortable room, adequate gym, nice breakfast
 In a strange area. No shops or restaurants close by",0.5
10.0,"
 Fantastic stay! I can not complain about anything!!! I know the layout is very different but totally cool and doesn’t disrupt anything
 Location",1.0
9.0,"
 Lovely, comfortable and quiet room, spacious and clean with a very comfy bed. The staff were all very friendly and helpful. The swimming pool was a nice place to relax in the evening. The location of the hotel is good, with just a short walk to restaurants and the main shopping streets. The breakfast was very good with a great choice of food and delicious hot chocolate! The hotel was just a short taxi ride to the airport which made for a nice start to a very long travel day!
 ",0.75
10.0,"
 A great location if you want to be near the airport. We started and ended our two weeks of travelling here and it was a great start / end to our trip. The rooms were extremely comfortable, pool / gym were great and the staff were very helpful. Would recommend to anyone who wants to be near the airport for ease of travel.
 ",1.0
9.0,"
 Good location if you’re in Mandaue City.
Room was nice, all clean and new.
Breakfast was good albeit options were not as many
 Our stay was comfortable but I was charged for a paid breakfast and the initial charge upon check in was not confirmed that it was taken back. Otherwise everything else was good.",0.75
10.0,"
 I had an amazing stay at Fairfield in Cebu. Everything was perfect and the staff was really really nice. Thanks a lot to this amazing team.
 ",1.0
7.0,"
 Breakfast is very nice
 Blanket is too warm, toilet space is strangely separated from the room",0.25
8.0,"
 The room was clean. You could tell that it's new because of the modern and aesthetic design of the rooms.
 the hotel doesn't provide lotion inside the room. 
not that many choices on their breakfast buffet.",0.5
8.0,"
 the property was clean, maybe because it is new. hopefully they can maintain it. The staff were also nice, even we arrived late due to our delayed flight even fixed our late check out.
 the layout was kinda weird. the bathroom is adjacent to a mirror and the person that might come will see you showering. and the toilet is separated but doesn't have a door.",0.5
10.0,"
 Staff was fabulous
 ",1.0
10.0,"
 Clean and new
 ",1.0
9.0,"
 Very nice room. I had a comfortable stay. Their restaurant had one of the best Halo Halo I've ever had.
 None.",0.75
9.0,"
 The hotel is new and very clean, just 15 min from airport very convenient. Helpful staff
 The room was not cool every time we would come back. They charged me for bottled water at the reception without letting me know the drinks and food available are payable for guests. Loud music on a Saturday night",0.75
7.0,"
 Service, equipment and food were very good.
 Swimming pool stank like sewerage.",0.25
10.0,"
 The people who work there are amazingly friendly! Helped us any time and always with a smile In their face. The hotel is completely new, great facilities.
 ",1.0
10.0,"
 Very nice hotel,nice and comfy room.very accomadting friendly staff.the food was great❤️
 ",1.0
8.0,"
 The rooms were great. They were spacious and very comfortable. The staff were amazing as well.
 ",0.5
10.0,"
 The hotel was wonderful, the room was so clean and had everything we needed. The bed was very comfortable as well and the pillows and bed sheets. 
The staff were very welcoming and helpful with everything. 
The pool was lovely and clean with comfy sun loungers.
 The only slight issue we had was with connecting to apps on the TV but no other criticisms",1.0
10.0,"
 Newly built hotel and very modern. The staff were very attentive and couldn’t do more to help you out.  It was very clean with a very good breakfast buffet. They have a swimming pool at the roof which is also very nice. We ordered room service on our last day and the restaurant food is amazing! The shower was the best we had during our 2 weeks in Philippines. We miss this hotel and its team! I now know why the song goes ‘I love Cebu’.
 The toilet was not a full separation from the room, there was sliding door type of installation of bathroom and bed area. The sliding door only reached to the bench area therefore not fully enclosed. We managed to get around this by always having the AC on! It didn’t retract from our amazing stay.",1.0
9.0,"
 Everything was great from the moment we arrived.
 ",0.75
9.0,"
 The most comfortable shower of all the hotels I have stayed in Cebu
Even if it is difficult to book a taxi during an important festival, the service staff try their best to solve the problem and make people feel very safe.
 No new toothbrushes were left after cleaning the next day, although perhaps because of environmental reasons, the toothbrushes you provided were disposable.
No restaurant options nearby, even 711 is a 500 meter walk.",0.75
9.0,"
 It is a pretty new property with good overall ambience and facilities. The rooms are uniquely designed and have some really good elements to it.

They tried to accommodate us with whatever best they could in terms of going out of their way to provide us with vegetarian food.
 The rooms were a bit small and thus they had a different design to it. The toilet area and handwash was kind of part of the room as it wasn’t gated.",0.75
10.0,"
 Perfect overnight at the Fairfield by Marriot in Cebú.
100% recommended.
Breakfast is amazing, wide variety of food.
Staff really kind.
 ",1.0
10.0,"
 Staff friendly and helpful
Room clean and comfy bed
Great place to stay
Would definitely stay there again
 ",1.0
10.0,"
 Clean and staff
 Countdown party can be done better",1.0
10.0,"
 I would like to have a call from your customer service because I git extra charge of 3k plus in my debit card...09456957949
 ",1.0
10.0,"
 The stuff and comfort
 N/a",1.0
10.0,"
 Breakfast was pretty much above average. My family enjoyed most of what is on the buffet selection. Of course the ladies staff at the resto who was always accommodating to our needs.
Location was pretty close to the airport. 
The most that impress me was the front desk service, excellent one!! Special mention to Michael and of course the rest of the crew who was there to assist us. ( An incident happened after our check out and found out I forgot my double ring in the bathroom, to roll the story forward. Glad to get my ring back after calling the reception about the situation!!!) Two thumbs Up!!!
 NONE!!!",1.0
9.0,"
 great hotel the rooms were clean and beautiful good location before travel either by sea or air
 they only have rooms with 2 single beds or 1 king, no family rooms for 3 people so we had to take 2 rooms. a room with 1 queen/king and 1 single would be great",0.75
9.0,"
 Great room clean and comfortable close to the airport
 ",0.75
10.0,"
 ""A renowned global hotel chain recognized for its high standards of cleanliness, privacy, and security.""

The team members in the reception, concierge and the restaurant always provide a genuine smile, calling me by name and all attentive to details. Special mention to Margheta in the restaurant who always provide a smile in the morning and very attentive service.
 ",1.0
8.0,"
 Very nice and new hotel, the pool area was also very beautiful. Overall good value for money and very close to the airport.
 The A/C did not work in the room but the staff promptly moved us to another one.",0.5
10.0,"
 The staff are very friendly and accommodating. I was a bit crooked and the hotel had a nurse attend to me and gave me medicine (did not get that kind of service from other hotels). 

Rooms are brand new. Facilities are ok.
 ",1.0
9.0,"
 All the services
 ",0.75
8.0,"
 Close to airport & city. Good price for Marriott quality. Great King bed.
 Rooms a bit small. Only 2 coffee sachels in room. Open view toilet was odd.",0.5
9.0,"
 Very clean
 Restaurant, the food is very average unfortunately very small portions trying to imitate fine dining with fine dining price tags but no quality.",0.75
7.0,"
 Our experience here was exceptional, and we thoroughly enjoyed  our stay. The accommodations were comfortable and well-appointed, making us feel right at home. The staff were incredibly welcoming and attentive, ensuring that all our needs were met promptly and with a smile.

The location of this place was particularly impressive. Situated in a convenient and picturesque area, it provided easy access to local attractions, dining options, and scenic spots. We loved exploring the surroundings and found it to be the perfect base for our adventures.

Without a doubt, we will be returning to this wonderful place. It met our expectations apart, and we are already looking forward to our next visit.
 The dining experience was somewhat lacking but still acceptable. There were a few items that were unavailable, and the selection for individuals with gluten intolerance was not particularly good.",0.25
10.0,"
 Absolutely amazing hotel. Everything is new: furniture, equipment, facilities—all of it is high quality. Friendly and helpful staff. Delicios food. Amazing experience. It's worth every penny.
 Even though the design of the room is beautiful, it is a bit awkward to have the toilet in an open space. The rest was absolutely stunning.",1.0
10.0,"
 PROS: Pool area was so nice, room was great, everything was perfect. The elevator didn't take forever. I had had a very bad experience at another hotel that I initially booked, which was a scary experience for me so I came here last minute knowing that it would be quite the opposite. So thank you for helping me out here! The lunch and dinner options were super great.
 CONS: Ok this is more personal preference, so please take it as one person's opinion. I would have liked to just be called by my name and not ""ma'am"" constantly. I know this is a 5 star experience, so it is to be expected. Though I was referred to as ""ma'am"" only in the Philippines and not just at this hotel (traveled to 3 other SE Asian countries and they treated me normal) and it just felt like it created an uncomfortable divide. 

I was even asked if I preferred to be called just my name, which I said ""yes"" to and then was immediately called ""ma'am"" again by that same staff. I do not need to be treated like royalty, but again I understand that this is a 5 star hotel so it is possible many prefer that treatment here. I just think it is good to ask first for preference from guest and then actually listen to their answer.

Cook food a bit more; I had an omelet was undercooked. I did have eggs at another place in the Philippines which were also undercooked, so maybe that is normal here - not sure! But otherwise the food was super excellent!",1.0
6.0,"
 Clean facilities
 Twin bed room advertised as suitable for 3 people on booking.com
Extra bed not provided",0.0
10.0,"
 I live in America with many Fairfield’s, and this one topped them all
 ",1.0
10.0,"
 A one night stop over on our travels around this Philippines. The room was very clean and modern and the kind size bed was comfortable. Shower pressure was good and hot. The restaurant onsite was also good for lunch and breakfast, we had great service from Jestoni and the food was delicious. Thanks!
 ",1.0
9.0,"
 Everything was nice.
 The sound of water",0.75
8.0,"
 Nice comfortable room, adequate gym, nice breakfast
 In a strange area. No shops or restaurants close by",0.5
10.0,"
 Fantastic stay! I can not complain about anything!!! I know the layout is very different but totally cool and doesn’t disrupt anything
 Location",1.0
9.0,"
 Lovely, comfortable and quiet room, spacious and clean with a very comfy bed. The staff were all very friendly and helpful. The swimming pool was a nice place to relax in the evening. The location of the hotel is good, with just a short walk to restaurants and the main shopping streets. The breakfast was very good with a great choice of food and delicious hot chocolate! The hotel was just a short taxi ride to the airport which made for a nice start to a very long travel day!
 ",0.75
10.0,"
 A great location if you want to be near the airport. We started and ended our two weeks of travelling here and it was a great start / end to our trip. The rooms were extremely comfortable, pool / gym were great and the staff were very helpful. Would recommend to anyone who wants to be near the airport for ease of travel.
 ",1.0
9.0,"
 Good location if you’re in Mandaue City.
Room was nice, all clean and new.
Breakfast was good albeit options were not as many
 Our stay was comfortable but I was charged for a paid breakfast and the initial charge upon check in was not confirmed that it was taken back. Otherwise everything else was good.",0.75
10.0,"
 I had an amazing stay at Fairfield in Cebu. Everything was perfect and the staff was really really nice. Thanks a lot to this amazing team.
 ",1.0
7.0,"
 Breakfast is very nice
 Blanket is too warm, toilet space is strangely separated from the room",0.25
8.0,"
 The room was clean. You could tell that it's new because of the modern and aesthetic design of the rooms.
 the hotel doesn't provide lotion inside the room. 
not that many choices on their breakfast buffet.",0.5
8.0,"
 the property was clean, maybe because it is new. hopefully they can maintain it. The staff were also nice, even we arrived late due to our delayed flight even fixed our late check out.
 the layout was kinda weird. the bathroom is adjacent to a mirror and the person that might come will see you showering. and the toilet is separated but doesn't have a door.",0.5
10.0,"
 Staff was fabulous
 ",1.0
10.0,"
 Clean and new
 ",1.0
9.0,"
 Very nice room. I had a comfortable stay. Their restaurant had one of the best Halo Halo I've ever had.
 None.",0.75
9.0,"
 The hotel is new and very clean, just 15 min from airport very convenient. Helpful staff
 The room was not cool every time we would come back. They charged me for bottled water at the reception without letting me know the drinks and food available are payable for guests. Loud music on a Saturday night",0.75
7.0,"
 Service, equipment and food were very good.
 Swimming pool stank like sewerage.",0.25
10.0,"
 The people who work there are amazingly friendly! Helped us any time and always with a smile In their face. The hotel is completely new, great facilities.
 ",1.0
10.0,"
 Very nice hotel,nice and comfy room.very accomadting friendly staff.the food was great❤️
 ",1.0
8.0,"
 The rooms were great. They were spacious and very comfortable. The staff were amazing as well.
 ",0.5
10.0,"
 The hotel was wonderful, the room was so clean and had everything we needed. The bed was very comfortable as well and the pillows and bed sheets. 
The staff were very welcoming and helpful with everything. 
The pool was lovely and clean with comfy sun loungers.
 The only slight issue we had was with connecting to apps on the TV but no other criticisms",1.0
10.0,"
 Newly built hotel and very modern. The staff were very attentive and couldn’t do more to help you out.  It was very clean with a very good breakfast buffet. They have a swimming pool at the roof which is also very nice. We ordered room service on our last day and the restaurant food is amazing! The shower was the best we had during our 2 weeks in Philippines. We miss this hotel and its team! I now know why the song goes ‘I love Cebu’.
 The toilet was not a full separation from the room, there was sliding door type of installation of bathroom and bed area. The sliding door only reached to the bench area therefore not fully enclosed. We managed to get around this by always having the AC on! It didn’t retract from our amazing stay.",1.0
9.0,"
 Everything was great from the moment we arrived.
 ",0.75
9.0,"
 The most comfortable shower of all the hotels I have stayed in Cebu
Even if it is difficult to book a taxi during an important festival, the service staff try their best to solve the problem and make people feel very safe.
 No new toothbrushes were left after cleaning the next day, although perhaps because of environmental reasons, the toothbrushes you provided were disposable.
No restaurant options nearby, even 711 is a 500 meter walk.",0.75
9.0,"
 It is a pretty new property with good overall ambience and facilities. The rooms are uniquely designed and have some really good elements to it.

They tried to accommodate us with whatever best they could in terms of going out of their way to provide us with vegetarian food.
 The rooms were a bit small and thus they had a different design to it. The toilet area and handwash was kind of part of the room as it wasn’t gated.",0.75
10.0,"
 Perfect overnight at the Fairfield by Marriot in Cebú.
100% recommended.
Breakfast is amazing, wide variety of food.
Staff really kind.
 ",1.0
10.0,"
 Staff friendly and helpful
Room clean and comfy bed
Great place to stay
Would definitely stay there again
 ",1.0
10.0,"
 Clean and staff
 Countdown party can be done better",1.0
10.0,"
 I would like to have a call from your customer service because I git extra charge of 3k plus in my debit card...09456957949
 ",1.0
10.0,"
 The stuff and comfort
 N/a",1.0
8.0,"
 Cleanliness and overall care of facilities
 ",0.7777777777777777
7.0,"
 Pool was great for kids.
 Too noisy at night. (Wedding party)",0.6666666666666665
8.0,"
 Pool slides
 Not enough towel",0.7777777777777777
10.0,"
 The ambiance is good. The staff are kind and supportive. The overall amenities is fantastic!
 TV is not working or its loading too slow!",1.0
9.0,"
 Lovely hotel with great staff and facilities
 ",0.8888888888888888
10.0,"
 The numerous entertainment avenues for kids
 Nothing",1.0
10.0,"
 Many activities
 Too much walking. Hoping there are more service golf carts",1.0
5.0,"
 Location
 Hidden breakfast charges especially for my kids that is included in the room..I wasn’t aware when booking the room only when stayed there..",0.4444444444444445
8.0,"
 Good facilities
 Clearness",0.7777777777777777
9.0,"
 Nice facilities
 Cleanness",0.8888888888888888
8.0,"
 The hospitable staff,  the waterpark facilities , pool presentation and breakfast.
 Wifi is not connected in the room. Weak Internet connection.",0.7777777777777777
7.0,"
 Pools and the beach area with a bar area, staff are accommodating especially inside the restaurants. Rooms are with a balcony and equipped with a bathtub.
 The room we booked does not have a hot shower. Parking is quite far and complete outdoor parking (electric golf cart is used for transport), food prices are relatively high, no free floaters for kids and adult given it is a water park.",0.6666666666666665
10.0,"
 Everything, the breakfast was amazing. The waterpark and beach were awesome.
 Dinner buffet was expensive and disappointing",1.0
9.0,"
 Clean
Nice view
Water park
 Na",0.8888888888888888
9.0,"
 The water park was great! It also had other activities, shows, restaurants and facilities that made it easy to just stay at the resort.
 Price of food and drinks is a bit expensive. The beach front is very rocky and we didn’t spend any time there at all.",0.8888888888888888
8.0,"
 Staff - super friendly
 When elevator closed I got caught by the closing doors and it was a little painful and scary. The sensor should have quickly opened the door and not keep closing.",0.7777777777777777
10.0,"
 Hotel is clean and has good facilities for kids, several water slides. Food is great, several restaurants on the territory.
Personnel is extremely friendly and helpful.
 Restaurants are pricey, average bill $A80-100 for family of 4. Better not to go outside - it is a completely different world. 
Prices in hotel in general are high for everything.",1.0
6.0,"
 breakfast was good as there was a lot of choices
 the size of the room and how far it was from the pool",0.5555555555555556
10.0,"
 Slides for the kids and the food
 Too crowded",1.0
10.0,"
 Kids enjoyed the slides and food
 The surrounding areas",1.0
6.0,"
 Large pools
 Worn out.",0.5555555555555556
8.0,"
 Facilities and range of restaurants. Nice huge Playroom . Water park, go kart, mini golf , fish feeding, fire dance show . Helpful staff. In room tv connections and program choice .
 Some outdoors lavatories need renovation. Check out queues can be long. Should develop in room tv bill for express checkout. Need More towels in room. No cutlery or plates for suites with microwave facilities . These comments are nit picking and meant to be constructive .",0.7777777777777777
1.0,"
 Anything
 Dated and dirty",0.0
6.0,"
 Good pools and food
Suitable for families
 Too busy and over crowded 
It's too expensive, not good value for money.
Our family room bedding wasn't big enough for us 2 x double beds put together for a family of 4

Only 2 towels provided 

Pricing was ridiculous for Asia and especially the Philippines' food , and drinks was as dear if not more expensive than Singapore.

They provided 3 tubes for the Amazon River and made you pay for everything else.

Small beach ball 700 pesos 
Snorkel and mask 2700 pesos

Everything other than your breakfast, accommodation, and pools was an additional cost.

I would recommend this place it's overcrowded and expensive and caters to mainly South Korean holidaymakers.

Day users also make the place even busier",0.5555555555555556
10.0,"
 Everything..staff was very curtious and respectfull
 ",1.0
7.0,"
 We are on a plant based diet with many allergy restrictions so options were very limited for us
 Both of my children got hand foot mouth disease from the resort. I believe there needs to be a better job of sanitizing and cleaning especially at Peroro park and the playground. Playground equipment was very dirty.",0.6666666666666665
8.0,"
 the pool and water activities for the kids were great.
 the rooms are a bit dated.  It could use a facelift",0.7777777777777777
4.0,"
 The kids liked the pool
 Not worth it AT ALL",0.3333333333333333
10.0,"
 Waterpark for kids
 ",1.0
9.0,"
 everything
 i think there was a problem with the air conditioner, the room was very hot",0.8888888888888888
5.0,"
 Lot of amusements
 WIFI not working. They didnt even fix it. Theres nothing, utensils, microwave on the room.",0.4444444444444445
5.0,"
 
 Untrained staff",0.4444444444444445
5.0,"
 Breakfast and pool area
 The room was very dated and and smelled.  In need of a major update!",0.4444444444444445
7.0,"
 Overall sites
 ",0.6666666666666665
8.0,"
 We like the pools and the slides and enjoyed our bfast. Room service also took so long.
 JPark and really very big and a lot of rooms, one of our room which is the kids room are not cleaned properly and experience electricial problem and asked the staff to transfer the kids to another room.",0.7777777777777777
9.0,"
 rooms, restaurants, water park
 none",0.8888888888888888
8.0,"
 Buffet breakfast & the playhouse was good ( this trip was meant for the kid anyway). At least he had fun.
 for the amount  you paid, it's not worth it.",0.7777777777777777
